Date,Values,Blockchain
2023-01-06,92195,Optimism
2023-01-06,99180,Polygon
2023-01-06,372036,Solana
2023-01-05,15872,Avalanche
2023-01-05,122567,Ethereum
2023-01-05,79266,Optimism
2023-01-05,93254,Polygon
2023-01-05,640162,Solana
2023-01-04,21703,Avalanche
2023-01-04,137496,Ethereum
2023-01-04,85590,Optimism
2023-01-04,110867,Polygon
2023-01-04,745787,Solana
2023-01-03,18176,Avalanche
2023-01-03,126294,Ethereum
2023-01-03,68409,Optimism
2023-01-03,88947,Polygon
2023-01-03,863477,Solana
2023-01-02,16869,Avalanche
2023-01-02,113745,Ethereum
2023-01-02,54764,Optimism
2023-01-02,91314,Polygon
2023-01-02,417849,Solana
2023-01-01,13878,Avalanche
2023-01-01,88369,Ethereum
2023-01-01,44103,Optimism
2023-01-01,78780,Polygon
2023-01-01,158519,Solana
2022-12-31,14407,Avalanche
2022-12-31,80389,Ethereum
2022-12-31,50414,Optimism
2022-12-31,98682,Polygon
2022-12-31,191864,Solana
2022-12-30,19040,Avalanche
2022-12-30,82516,Ethereum
2022-12-30,67912,Optimism
2022-12-30,109481,Polygon
2022-12-30,408205,Solana
2022-12-29,22828,Avalanche
2022-12-29,93215,Ethereum
2022-12-29,75959,Optimism
2022-12-29,106729,Polygon
2022-12-29,506850,Solana
2022-12-28,24179,Avalanche
2022-12-28,92268,Ethereum
2022-12-28,82970,Optimism
2022-12-28,111826,Polygon
2022-12-28,264182,Solana
2022-12-27,16821,Avalanche
2022-12-27,88522,Ethereum
2022-12-27,66719,Optimism
2022-12-27,105830,Polygon
2022-12-27,133953,Solana
2022-12-26,18089,Avalanche
2022-12-26,85203,Ethereum
2022-12-26,59337,Optimism
2022-12-26,105928,Polygon
2022-12-26,130712,Solana
2022-12-25,14170,Avalanche
2022-12-25,65342,Ethereum
2022-12-25,61888,Optimism
2022-12-25,98608,Polygon
2022-12-25,114936,Solana
2022-12-24,14363,Avalanche
2022-12-24,66929,Ethereum
2022-12-24,53139,Optimism
2022-12-24,86778,Polygon
2022-12-24,136344,Solana
2022-12-23,17846,Avalanche
2022-12-23,85945,Ethereum
2022-12-23,61415,Optimism
2022-12-23,93524,Polygon
2022-12-23,94745,Solana
2022-12-22,19538,Avalanche
2022-12-22,94194,Ethereum
2022-12-22,66218,Optimism
2022-12-22,107797,Polygon
2022-12-22,163121,Solana
2022-12-21,20166,Avalanche
2022-12-21,94922,Ethereum
2022-12-21,66105,Optimism
2022-12-21,116288,Polygon
2022-12-21,137332,Solana
2022-12-20,26602,Avalanche
2022-12-20,109852,Ethereum
2022-12-20,79521,Optimism
2022-12-20,127391,Polygon
2022-12-20,157880,Solana
2022-12-19,26140,Avalanche
2022-12-19,106782,Ethereum
2022-12-19,66523,Optimism
2022-12-19,136977,Polygon
2022-12-19,147898,Solana
2022-12-18,18152,Avalanche
2022-12-18,88800,Ethereum
2022-12-18,59664,Optimism
2022-12-18,132952,Polygon
2022-12-18,88003,Solana
2022-12-17,22165,Avalanche
2022-12-17,104186,Ethereum
2022-12-17,70882,Optimism
2022-12-17,118145,Polygon
2022-12-17,126657,Solana
2022-12-16,27816,Avalanche
2022-12-16,115089,Ethereum
2022-12-16,74870,Optimism
2022-12-16,138409,Polygon
2022-12-16,166606,Solana
2022-12-15,27245,Avalanche
2022-12-15,107414,Ethereum
2022-12-15,64882,Optimism
2022-12-15,113540,Polygon
2022-12-15,141391,Solana
2022-12-14,44765,Avalanche
2022-12-14,103181,Ethereum
2022-12-14,86490,Optimism
2022-12-14,128588,Polygon
2022-12-14,197755,Solana
2022-12-13,28538,Avalanche
