Date,Blockchain,Values
2020-01-05,Ethereum,524664
2020-01-04,Ethereum,559074
2020-01-03,Ethereum,581641
2020-01-02,Ethereum,505639
2020-01-01,Ethereum,466526
2019-12-31,Ethereum,554215
2019-12-30,Ethereum,584426
2019-12-29,Ethereum,480131
2019-12-28,Ethereum,516438
2019-12-27,Ethereum,580029
2019-12-26,Ethereum,586645
2019-12-25,Ethereum,565093
2019-12-24,Ethereum,602814
2019-12-23,Ethereum,631635
2019-12-22,Ethereum,529935
2019-12-21,Ethereum,545378
2019-12-20,Ethereum,614338
2019-12-19,Ethereum,620140
2019-12-18,Ethereum,663295
2019-12-17,Ethereum,646999
2019-12-16,Ethereum,634682
2019-12-15,Ethereum,526996
2019-12-14,Ethereum,551143
2019-12-13,Ethereum,621511
2019-12-12,Ethereum,635638
2019-12-11,Ethereum,625349
2019-12-10,Ethereum,631603
2019-12-09,Ethereum,635462
2019-12-08,Ethereum,440672
2019-12-07,Ethereum,488124
2019-12-06,Ethereum,573666
2019-12-05,Ethereum,617647
2019-12-04,Ethereum,661004
2019-12-03,Ethereum,610528
2019-12-02,Ethereum,681210
2019-12-01,Ethereum,615069
2019-11-30,Ethereum,584871
2019-11-29,Ethereum,670568
2019-11-28,Ethereum,623080
2019-11-27,Ethereum,674957
2019-11-26,Ethereum,679733
2019-11-25,Ethereum,762888
2019-11-24,Ethereum,596880
2019-11-23,Ethereum,631670
2019-11-22,Ethereum,794748
2019-11-21,Ethereum,762896
2019-11-20,Ethereum,689771
2019-11-19,Ethereum,735532
2019-11-18,Ethereum,734472
2019-11-17,Ethereum,600168
2019-11-16,Ethereum,596661
2019-11-15,Ethereum,683049
2019-11-14,Ethereum,679505
2019-11-13,Ethereum,713551
2019-11-12,Ethereum,708660
2019-11-11,Ethereum,710155
2019-11-10,Ethereum,609364
2019-11-09,Ethereum,604007
2019-11-08,Ethereum,699138
2019-11-07,Ethereum,857371
2019-11-06,Ethereum,707733
2019-11-05,Ethereum,739254
2019-11-04,Ethereum,670783
2019-11-03,Ethereum,571113
2019-11-02,Ethereum,590976
2019-11-01,Ethereum,705019
2019-10-31,Ethereum,744118
2019-10-30,Ethereum,717618
2019-10-29,Ethereum,707622
2019-10-28,Ethereum,721335
2019-10-27,Ethereum,642955
2019-10-26,Ethereum,716822
2019-10-25,Ethereum,741655
2019-10-24,Ethereum,724917
2019-10-23,Ethereum,736388
2019-10-22,Ethereum,726230
2019-10-21,Ethereum,678528
2019-10-20,Ethereum,612341
2019-10-19,Ethereum,665170
2019-10-18,Ethereum,733646
2019-10-17,Ethereum,703704
2019-10-16,Ethereum,694589
2019-10-15,Ethereum,690703
2019-10-14,Ethereum,650601
2019-10-13,Ethereum,566845
2019-10-12,Ethereum,634450
2019-10-11,Ethereum,702673
2019-10-10,Ethereum,706127
2019-10-09,Ethereum,751354
2019-10-08,Ethereum,710373
2019-10-07,Ethereum,629382
2019-10-06,Ethereum,571769
2019-10-05,Ethereum,595118
2019-10-04,Ethereum,590197
2019-10-03,Ethereum,615189
2019-10-02,Ethereum,627137
2019-10-01,Ethereum,645073
2019-09-30,Ethereum,683924
2019-09-29,Ethereum,591986
2019-09-28,Ethereum,607857
2019-09-27,Ethereum,623632
2019-09-26,Ethereum,657676
2019-09-25,Ethereum,677675
2019-09-24,Ethereum,709522
2019-09-23,Ethereum,639394
2019-09-22,Ethereum,576563
2019-09-21,Ethereum,596973
2019-09-20,Ethereum,717128
2019-09-19,Ethereum,692484
2019-09-18,Ethereum,708743
2019-09-17,Ethereum,681814
2019-09-16,Ethereum,733010
2019-09-15,Ethereum,633961
2019-09-14,Ethereum,628467
2019-09-13,Ethereum,623470
2019-09-12,Ethereum,723726
2019-09-11,Ethereum,705292
2019-09-10,Ethereum,691617
2019-09-09,Ethereum,756508
2019-09-08,Ethereum,675137
2019-09-07,Ethereum,677445
2019-09-06,Ethereum,768500
2019-09-05,Ethereum,769872
2019-09-04,Ethereum,714432
2019-09-03,Ethereum,751224
2019-09-02,Ethereum,757539
2019-09-01,Ethereum,690235
2019-08-31,Ethereum,679773
2019-08-30,Ethereum,713194
2019-08-29,Ethereum,724189
2019-08-28,Ethereum,722262
2019-08-27,Ethereum,748158
2019-08-26,Ethereum,750845
2019-08-25,Ethereum,677260
2019-08-24,Ethereum,684235
2019-08-23,Ethereum,733282
2019-08-22,Ethereum,737144
2019-08-21,Ethereum,731500
2019-08-20,Ethereum,733520
2019-08-19,Ethereum,724461
2019-08-18,Ethereum,627260
2019-08-17,Ethereum,641106
2019-08-16,Ethereum,718875
2019-08-15,Ethereum,689076
2019-08-14,Ethereum,736647
2019-08-13,Ethereum,698671
2019-08-12,Ethereum,712949
2019-08-11,Ethereum,582507
2019-08-10,Ethereum,630929
2019-08-09,Ethereum,721762
2019-08-08,Ethereum,692736
2019-08-07,Ethereum,742477
2019-08-06,Ethereum,732052
2019-08-05,Ethereum,718438
2019-08-04,Ethereum,569134
2019-08-03,Ethereum,783492
2019-08-02,Ethereum,768312
2019-08-01,Ethereum,877643
2019-07-31,Ethereum,684284
2019-07-30,Ethereum,715782
2019-07-29,Ethereum,676990
2019-07-28,Ethereum,572697
2019-07-27,Ethereum,577697
2019-07-26,Ethereum,640260
2019-07-25,Ethereum,949864
2019-07-24,Ethereum,907213
2019-07-23,Ethereum,606795
2019-07-22,Ethereum,640666
2019-07-21,Ethereum,522416
2019-07-20,Ethereum,584085
2019-07-19,Ethereum,815548
2019-07-18,Ethereum,667874
2019-07-17,Ethereum,830029
2019-07-16,Ethereum,1003278
2019-07-15,Ethereum,743294
2019-07-14,Ethereum,613490
2019-07-13,Ethereum,587283
2019-07-12,Ethereum,726392
2019-07-11,Ethereum,975288
2019-07-10,Ethereum,736096
2019-07-09,Ethereum,771955
2019-07-08,Ethereum,809796
2019-07-07,Ethereum,582067
2019-07-06,Ethereum,754040
2019-07-05,Ethereum,849080
2019-07-04,Ethereum,747514
2019-07-03,Ethereum,753227
2019-07-02,Ethereum,895054
2019-07-01,Ethereum,951985
2019-06-30,Ethereum,685958
2019-06-29,Ethereum,733337
2019-06-28,Ethereum,1004170
2019-06-27,Ethereum,814118
2019-06-26,Ethereum,848601
2019-06-25,Ethereum,932194
2019-06-24,Ethereum,809637
2019-06-23,Ethereum,773499
2019-06-22,Ethereum,758133
2019-06-21,Ethereum,777627
2019-06-20,Ethereum,985024
2019-06-19,Ethereum,886054
2019-06-18,Ethereum,850016
2019-06-17,Ethereum,944094
2019-06-16,Ethereum,888979
2019-06-15,Ethereum,938952
2019-06-14,Ethereum,825364
2019-06-13,Ethereum,749758
2019-06-12,Ethereum,860682
2019-06-11,Ethereum,930038
2019-06-10,Ethereum,963694
2019-06-09,Ethereum,715741
2019-06-08,Ethereum,992653
2019-06-07,Ethereum,758454
2019-06-06,Ethereum,824817
2019-06-05,Ethereum,799392
2019-06-04,Ethereum,891955
2019-06-03,Ethereum,889067
2019-06-02,Ethereum,890894
2019-06-01,Ethereum,956751
2019-05-31,Ethereum,870676
2019-05-30,Ethereum,891907
2019-05-29,Ethereum,947509
2019-05-28,Ethereum,910535
2019-05-27,Ethereum,941733
2019-05-26,Ethereum,763094
2019-05-25,Ethereum,839949
2019-05-24,Ethereum,904057
2019-05-23,Ethereum,846724
2019-05-22,Ethereum,873384
2019-05-21,Ethereum,812799
2019-05-20,Ethereum,860161
2019-05-19,Ethereum,752431
2019-05-18,Ethereum,735420
2019-05-17,Ethereum,810320
2019-05-16,Ethereum,908208
2019-05-15,Ethereum,847606
2019-05-14,Ethereum,830785
2019-05-13,Ethereum,758695
2019-05-12,Ethereum,715827
2019-05-11,Ethereum,742337
2019-05-10,Ethereum,736762
2019-05-09,Ethereum,718440
2019-05-08,Ethereum,686996
2019-05-07,Ethereum,658146
2019-05-06,Ethereum,706135
2019-05-05,Ethereum,637464
2019-05-04,Ethereum,623395
2019-05-03,Ethereum,670882
2019-05-02,Ethereum,626308
2019-05-01,Ethereum,703790
2019-04-30,Ethereum,707771
2019-04-29,Ethereum,628989
2019-04-28,Ethereum,593482
2019-04-27,Ethereum,562687
2019-04-26,Ethereum,661061
2019-04-25,Ethereum,680812
2019-04-24,Ethereum,668917
2019-04-23,Ethereum,729268
2019-04-22,Ethereum,719306
2019-04-21,Ethereum,631190
2019-04-20,Ethereum,686824
2019-04-19,Ethereum,693183
2019-04-18,Ethereum,697650
2019-04-17,Ethereum,681896
2019-04-16,Ethereum,656461
2019-04-15,Ethereum,622058
2019-04-14,Ethereum,551055
2019-04-13,Ethereum,614291
2019-04-12,Ethereum,694793
2019-04-11,Ethereum,729032
2019-04-10,Ethereum,674070
2019-04-09,Ethereum,656914
2019-04-08,Ethereum,668000
2019-04-07,Ethereum,572886
2019-04-06,Ethereum,559039
2019-04-05,Ethereum,621924
2019-04-04,Ethereum,673520
2019-04-03,Ethereum,746605
2019-04-02,Ethereum,758900
2019-04-01,Ethereum,687574
2019-03-31,Ethereum,646230
2019-03-30,Ethereum,667967
2019-03-29,Ethereum,640352
2019-03-28,Ethereum,634367
2019-03-27,Ethereum,625948
2019-03-26,Ethereum,629010
2019-03-25,Ethereum,648670
2019-03-24,Ethereum,549073
2019-03-23,Ethereum,561778
2019-03-22,Ethereum,628700
2019-03-21,Ethereum,618318
2019-03-20,Ethereum,630313
2019-03-19,Ethereum,635940
2019-03-18,Ethereum,573940
2019-03-17,Ethereum,494872
2019-03-16,Ethereum,504183
2019-03-15,Ethereum,553012
2019-03-14,Ethereum,573828
2019-03-13,Ethereum,573281
2019-03-12,Ethereum,564306
2019-03-11,Ethereum,536412
2019-03-10,Ethereum,484038
2019-03-09,Ethereum,555854
2019-03-08,Ethereum,562361
2019-03-07,Ethereum,572685
2019-03-06,Ethereum,578932
2019-03-05,Ethereum,598085
2019-03-04,Ethereum,620211
2019-03-03,Ethereum,492382
2019-03-02,Ethereum,526912
2019-03-01,Ethereum,547622
2019-02-28,Ethereum,541458
2019-02-27,Ethereum,539516
2019-02-26,Ethereum,553925
2019-02-25,Ethereum,573756
2019-02-24,Ethereum,540201
2019-02-23,Ethereum,476225
2019-02-22,Ethereum,530839
2019-02-21,Ethereum,544817
2019-02-20,Ethereum,530268
2019-02-19,Ethereum,533602
2019-02-18,Ethereum,512455
2019-02-17,Ethereum,447945
2019-02-16,Ethereum,454309
2019-02-15,Ethereum,468599
2019-02-14,Ethereum,474782
2019-02-13,Ethereum,491354
2019-02-12,Ethereum,438111
2019-02-11,Ethereum,429007
2019-02-10,Ethereum,381151
2019-02-09,Ethereum,417129
2019-02-08,Ethereum,471952
2019-02-07,Ethereum,428676
2019-02-06,Ethereum,429065
2019-02-05,Ethereum,414815
2019-02-04,Ethereum,416394
2019-02-03,Ethereum,424378
2019-02-02,Ethereum,450314
2019-02-01,Ethereum,498856
2019-01-31,Ethereum,517057
2019-01-30,Ethereum,555347
2019-01-29,Ethereum,566026
2019-01-28,Ethereum,568564
2019-01-27,Ethereum,488814
2019-01-26,Ethereum,464380
2019-01-25,Ethereum,504903
2019-01-24,Ethereum,520130
2019-01-23,Ethereum,533819
2019-01-22,Ethereum,605558
2019-01-21,Ethereum,582751
2019-01-20,Ethereum,537705
2019-01-19,Ethereum,539125
2019-01-18,Ethereum,538899
2019-01-17,Ethereum,517082
2019-01-16,Ethereum,507687
2019-01-15,Ethereum,539896
2019-01-14,Ethereum,577239
2019-01-13,Ethereum,481347
2019-01-12,Ethereum,452707
2019-01-11,Ethereum,541838
2019-01-10,Ethereum,582839
2019-01-09,Ethereum,558847
2019-01-08,Ethereum,553367
2019-01-07,Ethereum,550964
2019-01-06,Ethereum,487372
2019-01-05,Ethereum,511189
2019-01-04,Ethereum,549398
2019-01-03,Ethereum,596620
2019-01-02,Ethereum,589959
2019-01-01,Ethereum,448168
2018-12-31,Ethereum,522040
2018-12-30,Ethereum,460395
2018-12-29,Ethereum,543746
2018-12-28,Ethereum,572189
2018-12-27,Ethereum,548411
2018-12-26,Ethereum,560047
2018-12-25,Ethereum,535001
2018-12-24,Ethereum,615551
2018-12-23,Ethereum,543655
2018-12-22,Ethereum,495551
2018-12-21,Ethereum,606526
2018-12-20,Ethereum,602429
2018-12-19,Ethereum,597824
2018-12-18,Ethereum,556320
2018-12-17,Ethereum,570051
2018-12-16,Ethereum,516697
2018-12-15,Ethereum,551916
2018-12-14,Ethereum,567306
2018-12-13,Ethereum,565689
2018-12-12,Ethereum,533920
2018-12-11,Ethereum,536006
2018-12-10,Ethereum,555379
2018-12-09,Ethereum,507555
2018-12-08,Ethereum,552651
2018-12-07,Ethereum,572417
2018-12-06,Ethereum,590923
2018-12-05,Ethereum,595937
2018-12-04,Ethereum,565202
2018-12-03,Ethereum,548100
2018-12-02,Ethereum,492410
2018-12-01,Ethereum,525757
2018-11-30,Ethereum,599039
2018-11-29,Ethereum,555591
2018-11-28,Ethereum,622580
2018-11-27,Ethereum,565825
2018-11-26,Ethereum,557388
2018-11-25,Ethereum,529038
2018-11-24,Ethereum,497091
2018-11-23,Ethereum,559992
2018-11-22,Ethereum,568895
2018-11-21,Ethereum,579531
2018-11-20,Ethereum,625752
2018-11-19,Ethereum,622942
2018-11-18,Ethereum,484801
2018-11-17,Ethereum,505581
2018-11-16,Ethereum,552107
2018-11-15,Ethereum,563051
2018-11-14,Ethereum,582181
2018-11-13,Ethereum,553590
2018-11-12,Ethereum,571162
2018-11-11,Ethereum,527799
2018-11-10,Ethereum,489120
2018-11-09,Ethereum,547848
2018-11-08,Ethereum,555392
2018-11-07,Ethereum,564602
2018-11-06,Ethereum,597166
2018-11-05,Ethereum,582354
2018-11-04,Ethereum,510848
2018-11-03,Ethereum,505015
2018-11-02,Ethereum,548534
2018-11-01,Ethereum,589096
2018-10-31,Ethereum,585707
2018-10-30,Ethereum,608397
2018-10-29,Ethereum,614695
2018-10-28,Ethereum,509862
2018-10-27,Ethereum,499165
2018-10-26,Ethereum,551218
2018-10-25,Ethereum,537236
2018-10-24,Ethereum,532709
2018-10-23,Ethereum,556231
2018-10-22,Ethereum,577314
2018-10-21,Ethereum,508014
2018-10-20,Ethereum,534080
2018-10-19,Ethereum,601119
2018-10-18,Ethereum,565791
2018-10-17,Ethereum,580354
2018-10-16,Ethereum,575450
2018-10-15,Ethereum,562011
2018-10-14,Ethereum,511719
2018-10-13,Ethereum,541797
2018-10-12,Ethereum,562140
2018-10-11,Ethereum,570525
2018-10-10,Ethereum,516772
2018-10-09,Ethereum,537028
2018-10-08,Ethereum,542842
2018-10-07,Ethereum,497767
2018-10-06,Ethereum,596865
2018-10-05,Ethereum,595361
2018-10-04,Ethereum,559181
2018-10-03,Ethereum,559006
2018-10-02,Ethereum,490262
2018-10-01,Ethereum,476308
2018-09-30,Ethereum,479351
2018-09-29,Ethereum,434315
2018-09-28,Ethereum,500407
2018-09-27,Ethereum,504047
2018-09-26,Ethereum,493507
2018-09-25,Ethereum,519108
2018-09-24,Ethereum,480337
2018-09-23,Ethereum,468627
2018-09-22,Ethereum,470309
2018-09-21,Ethereum,544686
2018-09-20,Ethereum,498146
2018-09-19,Ethereum,507255
2018-09-18,Ethereum,500513
2018-09-17,Ethereum,553720
2018-09-16,Ethereum,458432
2018-09-15,Ethereum,479695
2018-09-14,Ethereum,514394
2018-09-13,Ethereum,555753
2018-09-12,Ethereum,570673
2018-09-11,Ethereum,557317
2018-09-10,Ethereum,561611
2018-09-09,Ethereum,565631
2018-09-08,Ethereum,543337
2018-09-07,Ethereum,582184
2018-09-06,Ethereum,588959
2018-09-05,Ethereum,626957
2018-09-04,Ethereum,589521
2018-09-03,Ethereum,631429
2018-09-02,Ethereum,620267
2018-09-01,Ethereum,656254
2018-08-31,Ethereum,577258
2018-08-30,Ethereum,592847
2018-08-29,Ethereum,546841
2018-08-28,Ethereum,613844
2018-08-27,Ethereum,645935
2018-08-26,Ethereum,574072
2018-08-25,Ethereum,577239
2018-08-24,Ethereum,596227
2018-08-23,Ethereum,599557
2018-08-22,Ethereum,594918
2018-08-21,Ethereum,605639
2018-08-20,Ethereum,663769
2018-08-19,Ethereum,599660
2018-08-18,Ethereum,627522
2018-08-17,Ethereum,607270
2018-08-16,Ethereum,716732
2018-08-15,Ethereum,648565
2018-08-14,Ethereum,690348
2018-08-13,Ethereum,694941
2018-08-12,Ethereum,641927
2018-08-11,Ethereum,657312
2018-08-10,Ethereum,613892
2018-08-09,Ethereum,538530
2018-08-08,Ethereum,565663
2018-08-07,Ethereum,636342
2018-08-06,Ethereum,699536
2018-08-05,Ethereum,704249
2018-08-04,Ethereum,720548
2018-08-03,Ethereum,753190
2018-08-02,Ethereum,779928
2018-08-01,Ethereum,757758
2018-07-31,Ethereum,745063
2018-07-30,Ethereum,757712
2018-07-29,Ethereum,716354
2018-07-28,Ethereum,703973
2018-07-27,Ethereum,788715
2018-07-26,Ethereum,725630
2018-07-25,Ethereum,787527
2018-07-24,Ethereum,784910
2018-07-23,Ethereum,758657
2018-07-22,Ethereum,675356
2018-07-21,Ethereum,620634
2018-07-20,Ethereum,671608
2018-07-19,Ethereum,734702
2018-07-18,Ethereum,746145
2018-07-17,Ethereum,701292
2018-07-16,Ethereum,703999
2018-07-15,Ethereum,453706
2018-07-14,Ethereum,508951
2018-07-13,Ethereum,563317
2018-07-12,Ethereum,566058
2018-07-11,Ethereum,643920
2018-07-10,Ethereum,691771
2018-07-09,Ethereum,651926
2018-07-08,Ethereum,631505
2018-07-07,Ethereum,484105
2018-07-06,Ethereum,459075
2018-07-05,Ethereum,527586
2018-07-04,Ethereum,447112
2018-07-03,Ethereum,573532
2018-07-02,Ethereum,489559
2018-07-01,Ethereum,622633
2018-06-30,Ethereum,632981
2018-06-29,Ethereum,735092
2018-06-28,Ethereum,744784
2018-06-27,Ethereum,771938
2018-06-26,Ethereum,732170
2018-06-25,Ethereum,837265
2018-06-24,Ethereum,671994
2018-06-23,Ethereum,675918
2018-06-22,Ethereum,770457
2018-06-21,Ethereum,752035
2018-06-20,Ethereum,803076
2018-06-19,Ethereum,778765
2018-06-18,Ethereum,695753
2018-06-17,Ethereum,648548
2018-06-16,Ethereum,639775
2018-06-15,Ethereum,763803
2018-06-14,Ethereum,765916
2018-06-13,Ethereum,797637
2018-06-12,Ethereum,770199
2018-06-11,Ethereum,768985
2018-06-10,Ethereum,771280
2018-06-09,Ethereum,769427
2018-06-08,Ethereum,720017
2018-06-07,Ethereum,775828
2018-06-06,Ethereum,754070
2018-06-05,Ethereum,780654
2018-06-04,Ethereum,807165
2018-06-03,Ethereum,809997
2018-06-02,Ethereum,768017
2018-06-01,Ethereum,758242
2018-05-31,Ethereum,832842
2018-05-30,Ethereum,817167
2018-05-29,Ethereum,812183
2018-05-28,Ethereum,861002
2018-05-27,Ethereum,776024
2018-05-26,Ethereum,761932
2018-05-25,Ethereum,800838
2018-05-24,Ethereum,811167
2018-05-23,Ethereum,833377
2018-05-22,Ethereum,822409
2018-05-21,Ethereum,802211
2018-05-20,Ethereum,777283
2018-05-19,Ethereum,846288
2018-05-18,Ethereum,831831
2018-05-17,Ethereum,835761
2018-05-16,Ethereum,807257
2018-05-15,Ethereum,779210
2018-05-14,Ethereum,801788
2018-05-13,Ethereum,762439
2018-05-12,Ethereum,788487
2018-05-11,Ethereum,826099
2018-05-10,Ethereum,854827
2018-05-09,Ethereum,831127
2018-05-08,Ethereum,820098
2018-05-07,Ethereum,789863
2018-05-06,Ethereum,691273
2018-05-05,Ethereum,789261
2018-05-04,Ethereum,1000526
2018-05-03,Ethereum,839586
2018-05-02,Ethereum,787722
2018-05-01,Ethereum,713839
2018-04-30,Ethereum,778133
2018-04-29,Ethereum,756651
2018-04-28,Ethereum,775321
2018-04-27,Ethereum,764479
2018-04-26,Ethereum,793873
2018-04-25,Ethereum,799014
2018-04-24,Ethereum,816357
2018-04-23,Ethereum,802870
2018-04-22,Ethereum,748858
2018-04-21,Ethereum,746104
2018-04-20,Ethereum,832220
2018-04-19,Ethereum,814318
2018-04-18,Ethereum,703293
2018-04-17,Ethereum,742823
2018-04-16,Ethereum,664402
2018-04-15,Ethereum,619985
2018-04-14,Ethereum,611188
2018-04-13,Ethereum,730344
2018-04-12,Ethereum,692606
2018-04-11,Ethereum,609102
2018-04-10,Ethereum,571388
2018-04-09,Ethereum,609799
2018-04-08,Ethereum,595733
2018-04-07,Ethereum,535865
2018-04-06,Ethereum,647981
2018-04-05,Ethereum,695871
2018-04-04,Ethereum,628441
2018-04-03,Ethereum,645977
2018-04-02,Ethereum,598505
2018-04-01,Ethereum,545141
2018-03-31,Ethereum,584396
2018-03-30,Ethereum,633616
2018-03-29,Ethereum,583673
2018-03-28,Ethereum,579858
2018-03-27,Ethereum,584055
2018-03-26,Ethereum,626615
2018-03-25,Ethereum,526372
2018-03-24,Ethereum,613203
2018-03-23,Ethereum,677103
2018-03-22,Ethereum,619453
2018-03-21,Ethereum,697872
2018-03-20,Ethereum,661791
2018-03-19,Ethereum,703891
2018-03-18,Ethereum,684094
2018-03-17,Ethereum,593203
2018-03-16,Ethereum,654584
2018-03-15,Ethereum,654531
2018-03-14,Ethereum,671198
2018-03-13,Ethereum,699093
2018-03-12,Ethereum,677908
2018-03-11,Ethereum,608899
2018-03-10,Ethereum,591377
2018-03-09,Ethereum,650058
2018-03-08,Ethereum,690139
2018-03-07,Ethereum,783757
2018-03-06,Ethereum,712591
2018-03-05,Ethereum,752756
2018-03-04,Ethereum,643241
2018-03-03,Ethereum,673465
2018-03-02,Ethereum,744666
2018-03-01,Ethereum,684404
2018-02-28,Ethereum,720368
2018-02-27,Ethereum,694583
2018-02-26,Ethereum,737453
2018-02-25,Ethereum,690582
2018-02-24,Ethereum,732861
2018-02-23,Ethereum,733084
2018-02-22,Ethereum,761893
2018-02-21,Ethereum,850504
2018-02-20,Ethereum,886897
2018-02-19,Ethereum,811384
2018-02-18,Ethereum,756092
2018-02-17,Ethereum,772079
2018-02-16,Ethereum,704758
2018-02-15,Ethereum,777318
2018-02-14,Ethereum,746384
2018-02-13,Ethereum,745822
2018-02-12,Ethereum,829020
2018-02-11,Ethereum,773496
2018-02-10,Ethereum,848390
2018-02-09,Ethereum,789807
2018-02-08,Ethereum,681344
2018-02-07,Ethereum,818625
2018-02-06,Ethereum,888219
2018-02-05,Ethereum,875761
2018-02-04,Ethereum,800876
2018-02-03,Ethereum,814486
2018-02-02,Ethereum,981133
2018-02-01,Ethereum,1008759
2018-01-31,Ethereum,877284
2018-01-30,Ethereum,906578
2018-01-29,Ethereum,936845
2018-01-28,Ethereum,889104
2018-01-27,Ethereum,831992
2018-01-26,Ethereum,953429
2018-01-25,Ethereum,788515
2018-01-24,Ethereum,913668
2018-01-23,Ethereum,928494
2018-01-22,Ethereum,972911
2018-01-21,Ethereum,1006530
2018-01-20,Ethereum,984489
2018-01-19,Ethereum,1043257
2018-01-18,Ethereum,1205184
2018-01-17,Ethereum,1277083
2018-01-16,Ethereum,1277936
2018-01-15,Ethereum,1206420
2018-01-14,Ethereum,1081593
2018-01-13,Ethereum,1179321
2018-01-12,Ethereum,1118757
2018-01-11,Ethereum,1173965
2018-01-10,Ethereum,1177685
2018-01-09,Ethereum,1256240
2018-01-08,Ethereum,1215473
2018-01-07,Ethereum,1152722
2018-01-06,Ethereum,1226417
2018-01-05,Ethereum,1271577
2018-01-04,Ethereum,1349890
2018-01-03,Ethereum,1238030
2018-01-02,Ethereum,1153936
2018-01-01,Ethereum,908945
2017-12-31,Ethereum,946981
2017-12-30,Ethereum,1136659
2017-12-29,Ethereum,1090191
2017-12-28,Ethereum,949503
2017-12-27,Ethereum,912752
2017-12-26,Ethereum,813510
2017-12-25,Ethereum,752361
2017-12-24,Ethereum,758234
2017-12-23,Ethereum,918881
2017-12-22,Ethereum,1103523
2017-12-21,Ethereum,1072665
2017-12-20,Ethereum,986104
2017-12-19,Ethereum,1092234
2017-12-18,Ethereum,984021
2017-12-17,Ethereum,876574
2017-12-16,Ethereum,899857
2017-12-15,Ethereum,904346
2017-12-14,Ethereum,942559
2017-12-13,Ethereum,909631
2017-12-12,Ethereum,872340
2017-12-11,Ethereum,828899
2017-12-10,Ethereum,716575
2017-12-09,Ethereum,707223
2017-12-08,Ethereum,766411
2017-12-07,Ethereum,659068
2017-12-06,Ethereum,791746
2017-12-05,Ethereum,693090
2017-12-04,Ethereum,701834
2017-12-03,Ethereum,693808
2017-12-02,Ethereum,627785
2017-12-01,Ethereum,622720
2017-11-30,Ethereum,655457
2017-11-29,Ethereum,663579
2017-11-28,Ethereum,638989
2017-11-27,Ethereum,608695
2017-11-26,Ethereum,542484
2017-11-25,Ethereum,561166
2017-11-24,Ethereum,525529
2017-11-23,Ethereum,537068
2017-11-22,Ethereum,546489
2017-11-21,Ethereum,524044
2017-11-20,Ethereum,530141
2017-11-19,Ethereum,464563
2017-11-18,Ethereum,459679
2017-11-17,Ethereum,508590
2017-11-16,Ethereum,491482
2017-11-15,Ethereum,540593
2017-11-14,Ethereum,475984
2017-11-13,Ethereum,443176
2017-11-12,Ethereum,434380
2017-11-11,Ethereum,394378
2017-11-10,Ethereum,457427
2017-11-09,Ethereum,467172
2017-11-08,Ethereum,480413
2017-11-07,Ethereum,470418
2017-11-06,Ethereum,511663
2017-11-05,Ethereum,417102
2017-11-04,Ethereum,398758
2017-11-03,Ethereum,485790
2017-11-02,Ethereum,529277
2017-11-01,Ethereum,527783
2017-10-31,Ethereum,519906
2017-10-30,Ethereum,532626
2017-10-29,Ethereum,494176
2017-10-28,Ethereum,484554
2017-10-27,Ethereum,486147
2017-10-26,Ethereum,466406
2017-10-25,Ethereum,460419
2017-10-24,Ethereum,492288
2017-10-23,Ethereum,468168
2017-10-22,Ethereum,435493
2017-10-21,Ethereum,462902
2017-10-20,Ethereum,546837
2017-10-19,Ethereum,494184
2017-10-18,Ethereum,470449
2017-10-17,Ethereum,505611
2017-10-16,Ethereum,408297
2017-10-15,Ethereum,328921
2017-10-14,Ethereum,332169
2017-10-13,Ethereum,379136
2017-10-12,Ethereum,363411
2017-10-11,Ethereum,344305
2017-10-10,Ethereum,349605
2017-10-09,Ethereum,328172
2017-10-08,Ethereum,296829
2017-10-07,Ethereum,291091
2017-10-06,Ethereum,319882
2017-10-05,Ethereum,314808
2017-10-04,Ethereum,307399
2017-10-03,Ethereum,327906
2017-10-02,Ethereum,306095
2017-10-01,Ethereum,283871
2017-09-30,Ethereum,295798
2017-09-29,Ethereum,326502
2017-09-28,Ethereum,329208
2017-09-27,Ethereum,309047
2017-09-26,Ethereum,306075
2017-09-25,Ethereum,306614
2017-09-24,Ethereum,280929
2017-09-23,Ethereum,260107
2017-09-22,Ethereum,271470
2017-09-21,Ethereum,317074
2017-09-20,Ethereum,324984
2017-09-19,Ethereum,337752
2017-09-18,Ethereum,362764
2017-09-17,Ethereum,289517
2017-09-16,Ethereum,373764
2017-09-15,Ethereum,441767
2017-09-14,Ethereum,380251
2017-09-13,Ethereum,365679
2017-09-12,Ethereum,404898
2017-09-11,Ethereum,365384
2017-09-10,Ethereum,325128
2017-09-09,Ethereum,383654
2017-09-08,Ethereum,463670
2017-09-07,Ethereum,448347
2017-09-06,Ethereum,496376
2017-09-05,Ethereum,444572
2017-09-04,Ethereum,442592
2017-09-03,Ethereum,302525
2017-09-02,Ethereum,331797
2017-09-01,Ethereum,390997
2017-08-31,Ethereum,384421
2017-08-30,Ethereum,400220
2017-08-29,Ethereum,394649
2017-08-28,Ethereum,363799
2017-08-27,Ethereum,324173
2017-08-26,Ethereum,306268
2017-08-25,Ethereum,352621
2017-08-24,Ethereum,352465
2017-08-23,Ethereum,374711
2017-08-22,Ethereum,364727
2017-08-21,Ethereum,392880
2017-08-20,Ethereum,309926
2017-08-19,Ethereum,377418
2017-08-18,Ethereum,443356
2017-08-17,Ethereum,428007
