Date,DEX,Values,Blockchain
2023-05-07,QuickSwap,39115,Polygon
2023-05-07,Sushiswap,8905,Polygon
2023-05-07,Uniswap,47227,Polygon
2023-05-07,WOOFi,5134,Polygon
2023-05-06,Curve,470,Avalanche
2023-05-06,Fraxswap,75,Avalanche
2023-05-06,GMX,614,Avalanche
2023-05-06,Hashflow,388,Avalanche
2023-05-06,KyberSwap,514,Avalanche
2023-05-06,Pangolin,4899,Avalanche
2023-05-06,Platypus,776,Avalanche
2023-05-06,Sushiswap,918,Avalanche
2023-05-06,Trader Joe,20891,Avalanche
2023-05-06,WOOFi,5277,Avalanche
2023-05-06,Balancer,554,Ethereum
2023-05-06,Curve,588,Ethereum
2023-05-06,DODO,34,Ethereum
2023-05-06,Fraxswap,40,Ethereum
2023-05-06,Hashflow,368,Ethereum
2023-05-06,KyberSwap,24,Ethereum
2023-05-06,Maverick,232,Ethereum
2023-05-06,PancakeSwap,692,Ethereum
2023-05-06,Shibaswap,1131,Ethereum
2023-05-06,Sushiswap,2876,Ethereum
2023-05-06,Uniswap,351154,Ethereum
2023-05-06,Beethoven X,912,Optimism
2023-05-06,Curve,684,Optimism
2023-05-06,Fraxswap,35,Optimism
2023-05-06,KyberSwap,317,Optimism
2023-05-06,Sushiswap,634,Optimism
2023-05-06,Synthetix,40,Optimism
2023-05-06,Uniswap,21582,Optimism
2023-05-06,Velodrome,6710,Optimism
2023-05-06,WOOFi,534,Optimism
2023-05-06,Balancer,2800,Polygon
2023-05-06,Curve,791,Polygon
2023-05-06,DODO,2101,Polygon
2023-05-06,Fraxswap,89,Polygon
2023-05-06,KyberSwap,2239,Polygon
2023-05-06,QuickSwap,37983,Polygon
2023-05-06,Sushiswap,9313,Polygon
2023-05-06,Uniswap,54363,Polygon
2023-05-06,WOOFi,4672,Polygon
2023-05-05,Curve,410,Avalanche
2023-05-05,Fraxswap,65,Avalanche
2023-05-05,GMX,711,Avalanche
2023-05-05,Hashflow,337,Avalanche
2023-05-05,KyberSwap,606,Avalanche
2023-05-05,Pangolin,3554,Avalanche
2023-05-05,Platypus,823,Avalanche
2023-05-05,Sushiswap,986,Avalanche
2023-05-05,Trader Joe,23017,Avalanche
2023-05-05,WOOFi,5096,Avalanche
2023-05-05,Balancer,468,Ethereum
2023-05-05,Curve,624,Ethereum
2023-05-05,DODO,13,Ethereum
2023-05-05,Fraxswap,59,Ethereum
2023-05-05,Hashflow,427,Ethereum
2023-05-05,KyberSwap,20,Ethereum
2023-05-05,Maverick,251,Ethereum
2023-05-05,PancakeSwap,1610,Ethereum
2023-05-05,Shibaswap,1061,Ethereum
2023-05-05,Sushiswap,2860,Ethereum
2023-05-05,Uniswap,318818,Ethereum
2023-05-05,Beethoven X,900,Optimism
2023-05-05,Curve,692,Optimism
2023-05-05,Fraxswap,28,Optimism
2023-05-05,KyberSwap,350,Optimism
2023-05-05,Sushiswap,746,Optimism
2023-05-05,Synthetix,85,Optimism
2023-05-05,Uniswap,22409,Optimism
2023-05-05,Velodrome,6992,Optimism
2023-05-05,WOOFi,530,Optimism
2023-05-05,Balancer,3048,Polygon
2023-05-05,Curve,768,Polygon
2023-05-05,DODO,2639,Polygon
2023-05-05,Fraxswap,64,Polygon
2023-05-05,KyberSwap,2052,Polygon
2023-05-05,QuickSwap,38601,Polygon
2023-05-05,Sushiswap,9529,Polygon
2023-05-05,Uniswap,53662,Polygon
2023-05-05,WOOFi,4870,Polygon
2023-05-04,Curve,417,Avalanche
2023-05-04,Fraxswap,80,Avalanche
2023-05-04,GMX,469,Avalanche
2023-05-04,Hashflow,366,Avalanche
2023-05-04,KyberSwap,465,Avalanche
2023-05-04,Pangolin,3835,Avalanche
2023-05-04,Platypus,683,Avalanche
2023-05-04,Sushiswap,915,Avalanche
2023-05-04,Trader Joe,24235,Avalanche
2023-05-04,WOOFi,6523,Avalanche
2023-05-04,Balancer,374,Ethereum
2023-05-04,Curve,834,Ethereum
2023-05-04,DODO,34,Ethereum
2023-05-04,Fraxswap,79,Ethereum
2023-05-04,Hashflow,269,Ethereum
2023-05-04,KyberSwap,20,Ethereum
2023-05-04,Maverick,371,Ethereum
2023-05-04,PancakeSwap,1080,Ethereum
2023-05-04,Shibaswap,577,Ethereum
2023-05-04,Sushiswap,2887,Ethereum
2023-05-04,Synthetix,2,Ethereum
2023-05-04,Uniswap,293770,Ethereum
2023-05-04,Beethoven X,1220,Optimism
2023-05-04,Curve,842,Optimism
2023-05-04,Fraxswap,28,Optimism
2023-05-04,KyberSwap,374,Optimism
2023-05-04,Sushiswap,1085,Optimism
2023-05-04,Synthetix,36,Optimism
2023-05-04,Uniswap,22605,Optimism
2023-05-04,Velodrome,10104,Optimism
2023-05-04,WOOFi,1021,Optimism
2023-05-04,Balancer,3022,Polygon
2023-05-04,Curve,786,Polygon
2023-05-04,DODO,2576,Polygon
2023-05-04,Fraxswap,76,Polygon
2023-05-04,KyberSwap,2107,Polygon
2023-05-04,QuickSwap,31648,Polygon
2023-05-04,Sushiswap,8567,Polygon
2023-05-04,Uniswap,46623,Polygon
2023-05-04,WOOFi,5235,Polygon
2023-05-03,Curve,480,Avalanche
2023-05-03,Fraxswap,98,Avalanche
2023-05-03,GMX,885,Avalanche
2023-05-03,Hashflow,307,Avalanche
2023-05-03,KyberSwap,535,Avalanche
2023-05-03,Pangolin,6917,Avalanche
2023-05-03,Platypus,852,Avalanche
2023-05-03,Sushiswap,826,Avalanche
2023-05-03,Trader Joe,26673,Avalanche
2023-05-03,WOOFi,6051,Avalanche
2023-05-03,Balancer,419,Ethereum
2023-05-03,Curve,1054,Ethereum
2023-05-03,DODO,46,Ethereum
2023-05-03,Fraxswap,112,Ethereum
2023-05-03,Hashflow,355,Ethereum
2023-05-03,KyberSwap,26,Ethereum
2023-05-03,Maverick,304,Ethereum
2023-05-03,PancakeSwap,835,Ethereum
2023-05-03,Shibaswap,661,Ethereum
2023-05-03,Sushiswap,2877,Ethereum
2023-05-03,Synthetix,4,Ethereum
2023-05-03,Uniswap,278171,Ethereum
2023-05-03,Beethoven X,1149,Optimism
2023-05-03,Curve,873,Optimism
2023-05-03,Fraxswap,50,Optimism
2023-05-03,KyberSwap,376,Optimism
2023-05-03,Sushiswap,876,Optimism
2023-05-03,Synthetix,33,Optimism
2023-05-03,Uniswap,42106,Optimism
2023-05-03,Velodrome,8512,Optimism
2023-05-03,WOOFi,769,Optimism
2023-05-03,Balancer,2991,Polygon
2023-05-03,Curve,1211,Polygon
2023-05-03,DODO,3235,Polygon
2023-05-03,Fraxswap,140,Polygon
2023-05-03,KyberSwap,2575,Polygon
2023-05-03,QuickSwap,44320,Polygon
2023-05-03,Sushiswap,8740,Polygon
2023-05-03,Uniswap,59608,Polygon
2023-05-03,WOOFi,3758,Polygon
2023-05-02,Curve,419,Avalanche
2023-05-02,Fraxswap,24,Avalanche
2023-05-02,GMX,427,Avalanche
2023-05-02,Hashflow,291,Avalanche
2023-05-02,KyberSwap,429,Avalanche
2023-05-02,Pangolin,2887,Avalanche
2023-05-02,Platypus,519,Avalanche
2023-05-02,Sushiswap,799,Avalanche
2023-05-02,Trader Joe,21584,Avalanche
2023-05-02,WOOFi,5548,Avalanche
2023-05-02,Balancer,370,Ethereum
2023-05-02,Curve,783,Ethereum
2023-05-02,DODO,42,Ethereum
2023-05-02,Fraxswap,57,Ethereum
2023-05-02,Hashflow,283,Ethereum
2023-05-02,KyberSwap,31,Ethereum
2023-05-02,Maverick,257,Ethereum
2023-05-02,PancakeSwap,916,Ethereum
2023-05-02,Shibaswap,935,Ethereum
2023-05-02,Sushiswap,2996,Ethereum
2023-05-02,Synthetix,2,Ethereum
2023-05-02,Uniswap,304013,Ethereum
2023-05-02,Beethoven X,802,Optimism
2023-05-02,Curve,674,Optimism
2023-05-02,Fraxswap,20,Optimism
2023-05-02,KyberSwap,317,Optimism
2023-05-02,Sushiswap,669,Optimism
2023-05-02,Synthetix,44,Optimism
2023-05-02,Uniswap,22126,Optimism
2023-05-02,Velodrome,6850,Optimism
2023-05-02,WOOFi,920,Optimism
2023-05-02,Balancer,2468,Polygon
2023-05-02,Curve,832,Polygon
2023-05-02,DODO,2593,Polygon
2023-05-02,Fraxswap,53,Polygon
2023-05-02,KyberSwap,2238,Polygon
2023-05-02,QuickSwap,39906,Polygon
2023-05-02,Sushiswap,7868,Polygon
2023-05-02,Uniswap,51406,Polygon
2023-05-02,WOOFi,3312,Polygon
2023-05-01,Curve,431,Avalanche
2023-05-01,Fraxswap,41,Avalanche
2023-05-01,GMX,891,Avalanche
2023-05-01,Hashflow,148,Avalanche
2023-05-01,KyberSwap,505,Avalanche
2023-05-01,Pangolin,3450,Avalanche
2023-05-01,Platypus,915,Avalanche
2023-05-01,Sushiswap,1135,Avalanche
2023-05-01,Trader Joe,25813,Avalanche
2023-05-01,WOOFi,6078,Avalanche
2023-05-01,Balancer,447,Ethereum
2023-05-01,Curve,876,Ethereum
2023-05-01,DODO,44,Ethereum
2023-05-01,Fraxswap,67,Ethereum
2023-05-01,Hashflow,486,Ethereum
2023-05-01,KyberSwap,31,Ethereum
2023-05-01,Maverick,367,Ethereum
2023-05-01,PancakeSwap,1678,Ethereum
2023-05-01,Shibaswap,1078,Ethereum
2023-05-01,Sushiswap,3184,Ethereum
2023-05-01,Synthetix,1,Ethereum
2023-05-01,Uniswap,300264,Ethereum
2023-05-01,Beethoven X,986,Optimism
2023-05-01,Curve,769,Optimism
2023-05-01,Fraxswap,25,Optimism
2023-05-01,KyberSwap,329,Optimism
2023-05-01,Sushiswap,841,Optimism
2023-05-01,Synthetix,44,Optimism
2023-05-01,Uniswap,23226,Optimism
2023-05-01,Velodrome,7724,Optimism
2023-05-01,WOOFi,1037,Optimism
2023-05-01,Balancer,2545,Polygon
2023-05-01,Curve,519,Polygon
2023-05-01,DODO,2661,Polygon
2023-05-01,Fraxswap,71,Polygon
2023-05-01,KyberSwap,2307,Polygon
2023-05-01,QuickSwap,38596,Polygon
2023-05-01,Sushiswap,7874,Polygon
2023-05-01,Uniswap,50899,Polygon
2023-05-01,WOOFi,4049,Polygon
2023-04-30,Curve,350,Avalanche
2023-04-30,Fraxswap,61,Avalanche
2023-04-30,GMX,599,Avalanche
2023-04-30,Hashflow,351,Avalanche
2023-04-30,KyberSwap,472,Avalanche
2023-04-30,Pangolin,3064,Avalanche
2023-04-30,Platypus,718,Avalanche
2023-04-30,Sushiswap,1043,Avalanche
2023-04-30,Trader Joe,24793,Avalanche
2023-04-30,WOOFi,7906,Avalanche
2023-04-30,Balancer,403,Ethereum
2023-04-30,Curve,887,Ethereum
2023-04-30,DODO,31,Ethereum
2023-04-30,Fraxswap,78,Ethereum
2023-04-30,Hashflow,405,Ethereum
2023-04-30,KyberSwap,27,Ethereum
2023-04-30,Maverick,531,Ethereum
2023-04-30,PancakeSwap,1273,Ethereum
2023-04-30,Shibaswap,1097,Ethereum
2023-04-30,Sushiswap,2684,Ethereum
2023-04-30,Uniswap,244080,Ethereum
2023-04-30,Beethoven X,903,Optimism
2023-04-30,Curve,843,Optimism
2023-04-30,Fraxswap,34,Optimism
2023-04-30,KyberSwap,354,Optimism
2023-04-30,Sushiswap,1137,Optimism
2023-04-30,Synthetix,47,Optimism
2023-04-30,Uniswap,28255,Optimism
2023-04-30,Velodrome,9843,Optimism
2023-04-30,WOOFi,1659,Optimism
2023-04-30,Balancer,2380,Polygon
2023-04-30,Curve,667,Polygon
2023-04-30,DODO,2212,Polygon
2023-04-30,Fraxswap,67,Polygon
2023-04-30,KyberSwap,1842,Polygon
2023-04-30,QuickSwap,34371,Polygon
2023-04-30,Sushiswap,7947,Polygon
2023-04-30,Uniswap,45063,Polygon
2023-04-30,WOOFi,5092,Polygon
2023-04-29,Curve,312,Avalanche
2023-04-29,Fraxswap,72,Avalanche
2023-04-29,GMX,220,Avalanche
2023-04-29,Hashflow,402,Avalanche
2023-04-29,KyberSwap,572,Avalanche
2023-04-29,Pangolin,2643,Avalanche
2023-04-29,Platypus,481,Avalanche
2023-04-29,Sushiswap,1159,Avalanche
2023-04-29,Trader Joe,24292,Avalanche
2023-04-29,WOOFi,6340,Avalanche
2023-04-29,Balancer,480,Ethereum
2023-04-29,Curve,936,Ethereum
2023-04-29,DODO,54,Ethereum
2023-04-29,Fraxswap,53,Ethereum
2023-04-29,Hashflow,254,Ethereum
2023-04-29,KyberSwap,24,Ethereum
2023-04-29,Maverick,433,Ethereum
2023-04-29,PancakeSwap,705,Ethereum
2023-04-29,Shibaswap,745,Ethereum
2023-04-29,Sushiswap,3150,Ethereum
2023-04-29,Uniswap,178521,Ethereum
2023-04-29,Beethoven X,947,Optimism
2023-04-29,Curve,755,Optimism
2023-04-29,Fraxswap,10,Optimism
2023-04-29,KyberSwap,314,Optimism
2023-04-29,Sushiswap,1524,Optimism
2023-04-29,Synthetix,29,Optimism
2023-04-29,Uniswap,23416,Optimism
2023-04-29,Velodrome,8727,Optimism
2023-04-29,WOOFi,970,Optimism
2023-04-29,Balancer,1825,Polygon
2023-04-29,Curve,513,Polygon
2023-04-29,DODO,1567,Polygon
2023-04-29,Fraxswap,38,Polygon
2023-04-29,KyberSwap,1600,Polygon
2023-04-29,QuickSwap,30648,Polygon
2023-04-29,Sushiswap,7566,Polygon
2023-04-29,Uniswap,39170,Polygon
2023-04-29,WOOFi,2940,Polygon
2023-04-28,Curve,469,Avalanche
2023-04-28,Fraxswap,78,Avalanche
2023-04-28,GMX,363,Avalanche
2023-04-28,Hashflow,476,Avalanche
2023-04-28,KyberSwap,642,Avalanche
2023-04-28,Pangolin,3440,Avalanche
2023-04-28,Platypus,624,Avalanche
2023-04-28,Sushiswap,1137,Avalanche
2023-04-28,Trader Joe,25104,Avalanche
2023-04-28,WOOFi,6911,Avalanche
2023-04-28,Balancer,536,Ethereum
2023-04-28,Curve,1185,Ethereum
2023-04-28,DODO,62,Ethereum
2023-04-28,Fraxswap,112,Ethereum
2023-04-28,Hashflow,235,Ethereum
2023-04-28,KyberSwap,23,Ethereum
2023-04-28,Maverick,492,Ethereum
2023-04-28,PancakeSwap,631,Ethereum
2023-04-28,Shibaswap,785,Ethereum
2023-04-28,Sushiswap,5574,Ethereum
2023-04-28,Synthetix,1,Ethereum
2023-04-28,Uniswap,184309,Ethereum
2023-04-28,Beethoven X,1181,Optimism
2023-04-28,Curve,953,Optimism
2023-04-28,Fraxswap,36,Optimism
2023-04-28,KyberSwap,473,Optimism
2023-04-28,Sushiswap,1491,Optimism
2023-04-28,Synthetix,46,Optimism
2023-04-28,Uniswap,28837,Optimism
2023-04-28,Velodrome,9538,Optimism
2023-04-28,WOOFi,890,Optimism
2023-04-28,Balancer,3038,Polygon
2023-04-28,Curve,1087,Polygon
2023-04-28,DODO,1899,Polygon
2023-04-28,Fraxswap,69,Polygon
2023-04-28,KyberSwap,2010,Polygon
2023-04-28,QuickSwap,40660,Polygon
2023-04-28,Sushiswap,8454,Polygon
2023-04-28,Uniswap,44231,Polygon
2023-04-28,WOOFi,4032,Polygon
2023-04-27,Curve,587,Avalanche
2023-04-27,Fraxswap,73,Avalanche
2023-04-27,GMX,1077,Avalanche
2023-04-27,Hashflow,323,Avalanche
2023-04-27,KyberSwap,723,Avalanche
2023-04-27,Pangolin,4242,Avalanche
2023-04-27,Platypus,782,Avalanche
2023-04-27,Sushiswap,1014,Avalanche
2023-04-27,Trader Joe,28022,Avalanche
2023-04-27,WOOFi,7642,Avalanche
2023-04-27,Balancer,693,Ethereum
2023-04-27,Curve,1538,Ethereum
2023-04-27,DODO,119,Ethereum
2023-04-27,Fraxswap,101,Ethereum
2023-04-27,Hashflow,322,Ethereum
2023-04-27,KyberSwap,32,Ethereum
2023-04-27,Maverick,588,Ethereum
2023-04-27,PancakeSwap,845,Ethereum
2023-04-27,Shibaswap,723,Ethereum
2023-04-27,Sushiswap,4196,Ethereum
2023-04-27,Synthetix,7,Ethereum
2023-04-27,Uniswap,159284,Ethereum
2023-04-27,Beethoven X,1674,Optimism
2023-04-27,Curve,1308,Optimism
2023-04-27,Fraxswap,73,Optimism
2023-04-27,KyberSwap,628,Optimism
2023-04-27,Sushiswap,1594,Optimism
2023-04-27,Synthetix,88,Optimism
2023-04-27,Uniswap,44642,Optimism
2023-04-27,Velodrome,13134,Optimism
2023-04-27,WOOFi,900,Optimism
2023-04-27,Balancer,2867,Polygon
2023-04-27,Curve,1326,Polygon
2023-04-27,DODO,2315,Polygon
2023-04-27,Fraxswap,131,Polygon
2023-04-27,KyberSwap,2874,Polygon
2023-04-27,QuickSwap,49661,Polygon
2023-04-27,Sushiswap,9143,Polygon
2023-04-27,Uniswap,62203,Polygon
2023-04-27,WOOFi,4060,Polygon
2023-04-26,Curve,539,Avalanche
2023-04-26,Fraxswap,118,Avalanche
2023-04-26,GMX,1561,Avalanche
2023-04-26,Hashflow,430,Avalanche
2023-04-26,KyberSwap,1025,Avalanche
2023-04-26,Pangolin,4529,Avalanche
2023-04-26,Platypus,938,Avalanche
2023-04-26,Sushiswap,1008,Avalanche
2023-04-26,Trader Joe,29462,Avalanche
2023-04-26,WOOFi,7474,Avalanche
2023-04-26,Balancer,1586,Ethereum
2023-04-26,Curve,1468,Ethereum
2023-04-26,DODO,153,Ethereum
2023-04-26,Fraxswap,251,Ethereum
2023-04-26,Hashflow,469,Ethereum
2023-04-26,KyberSwap,45,Ethereum
2023-04-26,Maverick,728,Ethereum
2023-04-26,PancakeSwap,901,Ethereum
2023-04-26,Shibaswap,889,Ethereum
2023-04-26,Sushiswap,3802,Ethereum
2023-04-26,Synthetix,2,Ethereum
2023-04-26,Uniswap,177316,Ethereum
2023-04-26,Beethoven X,1847,Optimism
2023-04-26,Curve,1748,Optimism
2023-04-26,Fraxswap,103,Optimism
2023-04-26,KyberSwap,814,Optimism
2023-04-26,Sushiswap,1969,Optimism
2023-04-26,Synthetix,603,Optimism
2023-04-26,Uniswap,42432,Optimism
2023-04-26,Velodrome,13996,Optimism
2023-04-26,WOOFi,1198,Optimism
2023-04-26,Balancer,3623,Polygon
2023-04-26,Curve,1046,Polygon
2023-04-26,DODO,3077,Polygon
2023-04-26,Fraxswap,270,Polygon
2023-04-26,KyberSwap,3749,Polygon
2023-04-26,QuickSwap,56477,Polygon
2023-04-26,Sushiswap,9790,Polygon
2023-04-26,Uniswap,72787,Polygon
2023-04-26,WOOFi,4145,Polygon
2023-04-25,Curve,394,Avalanche
2023-04-25,Fraxswap,48,Avalanche
2023-04-25,GMX,659,Avalanche
2023-04-25,Hashflow,306,Avalanche
2023-04-25,KyberSwap,629,Avalanche
2023-04-25,Pangolin,3317,Avalanche
2023-04-25,Platypus,807,Avalanche
2023-04-25,Sushiswap,1040,Avalanche
2023-04-25,Trader Joe,27754,Avalanche
2023-04-25,WOOFi,7624,Avalanche
2023-04-25,Balancer,1313,Ethereum
2023-04-25,Curve,1234,Ethereum
2023-04-25,DODO,89,Ethereum
2023-04-25,Fraxswap,161,Ethereum
2023-04-25,Hashflow,441,Ethereum
2023-04-25,KyberSwap,51,Ethereum
2023-04-25,Maverick,496,Ethereum
2023-04-25,PancakeSwap,738,Ethereum
2023-04-25,Shibaswap,1025,Ethereum
2023-04-25,Sushiswap,2989,Ethereum
2023-04-25,Synthetix,2,Ethereum
2023-04-25,Uniswap,180733,Ethereum
2023-04-25,Beethoven X,1509,Optimism
2023-04-25,Curve,1176,Optimism
2023-04-25,Fraxswap,60,Optimism
2023-04-25,KyberSwap,663,Optimism
2023-04-25,Sushiswap,1719,Optimism
2023-04-25,Synthetix,113,Optimism
2023-04-25,Uniswap,38348,Optimism
2023-04-25,Velodrome,11132,Optimism
2023-04-25,WOOFi,1204,Optimism
2023-04-25,Balancer,2842,Polygon
2023-04-25,Curve,825,Polygon
2023-04-25,DODO,2602,Polygon
2023-04-25,Fraxswap,138,Polygon
2023-04-25,KyberSwap,3900,Polygon
2023-04-25,QuickSwap,45934,Polygon
2023-04-25,Sushiswap,8344,Polygon
2023-04-25,Uniswap,54839,Polygon
2023-04-25,WOOFi,3750,Polygon
2023-04-24,Curve,366,Avalanche
2023-04-24,Fraxswap,50,Avalanche
2023-04-24,GMX,707,Avalanche
2023-04-24,Hashflow,262,Avalanche
2023-04-24,KyberSwap,597,Avalanche
2023-04-24,Pangolin,3578,Avalanche
2023-04-24,Platypus,732,Avalanche
2023-04-24,Sushiswap,916,Avalanche
2023-04-24,Trader Joe,25609,Avalanche
2023-04-24,WOOFi,5996,Avalanche
2023-04-24,Balancer,1141,Ethereum
2023-04-24,Curve,1122,Ethereum
2023-04-24,DODO,67,Ethereum
2023-04-24,Fraxswap,156,Ethereum
2023-04-24,Hashflow,397,Ethereum
2023-04-24,KyberSwap,21,Ethereum
2023-04-24,Maverick,459,Ethereum
2023-04-24,PancakeSwap,747,Ethereum
2023-04-24,Shibaswap,1024,Ethereum
2023-04-24,Sushiswap,2627,Ethereum
2023-04-24,Synthetix,2,Ethereum
2023-04-24,Uniswap,200862,Ethereum
2023-04-24,Beethoven X,1415,Optimism
2023-04-24,Curve,1103,Optimism
2023-04-24,Fraxswap,59,Optimism
2023-04-24,KyberSwap,722,Optimism
2023-04-24,Sushiswap,1384,Optimism
2023-04-24,Synthetix,46,Optimism
2023-04-24,Uniswap,36038,Optimism
2023-04-24,Velodrome,12363,Optimism
2023-04-24,WOOFi,1220,Optimism
2023-04-24,Balancer,2749,Polygon
2023-04-24,Curve,966,Polygon
2023-04-24,DODO,2191,Polygon
2023-04-24,Fraxswap,120,Polygon
2023-04-24,KyberSwap,4681,Polygon
2023-04-24,QuickSwap,49431,Polygon
2023-04-24,Sushiswap,7660,Polygon
2023-04-24,Uniswap,57996,Polygon
2023-04-24,WOOFi,3329,Polygon
2023-04-23,Curve,318,Avalanche
2023-04-23,Fraxswap,24,Avalanche
2023-04-23,GMX,523,Avalanche
2023-04-23,Hashflow,283,Avalanche
2023-04-23,KyberSwap,516,Avalanche
2023-04-23,Pangolin,2973,Avalanche
2023-04-23,Platypus,616,Avalanche
2023-04-23,Sushiswap,978,Avalanche
2023-04-23,Trader Joe,23191,Avalanche
2023-04-23,WOOFi,7255,Avalanche
2023-04-23,Balancer,1158,Ethereum
2023-04-23,Curve,939,Ethereum
2023-04-23,DODO,46,Ethereum
2023-04-23,Fraxswap,160,Ethereum
2023-04-23,Hashflow,356,Ethereum
2023-04-23,KyberSwap,22,Ethereum
2023-04-23,Maverick,461,Ethereum
2023-04-23,PancakeSwap,772,Ethereum
2023-04-23,Shibaswap,951,Ethereum
2023-04-23,Sushiswap,2870,Ethereum
2023-04-23,Synthetix,3,Ethereum
2023-04-23,Uniswap,204890,Ethereum
2023-04-23,Beethoven X,1402,Optimism
2023-04-23,Curve,970,Optimism
2023-04-23,Fraxswap,34,Optimism
2023-04-23,KyberSwap,660,Optimism
2023-04-23,Sushiswap,1621,Optimism
2023-04-23,Synthetix,78,Optimism
2023-04-23,Uniswap,33283,Optimism
2023-04-23,Velodrome,9940,Optimism
2023-04-23,WOOFi,1004,Optimism
2023-04-23,Balancer,2432,Polygon
2023-04-23,Curve,919,Polygon
2023-04-23,DODO,2261,Polygon
2023-04-23,Fraxswap,127,Polygon
2023-04-23,KyberSwap,2704,Polygon
2023-04-23,QuickSwap,46712,Polygon
2023-04-23,Sushiswap,6242,Polygon
2023-04-23,Uniswap,52401,Polygon
2023-04-23,WOOFi,3726,Polygon
2023-04-22,Curve,280,Avalanche
2023-04-22,Fraxswap,20,Avalanche
2023-04-22,GMX,434,Avalanche
2023-04-22,Hashflow,272,Avalanche
2023-04-22,KyberSwap,555,Avalanche
2023-04-22,Pangolin,3217,Avalanche
2023-04-22,Platypus,612,Avalanche
2023-04-22,Sushiswap,867,Avalanche
2023-04-22,Trader Joe,19652,Avalanche
2023-04-22,WOOFi,5954,Avalanche
2023-04-22,Balancer,557,Ethereum
2023-04-22,Curve,789,Ethereum
2023-04-22,DODO,43,Ethereum
2023-04-22,Fraxswap,204,Ethereum
2023-04-22,Hashflow,307,Ethereum
2023-04-22,KyberSwap,22,Ethereum
2023-04-22,Maverick,428,Ethereum
2023-04-22,PancakeSwap,833,Ethereum
2023-04-22,Shibaswap,899,Ethereum
2023-04-22,Sushiswap,3936,Ethereum
2023-04-22,Uniswap,175059,Ethereum
2023-04-22,Beethoven X,1532,Optimism
2023-04-22,Curve,1291,Optimism
2023-04-22,Fraxswap,39,Optimism
2023-04-22,KyberSwap,625,Optimism
2023-04-22,Sushiswap,1205,Optimism
2023-04-22,Synthetix,140,Optimism
2023-04-22,Uniswap,30414,Optimism
2023-04-22,Velodrome,10774,Optimism
2023-04-22,WOOFi,706,Optimism
2023-04-22,Balancer,2623,Polygon
2023-04-22,Curve,498,Polygon
2023-04-22,DODO,2173,Polygon
2023-04-22,Fraxswap,151,Polygon
2023-04-22,KyberSwap,2243,Polygon
2023-04-22,QuickSwap,41228,Polygon
2023-04-22,Sushiswap,6221,Polygon
2023-04-22,Uniswap,46396,Polygon
2023-04-22,WOOFi,2639,Polygon
2023-04-21,Curve,576,Avalanche
2023-04-21,Fraxswap,112,Avalanche
2023-04-21,GMX,1194,Avalanche
2023-04-21,Hashflow,357,Avalanche
2023-04-21,KyberSwap,997,Avalanche
2023-04-21,Pangolin,4265,Avalanche
2023-04-21,Platypus,1112,Avalanche
2023-04-21,Sushiswap,823,Avalanche
2023-04-21,Trader Joe,24013,Avalanche
2023-04-21,WOOFi,5529,Avalanche
2023-04-21,Balancer,909,Ethereum
2023-04-21,Curve,1660,Ethereum
2023-04-21,DODO,113,Ethereum
2023-04-21,Fraxswap,276,Ethereum
2023-04-21,Hashflow,485,Ethereum
2023-04-21,KyberSwap,41,Ethereum
2023-04-21,Maverick,754,Ethereum
2023-04-21,PancakeSwap,959,Ethereum
2023-04-21,Shibaswap,1442,Ethereum
2023-04-21,Sushiswap,4926,Ethereum
2023-04-21,Synthetix,5,Ethereum
2023-04-21,Uniswap,182892,Ethereum
2023-04-21,Beethoven X,2022,Optimism
2023-04-21,Curve,1695,Optimism
2023-04-21,Fraxswap,106,Optimism
2023-04-21,KyberSwap,988,Optimism
2023-04-21,Sushiswap,1525,Optimism
2023-04-21,Synthetix,73,Optimism
2023-04-21,Uniswap,46445,Optimism
2023-04-21,Velodrome,17897,Optimism
2023-04-21,WOOFi,857,Optimism
2023-04-21,Balancer,3808,Polygon
2023-04-21,Curve,1069,Polygon
2023-04-21,DODO,2535,Polygon
2023-04-21,Fraxswap,264,Polygon
2023-04-21,KyberSwap,3408,Polygon
2023-04-21,QuickSwap,54604,Polygon
2023-04-21,Sushiswap,8557,Polygon
2023-04-21,Uniswap,61937,Polygon
2023-04-21,WOOFi,2432,Polygon
2023-04-20,Curve,581,Avalanche
2023-04-20,Fraxswap,61,Avalanche
2023-04-20,GMX,1428,Avalanche
2023-04-20,Hashflow,311,Avalanche
2023-04-20,KyberSwap,876,Avalanche
2023-04-20,Pangolin,4517,Avalanche
2023-04-20,Platypus,1184,Avalanche
2023-04-20,Sushiswap,899,Avalanche
2023-04-20,Trader Joe,28542,Avalanche
2023-04-20,WOOFi,5388,Avalanche
2023-04-20,Balancer,739,Ethereum
2023-04-20,Curve,1082,Ethereum
2023-04-20,DODO,87,Ethereum
2023-04-20,Fraxswap,157,Ethereum
2023-04-20,Hashflow,360,Ethereum
2023-04-20,KyberSwap,43,Ethereum
2023-04-20,Maverick,767,Ethereum
2023-04-20,PancakeSwap,901,Ethereum
2023-04-20,Shibaswap,2017,Ethereum
