Date,Values,Blockchain
2022-08-03,1013,Optimism
2022-08-02,45518,Ethereum
2022-08-02,989,Optimism
2022-08-01,48310,Ethereum
2022-08-01,2263,Optimism
2022-07-31,47936,Ethereum
2022-07-31,1681,Optimism
2022-07-30,43006,Ethereum
2022-07-30,2045,Optimism
2022-07-29,39607,Ethereum
2022-07-29,1323,Optimism
2022-07-28,45303,Ethereum
2022-07-28,1238,Optimism
2022-07-27,42822,Ethereum
2022-07-27,2098,Optimism
2022-07-26,43985,Ethereum
2022-07-26,444,Optimism
2022-07-25,54616,Ethereum
2022-07-25,215,Optimism
2022-07-24,55588,Ethereum
2022-07-24,283,Optimism
2022-07-23,55055,Ethereum
2022-07-23,261,Optimism
2022-07-22,51631,Ethereum
2022-07-22,169,Optimism
2022-07-21,53540,Ethereum
2022-07-21,157,Optimism
2022-07-20,49268,Ethereum
2022-07-20,208,Optimism
2022-07-19,44118,Ethereum
2022-07-19,205,Optimism
2022-07-18,53491,Ethereum
2022-07-18,239,Optimism
2022-07-17,69391,Ethereum
2022-07-17,284,Optimism
2022-07-16,62794,Ethereum
2022-07-16,223,Optimism
2022-07-15,65585,Ethereum
2022-07-15,293,Optimism
2022-07-14,67299,Ethereum
2022-07-14,192,Optimism
2022-07-13,66322,Ethereum
2022-07-13,140,Optimism
2022-07-12,68779,Ethereum
2022-07-12,184,Optimism
2022-07-11,69823,Ethereum
2022-07-11,423,Optimism
2022-07-10,73905,Ethereum
2022-07-10,452,Optimism
2022-07-09,73451,Ethereum
2022-07-09,410,Optimism
2022-07-08,72334,Ethereum
2022-07-08,130,Optimism
2022-07-07,67503,Ethereum
2022-07-07,201,Optimism
2022-07-06,63600,Ethereum
2022-07-06,244,Optimism
2022-07-05,66949,Ethereum
2022-07-05,457,Optimism
2022-07-04,70195,Ethereum
2022-07-04,729,Optimism
2022-07-03,73181,Ethereum
2022-07-03,125,Optimism
2022-07-02,56123,Ethereum
2022-07-02,1,Optimism
2022-07-01,51240,Ethereum
2022-07-01,15,Optimism
2022-06-30,57029,Ethereum
2022-06-30,136,Optimism
2022-06-29,50964,Ethereum
2022-06-29,155,Optimism
2022-06-28,50985,Ethereum
2022-06-28,151,Optimism
2022-06-27,55387,Ethereum
2022-06-27,228,Optimism
2022-06-26,64714,Ethereum
2022-06-26,221,Optimism
2022-06-25,56722,Ethereum
2022-06-25,169,Optimism
2022-06-24,46469,Ethereum
2022-06-24,271,Optimism
2022-06-23,43131,Ethereum
2022-06-23,306,Optimism
2022-06-22,41127,Ethereum
2022-06-22,200,Optimism
2022-06-21,46838,Ethereum
2022-06-21,305,Optimism
2022-06-20,43506,Ethereum
2022-06-20,422,Optimism
2022-06-19,46650,Ethereum
2022-06-19,512,Optimism
2022-06-18,44453,Ethereum
2022-06-18,302,Optimism
2022-06-17,52690,Ethereum
2022-06-17,241,Optimism
2022-06-16,44912,Ethereum
2022-06-16,726,Optimism
2022-06-15,34931,Ethereum
2022-06-15,663,Optimism
2022-06-14,37226,Ethereum
2022-06-14,1928,Optimism
2022-06-13,28171,Ethereum
2022-06-13,220,Optimism
2022-06-12,46406,Ethereum
2022-06-12,732,Optimism
2022-06-11,44315,Ethereum
2022-06-11,889,Optimism
2022-06-10,53032,Ethereum
2022-06-10,258,Optimism
2022-06-09,60426,Ethereum
2022-06-09,396,Optimism
2022-06-08,73541,Ethereum
2022-06-08,439,Optimism
2022-06-07,66719,Ethereum
2022-06-07,613,Optimism
2022-06-06,68358,Ethereum
2022-06-06,1077,Optimism
2022-06-05,76082,Ethereum
2022-06-05,1224,Optimism
2022-06-04,72254,Ethereum
2022-06-04,1558,Optimism
2022-06-03,82160,Ethereum
2022-06-03,1074,Optimism
2022-06-02,91469,Ethereum
2022-06-02,794,Optimism
2022-06-01,68495,Ethereum
2022-06-01,1426,Optimism
2022-05-31,60880,Ethereum
2022-05-31,661,Optimism
2022-05-30,62909,Ethereum
2022-05-30,761,Optimism
2022-05-29,77182,Ethereum
2022-05-29,1783,Optimism
2022-05-28,62469,Ethereum
2022-05-28,1998,Optimism
2022-05-27,60627,Ethereum
2022-05-27,992,Optimism
2022-05-26,76405,Ethereum
2022-05-26,634,Optimism
2022-05-25,69642,Ethereum
2022-05-25,859,Optimism
2022-05-24,57049,Ethereum
2022-05-24,771,Optimism
2022-05-23,52580,Ethereum
2022-05-23,1077,Optimism
2022-05-22,63912,Ethereum
2022-05-22,1046,Optimism
2022-05-21,60448,Ethereum
2022-05-21,751,Optimism
2022-05-20,49324,Ethereum
2022-05-20,608,Optimism
2022-05-19,47531,Ethereum
2022-05-19,632,Optimism
2022-05-18,43569,Ethereum
2022-05-18,609,Optimism
2022-05-17,64267,Ethereum
2022-05-17,252,Optimism
2022-05-16,40884,Ethereum
2022-05-16,326,Optimism
2022-05-15,41357,Ethereum
2022-05-15,196,Optimism
2022-05-14,35287,Ethereum
2022-05-14,337,Optimism
2022-05-13,33432,Ethereum
2022-05-13,228,Optimism
2022-05-12,19493,Ethereum
2022-05-12,121,Optimism
2022-05-11,24819,Ethereum
2022-05-11,275,Optimism
2022-05-10,40074,Ethereum
2022-05-10,526,Optimism
2022-05-09,33217,Ethereum
2022-05-09,353,Optimism
2022-05-08,35383,Ethereum
2022-05-08,595,Optimism
2022-05-07,46986,Ethereum
2022-05-07,955,Optimism
2022-05-06,53028,Ethereum
2022-05-06,769,Optimism
2022-05-05,52409,Ethereum
2022-05-05,527,Optimism
2022-05-04,53436,Ethereum
2022-05-04,1496,Optimism
2022-05-03,59908,Ethereum
2022-05-03,1435,Optimism
2022-05-02,54893,Ethereum
2022-05-02,1027,Optimism
2022-05-01,50307,Ethereum
2022-05-01,1001,Optimism
2022-04-30,39418,Ethereum
2022-04-30,2121,Optimism
2022-04-29,44322,Ethereum
2022-04-29,1292,Optimism
2022-04-28,48700,Ethereum
2022-04-28,2343,Optimism
2022-04-27,56128,Ethereum
2022-04-27,3560,Optimism
2022-04-26,52795,Ethereum
2022-04-26,916,Optimism
2022-04-25,58835,Ethereum
2022-04-25,149,Optimism
2022-04-24,71925,Ethereum
2022-04-24,116,Optimism
2022-04-23,59481,Ethereum
2022-04-23,187,Optimism
2022-04-22,59819,Ethereum
2022-04-22,249,Optimism
