Date,DEX,Values,Blockchain
2023-04-27,QuickSwap,11797,Polygon
2023-04-27,Sushiswap,4792,Polygon
2023-04-27,Uniswap,16365,Polygon
2023-04-27,WOOFi,1012,Polygon
2023-04-26,Curve,175,Avalanche
2023-04-26,Fraxswap,16,Avalanche
2023-04-26,GMX,289,Avalanche
2023-04-26,Hashflow,198,Avalanche
2023-04-26,KyberSwap,667,Avalanche
2023-04-26,Pangolin,1577,Avalanche
2023-04-26,Platypus,353,Avalanche
2023-04-26,Sushiswap,564,Avalanche
2023-04-26,Trader Joe,11078,Avalanche
2023-04-26,WOOFi,2680,Avalanche
2023-04-26,Balancer,878,Ethereum
2023-04-26,Curve,630,Ethereum
2023-04-26,DODO,69,Ethereum
2023-04-26,Fraxswap,78,Ethereum
2023-04-26,Hashflow,187,Ethereum
2023-04-26,KyberSwap,38,Ethereum
2023-04-26,Maverick,467,Ethereum
2023-04-26,PancakeSwap,483,Ethereum
2023-04-26,Shibaswap,579,Ethereum
2023-04-26,Sushiswap,1873,Ethereum
2023-04-26,Synthetix,2,Ethereum
2023-04-26,Uniswap,51320,Ethereum
2023-04-26,Beethoven X,1134,Optimism
2023-04-26,Curve,924,Optimism
2023-04-26,Fraxswap,14,Optimism
2023-04-26,KyberSwap,483,Optimism
2023-04-26,Sushiswap,986,Optimism
2023-04-26,Synthetix,471,Optimism
2023-04-26,Uniswap,8718,Optimism
2023-04-26,Velodrome,3732,Optimism
2023-04-26,WOOFi,642,Optimism
2023-04-26,Balancer,1505,Polygon
2023-04-26,Curve,362,Polygon
2023-04-26,DODO,1007,Polygon
2023-04-26,Fraxswap,96,Polygon
2023-04-26,KyberSwap,2116,Polygon
2023-04-26,QuickSwap,13093,Polygon
2023-04-26,Sushiswap,4973,Polygon
2023-04-26,Uniswap,17064,Polygon
2023-04-26,WOOFi,937,Polygon
2023-04-25,Curve,217,Avalanche
2023-04-25,Fraxswap,10,Avalanche
2023-04-25,GMX,237,Avalanche
2023-04-25,Hashflow,193,Avalanche
2023-04-25,KyberSwap,436,Avalanche
2023-04-25,Pangolin,1380,Avalanche
2023-04-25,Platypus,355,Avalanche
2023-04-25,Sushiswap,524,Avalanche
2023-04-25,Trader Joe,10958,Avalanche
2023-04-25,WOOFi,2607,Avalanche
2023-04-25,Balancer,841,Ethereum
2023-04-25,Curve,601,Ethereum
2023-04-25,DODO,42,Ethereum
2023-04-25,Fraxswap,54,Ethereum
2023-04-25,Hashflow,180,Ethereum
2023-04-25,KyberSwap,43,Ethereum
2023-04-25,Maverick,370,Ethereum
2023-04-25,PancakeSwap,486,Ethereum
2023-04-25,Shibaswap,611,Ethereum
2023-04-25,Sushiswap,1730,Ethereum
2023-04-25,Synthetix,2,Ethereum
2023-04-25,Uniswap,52210,Ethereum
2023-04-25,Beethoven X,983,Optimism
2023-04-25,Curve,685,Optimism
2023-04-25,Fraxswap,6,Optimism
2023-04-25,KyberSwap,450,Optimism
2023-04-25,Sushiswap,1058,Optimism
2023-04-25,Synthetix,81,Optimism
2023-04-25,Uniswap,10254,Optimism
2023-04-25,Velodrome,3209,Optimism
2023-04-25,WOOFi,636,Optimism
2023-04-25,Balancer,1416,Polygon
2023-04-25,Curve,327,Polygon
2023-04-25,DODO,1172,Polygon
2023-04-25,Fraxswap,51,Polygon
2023-04-25,KyberSwap,2670,Polygon
2023-04-25,QuickSwap,13300,Polygon
2023-04-25,Sushiswap,5228,Polygon
2023-04-25,Uniswap,15778,Polygon
2023-04-25,WOOFi,782,Polygon
2023-04-24,Curve,147,Avalanche
2023-04-24,Fraxswap,15,Avalanche
2023-04-24,GMX,245,Avalanche
2023-04-24,Hashflow,197,Avalanche
2023-04-24,KyberSwap,445,Avalanche
2023-04-24,Pangolin,1441,Avalanche
2023-04-24,Platypus,347,Avalanche
2023-04-24,Sushiswap,536,Avalanche
2023-04-24,Trader Joe,9444,Avalanche
2023-04-24,WOOFi,2177,Avalanche
2023-04-24,Balancer,683,Ethereum
2023-04-24,Curve,516,Ethereum
2023-04-24,DODO,37,Ethereum
2023-04-24,Fraxswap,54,Ethereum
2023-04-24,Hashflow,155,Ethereum
2023-04-24,KyberSwap,20,Ethereum
2023-04-24,Maverick,332,Ethereum
2023-04-24,PancakeSwap,394,Ethereum
2023-04-24,Shibaswap,604,Ethereum
2023-04-24,Sushiswap,1551,Ethereum
2023-04-24,Synthetix,2,Ethereum
2023-04-24,Uniswap,52430,Ethereum
2023-04-24,Beethoven X,893,Optimism
2023-04-24,Curve,636,Optimism
2023-04-24,Fraxswap,8,Optimism
2023-04-24,KyberSwap,460,Optimism
2023-04-24,Sushiswap,850,Optimism
2023-04-24,Synthetix,37,Optimism
2023-04-24,Uniswap,7572,Optimism
2023-04-24,Velodrome,4277,Optimism
2023-04-24,WOOFi,539,Optimism
2023-04-24,Balancer,1437,Polygon
2023-04-24,Curve,432,Polygon
2023-04-24,DODO,1008,Polygon
2023-04-24,Fraxswap,40,Polygon
2023-04-24,KyberSwap,3113,Polygon
2023-04-24,QuickSwap,14937,Polygon
2023-04-24,Sushiswap,4809,Polygon
2023-04-24,Uniswap,17373,Polygon
2023-04-24,WOOFi,747,Polygon
2023-04-23,Curve,156,Avalanche
2023-04-23,Fraxswap,16,Avalanche
2023-04-23,GMX,224,Avalanche
2023-04-23,Hashflow,207,Avalanche
2023-04-23,KyberSwap,371,Avalanche
2023-04-23,Pangolin,1344,Avalanche
2023-04-23,Platypus,306,Avalanche
2023-04-23,Sushiswap,542,Avalanche
2023-04-23,Trader Joe,9657,Avalanche
2023-04-23,WOOFi,2451,Avalanche
2023-04-23,Balancer,594,Ethereum
2023-04-23,Curve,447,Ethereum
2023-04-23,DODO,28,Ethereum
2023-04-23,Fraxswap,60,Ethereum
2023-04-23,Hashflow,157,Ethereum
2023-04-23,KyberSwap,21,Ethereum
2023-04-23,Maverick,340,Ethereum
2023-04-23,PancakeSwap,483,Ethereum
2023-04-23,Shibaswap,571,Ethereum
2023-04-23,Sushiswap,1659,Ethereum
2023-04-23,Synthetix,2,Ethereum
2023-04-23,Uniswap,53074,Ethereum
2023-04-23,Beethoven X,952,Optimism
2023-04-23,Curve,603,Optimism
2023-04-23,Fraxswap,10,Optimism
2023-04-23,KyberSwap,450,Optimism
2023-04-23,Sushiswap,961,Optimism
2023-04-23,Synthetix,69,Optimism
2023-04-23,Uniswap,8580,Optimism
2023-04-23,Velodrome,3060,Optimism
2023-04-23,WOOFi,588,Optimism
2023-04-23,Balancer,1369,Polygon
2023-04-23,Curve,379,Polygon
2023-04-23,DODO,1070,Polygon
2023-04-23,Fraxswap,41,Polygon
2023-04-23,KyberSwap,1848,Polygon
2023-04-23,QuickSwap,13085,Polygon
2023-04-23,Sushiswap,3795,Polygon
2023-04-23,Uniswap,17277,Polygon
2023-04-23,WOOFi,792,Polygon
2023-04-22,Curve,165,Avalanche
2023-04-22,Fraxswap,18,Avalanche
2023-04-22,GMX,202,Avalanche
2023-04-22,Hashflow,189,Avalanche
2023-04-22,KyberSwap,382,Avalanche
2023-04-22,Pangolin,1325,Avalanche
2023-04-22,Platypus,373,Avalanche
2023-04-22,Sushiswap,486,Avalanche
2023-04-22,Trader Joe,8231,Avalanche
2023-04-22,WOOFi,2094,Avalanche
2023-04-22,Balancer,270,Ethereum
2023-04-22,Curve,485,Ethereum
2023-04-22,DODO,28,Ethereum
2023-04-22,Fraxswap,60,Ethereum
2023-04-22,Hashflow,105,Ethereum
2023-04-22,KyberSwap,20,Ethereum
2023-04-22,Maverick,287,Ethereum
2023-04-22,PancakeSwap,530,Ethereum
2023-04-22,Shibaswap,565,Ethereum
2023-04-22,Sushiswap,2043,Ethereum
2023-04-22,Uniswap,50067,Ethereum
2023-04-22,Beethoven X,1062,Optimism
2023-04-22,Curve,764,Optimism
2023-04-22,Fraxswap,11,Optimism
2023-04-22,KyberSwap,454,Optimism
2023-04-22,Sushiswap,729,Optimism
2023-04-22,Synthetix,120,Optimism
2023-04-22,Uniswap,8605,Optimism
2023-04-22,Velodrome,3313,Optimism
2023-04-22,WOOFi,518,Optimism
2023-04-22,Balancer,1591,Polygon
2023-04-22,Curve,272,Polygon
2023-04-22,DODO,1179,Polygon
2023-04-22,Fraxswap,59,Polygon
2023-04-22,KyberSwap,1571,Polygon
2023-04-22,QuickSwap,12358,Polygon
2023-04-22,Sushiswap,3917,Polygon
2023-04-22,Uniswap,15083,Polygon
2023-04-22,WOOFi,776,Polygon
2023-04-21,Curve,265,Avalanche
2023-04-21,Fraxswap,31,Avalanche
2023-04-21,GMX,334,Avalanche
2023-04-21,Hashflow,266,Avalanche
2023-04-21,KyberSwap,593,Avalanche
2023-04-21,Pangolin,1526,Avalanche
2023-04-21,Platypus,523,Avalanche
2023-04-21,Sushiswap,468,Avalanche
2023-04-21,Trader Joe,8398,Avalanche
2023-04-21,WOOFi,1876,Avalanche
2023-04-21,Balancer,385,Ethereum
2023-04-21,Curve,791,Ethereum
2023-04-21,DODO,45,Ethereum
2023-04-21,Fraxswap,75,Ethereum
2023-04-21,Hashflow,143,Ethereum
2023-04-21,KyberSwap,38,Ethereum
2023-04-21,Maverick,454,Ethereum
2023-04-21,PancakeSwap,619,Ethereum
2023-04-21,Shibaswap,862,Ethereum
2023-04-21,Sushiswap,2357,Ethereum
2023-04-21,Synthetix,5,Ethereum
2023-04-21,Uniswap,57194,Ethereum
2023-04-21,Beethoven X,1204,Optimism
2023-04-21,Curve,750,Optimism
2023-04-21,Fraxswap,14,Optimism
2023-04-21,KyberSwap,584,Optimism
2023-04-21,Sushiswap,830,Optimism
2023-04-21,Synthetix,45,Optimism
2023-04-21,Uniswap,7992,Optimism
2023-04-21,Velodrome,5074,Optimism
2023-04-21,WOOFi,495,Optimism
2023-04-21,Balancer,1883,Polygon
2023-04-21,Curve,502,Polygon
2023-04-21,DODO,1125,Polygon
2023-04-21,Fraxswap,96,Polygon
2023-04-21,KyberSwap,1977,Polygon
2023-04-21,QuickSwap,13561,Polygon
2023-04-21,Sushiswap,4365,Polygon
2023-04-21,Uniswap,16354,Polygon
2023-04-21,WOOFi,825,Polygon
2023-04-20,Curve,279,Avalanche
2023-04-20,Fraxswap,19,Avalanche
2023-04-20,GMX,380,Avalanche
2023-04-20,Hashflow,240,Avalanche
2023-04-20,KyberSwap,559,Avalanche
2023-04-20,Pangolin,1695,Avalanche
2023-04-20,Platypus,482,Avalanche
2023-04-20,Sushiswap,470,Avalanche
2023-04-20,Trader Joe,8758,Avalanche
2023-04-20,WOOFi,1710,Avalanche
2023-04-20,Balancer,311,Ethereum
2023-04-20,Curve,558,Ethereum
2023-04-20,DODO,38,Ethereum
2023-04-20,Fraxswap,65,Ethereum
2023-04-20,Hashflow,150,Ethereum
2023-04-20,KyberSwap,36,Ethereum
2023-04-20,Maverick,417,Ethereum
2023-04-20,PancakeSwap,611,Ethereum
2023-04-20,Shibaswap,1075,Ethereum
2023-04-20,Sushiswap,1937,Ethereum
2023-04-20,Synthetix,1,Ethereum
2023-04-20,Uniswap,68967,Ethereum
2023-04-20,Beethoven X,1270,Optimism
2023-04-20,Curve,724,Optimism
2023-04-20,Fraxswap,8,Optimism
2023-04-20,KyberSwap,609,Optimism
2023-04-20,Sushiswap,785,Optimism
2023-04-20,Synthetix,54,Optimism
2023-04-20,Uniswap,7692,Optimism
2023-04-20,Velodrome,4342,Optimism
2023-04-20,WOOFi,470,Optimism
2023-04-20,Balancer,2234,Polygon
2023-04-20,Curve,336,Polygon
2023-04-20,DODO,1269,Polygon
2023-04-20,Fraxswap,52,Polygon
2023-04-20,KyberSwap,2047,Polygon
2023-04-20,QuickSwap,13773,Polygon
2023-04-20,Sushiswap,4905,Polygon
2023-04-20,Uniswap,17385,Polygon
2023-04-20,WOOFi,731,Polygon
2023-04-19,Curve,253,Avalanche
2023-04-19,Fraxswap,41,Avalanche
2023-04-19,GMX,426,Avalanche
2023-04-19,Hashflow,207,Avalanche
2023-04-19,KyberSwap,593,Avalanche
2023-04-19,Pangolin,1781,Avalanche
2023-04-19,Platypus,554,Avalanche
2023-04-19,Sushiswap,643,Avalanche
2023-04-19,Trader Joe,8834,Avalanche
2023-04-19,WOOFi,1682,Avalanche
2023-04-19,Balancer,280,Ethereum
2023-04-19,Curve,538,Ethereum
2023-04-19,DODO,38,Ethereum
2023-04-19,Fraxswap,66,Ethereum
2023-04-19,Hashflow,140,Ethereum
2023-04-19,KyberSwap,24,Ethereum
2023-04-19,Maverick,342,Ethereum
2023-04-19,PancakeSwap,425,Ethereum
2023-04-19,Shibaswap,754,Ethereum
2023-04-19,Sushiswap,2170,Ethereum
2023-04-19,Synthetix,4,Ethereum
2023-04-19,Uniswap,69405,Ethereum
2023-04-19,Beethoven X,966,Optimism
2023-04-19,Curve,647,Optimism
2023-04-19,Fraxswap,10,Optimism
2023-04-19,KyberSwap,665,Optimism
2023-04-19,Sushiswap,774,Optimism
2023-04-19,Synthetix,46,Optimism
2023-04-19,Uniswap,6959,Optimism
2023-04-19,Velodrome,4547,Optimism
2023-04-19,WOOFi,415,Optimism
2023-04-19,Balancer,3846,Polygon
2023-04-19,Curve,487,Polygon
2023-04-19,DODO,1168,Polygon
2023-04-19,Fraxswap,56,Polygon
2023-04-19,KyberSwap,1900,Polygon
2023-04-19,QuickSwap,14063,Polygon
2023-04-19,Sushiswap,4533,Polygon
2023-04-19,Uniswap,16676,Polygon
2023-04-19,WOOFi,944,Polygon
2023-04-18,Curve,257,Avalanche
2023-04-18,Fraxswap,26,Avalanche
2023-04-18,GMX,273,Avalanche
2023-04-18,Hashflow,162,Avalanche
2023-04-18,KyberSwap,769,Avalanche
2023-04-18,Pangolin,1642,Avalanche
2023-04-18,Platypus,557,Avalanche
2023-04-18,Sushiswap,576,Avalanche
2023-04-18,Trader Joe,10159,Avalanche
2023-04-18,WOOFi,3167,Avalanche
2023-04-18,Balancer,272,Ethereum
2023-04-18,Curve,593,Ethereum
2023-04-18,DODO,32,Ethereum
2023-04-18,Fraxswap,55,Ethereum
2023-04-18,Hashflow,112,Ethereum
2023-04-18,KyberSwap,45,Ethereum
2023-04-18,Maverick,406,Ethereum
2023-04-18,PancakeSwap,251,Ethereum
2023-04-18,Shibaswap,576,Ethereum
2023-04-18,Sushiswap,1983,Ethereum
2023-04-18,Synthetix,1,Ethereum
2023-04-18,Uniswap,60075,Ethereum
2023-04-18,Beethoven X,982,Optimism
2023-04-18,Curve,688,Optimism
2023-04-18,Fraxswap,10,Optimism
2023-04-18,KyberSwap,941,Optimism
2023-04-18,Sushiswap,932,Optimism
2023-04-18,Synthetix,61,Optimism
2023-04-18,Uniswap,9760,Optimism
2023-04-18,Velodrome,4138,Optimism
2023-04-18,WOOFi,445,Optimism
2023-04-18,Balancer,1712,Polygon
2023-04-18,Curve,785,Polygon
2023-04-18,DODO,1464,Polygon
2023-04-18,Fraxswap,40,Polygon
2023-04-18,KyberSwap,1969,Polygon
2023-04-18,QuickSwap,14923,Polygon
2023-04-18,Sushiswap,4611,Polygon
2023-04-18,Uniswap,17482,Polygon
2023-04-18,WOOFi,1113,Polygon
2023-04-17,Curve,278,Avalanche
2023-04-17,Fraxswap,28,Avalanche
2023-04-17,GMX,371,Avalanche
2023-04-17,Hashflow,232,Avalanche
2023-04-17,KyberSwap,1087,Avalanche
2023-04-17,Pangolin,1801,Avalanche
2023-04-17,Platypus,517,Avalanche
2023-04-17,Sushiswap,552,Avalanche
2023-04-17,Trader Joe,11095,Avalanche
2023-04-17,WOOFi,3541,Avalanche
2023-04-17,Balancer,316,Ethereum
2023-04-17,Curve,632,Ethereum
2023-04-17,DODO,43,Ethereum
2023-04-17,Fraxswap,63,Ethereum
2023-04-17,Hashflow,134,Ethereum
2023-04-17,KyberSwap,81,Ethereum
2023-04-17,Maverick,440,Ethereum
2023-04-17,PancakeSwap,347,Ethereum
2023-04-17,Shibaswap,741,Ethereum
2023-04-17,Sushiswap,2093,Ethereum
2023-04-17,Synthetix,1,Ethereum
2023-04-17,Uniswap,50501,Ethereum
2023-04-17,Beethoven X,1235,Optimism
2023-04-17,Curve,703,Optimism
2023-04-17,Fraxswap,11,Optimism
2023-04-17,KyberSwap,1697,Optimism
2023-04-17,Sushiswap,1080,Optimism
2023-04-17,Synthetix,68,Optimism
2023-04-17,Uniswap,9514,Optimism
2023-04-17,Velodrome,4515,Optimism
2023-04-17,WOOFi,546,Optimism
2023-04-17,Balancer,1403,Polygon
2023-04-17,Curve,343,Polygon
2023-04-17,DODO,1326,Polygon
2023-04-17,Fraxswap,41,Polygon
2023-04-17,KyberSwap,2123,Polygon
2023-04-17,QuickSwap,13428,Polygon
2023-04-17,Sushiswap,4559,Polygon
2023-04-17,Uniswap,16135,Polygon
2023-04-17,WOOFi,893,Polygon
2023-04-16,Curve,260,Avalanche
2023-04-16,Fraxswap,24,Avalanche
2023-04-16,GMX,290,Avalanche
2023-04-16,Hashflow,211,Avalanche
2023-04-16,KyberSwap,987,Avalanche
2023-04-16,Pangolin,1469,Avalanche
2023-04-16,Platypus,381,Avalanche
2023-04-16,Sushiswap,462,Avalanche
2023-04-16,Trader Joe,10805,Avalanche
2023-04-16,WOOFi,3568,Avalanche
2023-04-16,Balancer,321,Ethereum
2023-04-16,Curve,613,Ethereum
2023-04-16,DODO,52,Ethereum
2023-04-16,Fraxswap,52,Ethereum
2023-04-16,Hashflow,117,Ethereum
2023-04-16,KyberSwap,117,Ethereum
2023-04-16,Maverick,364,Ethereum
2023-04-16,PancakeSwap,391,Ethereum
2023-04-16,Shibaswap,695,Ethereum
2023-04-16,Sushiswap,1985,Ethereum
2023-04-16,Uniswap,37057,Ethereum
2023-04-16,Beethoven X,1379,Optimism
2023-04-16,Curve,723,Optimism
2023-04-16,Fraxswap,8,Optimism
2023-04-16,KyberSwap,1839,Optimism
2023-04-16,Sushiswap,1139,Optimism
2023-04-16,Synthetix,63,Optimism
2023-04-16,Uniswap,9555,Optimism
2023-04-16,Velodrome,7051,Optimism
2023-04-16,WOOFi,601,Optimism
2023-04-16,Balancer,1283,Polygon
2023-04-16,Curve,271,Polygon
2023-04-16,DODO,1372,Polygon
2023-04-16,Fraxswap,36,Polygon
2023-04-16,KyberSwap,2200,Polygon
2023-04-16,QuickSwap,12580,Polygon
2023-04-16,Sushiswap,4414,Polygon
2023-04-16,Uniswap,15368,Polygon
2023-04-16,WOOFi,857,Polygon
2023-04-15,Curve,202,Avalanche
2023-04-15,Fraxswap,21,Avalanche
2023-04-15,GMX,211,Avalanche
2023-04-15,Hashflow,211,Avalanche
2023-04-15,KyberSwap,1008,Avalanche
2023-04-15,Pangolin,1441,Avalanche
2023-04-15,Platypus,373,Avalanche
2023-04-15,Sushiswap,445,Avalanche
2023-04-15,Trader Joe,11502,Avalanche
2023-04-15,WOOFi,4212,Avalanche
2023-04-15,Balancer,358,Ethereum
2023-04-15,Curve,628,Ethereum
2023-04-15,DODO,42,Ethereum
2023-04-15,Fraxswap,60,Ethereum
2023-04-15,Hashflow,112,Ethereum
2023-04-15,KyberSwap,102,Ethereum
2023-04-15,Maverick,435,Ethereum
2023-04-15,PancakeSwap,351,Ethereum
2023-04-15,Shibaswap,807,Ethereum
2023-04-15,Sushiswap,2245,Ethereum
2023-04-15,Uniswap,36454,Ethereum
2023-04-15,Beethoven X,1605,Optimism
2023-04-15,Curve,906,Optimism
2023-04-15,Fraxswap,11,Optimism
2023-04-15,KyberSwap,1858,Optimism
2023-04-15,Sushiswap,1039,Optimism
2023-04-15,Synthetix,797,Optimism
2023-04-15,Uniswap,11712,Optimism
2023-04-15,Velodrome,8252,Optimism
2023-04-15,WOOFi,615,Optimism
2023-04-15,Balancer,1466,Polygon
2023-04-15,Curve,284,Polygon
2023-04-15,DODO,1305,Polygon
2023-04-15,Fraxswap,52,Polygon
2023-04-15,KyberSwap,2288,Polygon
2023-04-15,QuickSwap,13137,Polygon
2023-04-15,Sushiswap,4446,Polygon
2023-04-15,Uniswap,17129,Polygon
2023-04-15,WOOFi,976,Polygon
2023-04-14,Curve,293,Avalanche
2023-04-14,Fraxswap,27,Avalanche
2023-04-14,GMX,361,Avalanche
2023-04-14,Hashflow,241,Avalanche
2023-04-14,KyberSwap,1291,Avalanche
2023-04-14,Pangolin,1744,Avalanche
2023-04-14,Platypus,548,Avalanche
2023-04-14,Sushiswap,561,Avalanche
2023-04-14,Trader Joe,12225,Avalanche
2023-04-14,WOOFi,5554,Avalanche
2023-04-14,Balancer,488,Ethereum
2023-04-14,Curve,932,Ethereum
2023-04-14,DODO,81,Ethereum
2023-04-14,Fraxswap,86,Ethereum
2023-04-14,Hashflow,213,Ethereum
2023-04-14,KyberSwap,140,Ethereum
2023-04-14,Maverick,466,Ethereum
2023-04-14,PancakeSwap,531,Ethereum
2023-04-14,Shibaswap,998,Ethereum
2023-04-14,Sushiswap,2704,Ethereum
2023-04-14,Synthetix,3,Ethereum
2023-04-14,Uniswap,40149,Ethereum
2023-04-14,Beethoven X,1728,Optimism
2023-04-14,Curve,933,Optimism
2023-04-14,Fraxswap,12,Optimism
2023-04-14,KyberSwap,2010,Optimism
2023-04-14,Sushiswap,1402,Optimism
2023-04-14,Synthetix,195,Optimism
2023-04-14,Uniswap,11469,Optimism
2023-04-14,Velodrome,7319,Optimism
2023-04-14,WOOFi,697,Optimism
2023-04-14,Balancer,1681,Polygon
2023-04-14,Curve,343,Polygon
2023-04-14,DODO,1434,Polygon
2023-04-14,Fraxswap,62,Polygon
2023-04-14,KyberSwap,2706,Polygon
2023-04-14,QuickSwap,14818,Polygon
2023-04-14,Sushiswap,5431,Polygon
2023-04-14,Uniswap,18489,Polygon
2023-04-14,WOOFi,1391,Polygon
2023-04-13,Curve,374,Avalanche
2023-04-13,Fraxswap,14,Avalanche
2023-04-13,GMX,389,Avalanche
2023-04-13,Hashflow,303,Avalanche
2023-04-13,KyberSwap,1268,Avalanche
2023-04-13,Pangolin,1621,Avalanche
2023-04-13,Platypus,512,Avalanche
2023-04-13,Sushiswap,543,Avalanche
2023-04-13,Trader Joe,11836,Avalanche
2023-04-13,WOOFi,5508,Avalanche
2023-04-13,Balancer,426,Ethereum
2023-04-13,Curve,758,Ethereum
2023-04-13,DODO,80,Ethereum
2023-04-13,Fraxswap,61,Ethereum
2023-04-13,Hashflow,158,Ethereum
2023-04-13,KyberSwap,146,Ethereum
2023-04-13,Maverick,449,Ethereum
2023-04-13,PancakeSwap,374,Ethereum
2023-04-13,Shibaswap,890,Ethereum
2023-04-13,Sushiswap,2590,Ethereum
2023-04-13,Synthetix,3,Ethereum
2023-04-13,Uniswap,35344,Ethereum
2023-04-13,Beethoven X,1742,Optimism
2023-04-13,Curve,802,Optimism
2023-04-13,Fraxswap,9,Optimism
2023-04-13,KyberSwap,2043,Optimism
2023-04-13,Sushiswap,1073,Optimism
2023-04-13,Synthetix,201,Optimism
2023-04-13,Uniswap,12336,Optimism
2023-04-13,Velodrome,6141,Optimism
2023-04-13,WOOFi,862,Optimism
2023-04-13,Balancer,1506,Polygon
2023-04-13,Curve,447,Polygon
2023-04-13,DODO,1175,Polygon
2023-04-13,Fraxswap,31,Polygon
2023-04-13,KyberSwap,2382,Polygon
2023-04-13,QuickSwap,14660,Polygon
2023-04-13,Sushiswap,4963,Polygon
2023-04-13,Uniswap,17628,Polygon
2023-04-13,WOOFi,1431,Polygon
2023-04-12,Curve,295,Avalanche
2023-04-12,Fraxswap,28,Avalanche
2023-04-12,GMX,334,Avalanche
2023-04-12,Hashflow,282,Avalanche
2023-04-12,KyberSwap,1021,Avalanche
2023-04-12,Pangolin,1591,Avalanche
2023-04-12,Platypus,404,Avalanche
2023-04-12,Sushiswap,466,Avalanche
2023-04-12,Trader Joe,10747,Avalanche
2023-04-12,WOOFi,8579,Avalanche
2023-04-12,Balancer,452,Ethereum
2023-04-12,Curve,815,Ethereum
2023-04-12,DODO,72,Ethereum
2023-04-12,Fraxswap,60,Ethereum
2023-04-12,Hashflow,168,Ethereum
2023-04-12,KyberSwap,170,Ethereum
2023-04-12,Maverick,527,Ethereum
2023-04-12,PancakeSwap,396,Ethereum
2023-04-12,Shibaswap,910,Ethereum
2023-04-12,Sushiswap,2429,Ethereum
2023-04-12,Synthetix,6,Ethereum
2023-04-12,Uniswap,36278,Ethereum
2023-04-12,Beethoven X,1996,Optimism
2023-04-12,Curve,815,Optimism
2023-04-12,Fraxswap,8,Optimism
2023-04-12,KyberSwap,2027,Optimism
2023-04-12,Sushiswap,1234,Optimism
2023-04-12,Synthetix,88,Optimism
2023-04-12,Uniswap,12953,Optimism
2023-04-12,Velodrome,6248,Optimism
2023-04-12,WOOFi,968,Optimism
2023-04-12,Balancer,1566,Polygon
2023-04-12,Curve,423,Polygon
2023-04-12,DODO,1316,Polygon
2023-04-12,Fraxswap,52,Polygon
2023-04-12,KyberSwap,2535,Polygon
2023-04-12,QuickSwap,13923,Polygon
2023-04-12,Sushiswap,4758,Polygon
2023-04-12,Uniswap,17411,Polygon
2023-04-12,WOOFi,1488,Polygon
2023-04-11,Curve,249,Avalanche
2023-04-11,Fraxswap,22,Avalanche
2023-04-11,GMX,324,Avalanche
2023-04-11,Hashflow,311,Avalanche
2023-04-11,KyberSwap,1124,Avalanche
2023-04-11,Pangolin,1626,Avalanche
2023-04-11,Platypus,403,Avalanche
2023-04-11,Sushiswap,535,Avalanche
2023-04-11,Trader Joe,10504,Avalanche
2023-04-11,WOOFi,6902,Avalanche
2023-04-11,Balancer,411,Ethereum
2023-04-11,Curve,760,Ethereum
2023-04-11,DODO,46,Ethereum
2023-04-11,Fraxswap,40,Ethereum
2023-04-11,Hashflow,143,Ethereum
2023-04-11,KyberSwap,112,Ethereum
2023-04-11,Maverick,445,Ethereum
2023-04-11,PancakeSwap,269,Ethereum
2023-04-11,Shibaswap,886,Ethereum
2023-04-11,Sushiswap,2264,Ethereum
2023-04-11,Synthetix,6,Ethereum
2023-04-11,Uniswap,35792,Ethereum
2023-04-11,Beethoven X,2139,Optimism
2023-04-11,Curve,823,Optimism
2023-04-11,Fraxswap,7,Optimism
2023-04-11,KyberSwap,1995,Optimism
2023-04-11,Sushiswap,1016,Optimism
2023-04-11,Synthetix,109,Optimism
2023-04-11,Uniswap,15187,Optimism
2023-04-11,Velodrome,7180,Optimism
2023-04-11,WOOFi,912,Optimism
2023-04-11,Balancer,1467,Polygon
2023-04-11,Curve,304,Polygon
2023-04-11,DODO,1503,Polygon
2023-04-11,Fraxswap,27,Polygon
2023-04-11,KyberSwap,3064,Polygon
2023-04-11,QuickSwap,14923,Polygon
2023-04-11,Sushiswap,4778,Polygon
2023-04-11,Uniswap,18223,Polygon
2023-04-11,WOOFi,1360,Polygon
2023-04-10,Curve,251,Avalanche
2023-04-10,Fraxswap,15,Avalanche
2023-04-10,GMX,263,Avalanche
2023-04-10,Hashflow,306,Avalanche
2023-04-10,KyberSwap,954,Avalanche
2023-04-10,Pangolin,1633,Avalanche
2023-04-10,Platypus,421,Avalanche
2023-04-10,Sushiswap,496,Avalanche
2023-04-10,Trader Joe,9884,Avalanche
2023-04-10,WOOFi,2922,Avalanche
2023-04-10,Balancer,420,Ethereum
2023-04-10,Curve,642,Ethereum
2023-04-10,DODO,64,Ethereum
2023-04-10,Fraxswap,63,Ethereum
2023-04-10,Hashflow,163,Ethereum
2023-04-10,KyberSwap,101,Ethereum
2023-04-10,Maverick,402,Ethereum
2023-04-10,PancakeSwap,288,Ethereum
2023-04-10,Shibaswap,1064,Ethereum
2023-04-10,Sushiswap,1968,Ethereum
2023-04-10,Synthetix,5,Ethereum
