Date,Exchange,Values,Blockchain
2023-09-10,Bybit,23892754.9659784,Ethereum
2023-09-10,Coinbase,210721682.938966,Ethereum
2023-09-10,Gate.io,6586628.68817724,Ethereum
2023-09-10,Gemini,1949814.8317893,Ethereum
2023-09-10,Huobi,12121698.8094094,Ethereum
2023-09-10,Kraken,60599691.269627,Ethereum
2023-09-10,KuCoin,8839550.83158593,Ethereum
2023-09-10,MEXC,21937863.7443743,Ethereum
2023-09-10,OKX,36294876.1541849,Ethereum
2023-09-10,Binance,5475617.96609866,Optimism
2023-09-10,Bitfinex,255.27,Optimism
2023-09-10,Bybit,1045199.01525648,Optimism
2023-09-10,Coinbase,14890746.0664194,Optimism
2023-09-10,Gate.io,197653.257031131,Optimism
2023-09-10,KuCoin,263281.625668187,Optimism
2023-09-10,Binance,11365800.281162,Polygon
2023-09-10,Bitfinex,429727.700394109,Polygon
2023-09-10,Bybit,2330422.59480131,Polygon
2023-09-10,Coinbase,3496.626837,Polygon
2023-09-10,Gate.io,1059097.98193335,Polygon
2023-09-10,Huobi,69108.428262138,Polygon
2023-09-10,MEXC,520650.709066783,Polygon
2023-09-09,Binance,28057275.2536656,Arbitrum
2023-09-09,Bitfinex,41776.086130339,Arbitrum
2023-09-09,Bybit,2813949.10911854,Arbitrum
2023-09-09,Gate.io,3520300.81586446,Arbitrum
2023-09-09,KuCoin,99857.689023727,Arbitrum
2023-09-09,Binance,5530312.02782666,Avalanche
2023-09-09,Bitfinex,5988.790273682,Avalanche
2023-09-09,Bybit,1196783.37281755,Avalanche
2023-09-09,Coinbase,10074.4,Avalanche
2023-09-09,Gate.io,3415723.13104799,Avalanche
2023-09-09,Huobi,1136593.07269346,Avalanche
2023-09-09,KuCoin,54634.77,Avalanche
2023-09-09,Binance,411502731.145808,Ethereum
2023-09-09,Bitfinex,2429309.91211137,Ethereum
2023-09-09,Bitstamp,7384265.71642705,Ethereum
2023-09-09,Bybit,22652636.8992471,Ethereum
2023-09-09,Coinbase,141587208.325177,Ethereum
2023-09-09,Gate.io,29875792.3294912,Ethereum
2023-09-09,Gemini,6586957.66425182,Ethereum
2023-09-09,Huobi,11563045.8220054,Ethereum
2023-09-09,Kraken,20365822.1879358,Ethereum
