Date,Marketplace,Values,Blockchain
2023-04-17,Coral Cube,32362.29912,Solana
2023-04-17,Exchange Art,6353.337064,Solana
2023-04-17,Hadeswap,161439.5159,Solana
2023-04-17,Hyperspace,4061.781702,Solana
2023-04-17,Magic Eden,1813905.359,Solana
2023-04-17,Opensea,201.8772292,Solana
2023-04-17,Solanart,171.5692548,Solana
2023-04-17,Tensor,938452.215,Solana
2023-04-16,Blur,27654547.41,Ethereum
2023-04-16,Larva Labs,220481.98,Ethereum
2023-04-16,LooksRare,7448423.324,Ethereum
2023-04-16,NFTX,57913.86337,Ethereum
2023-04-16,OpenSea,8683494.377,Ethereum
2023-04-16,Rarible,726.0946359,Ethereum
2023-04-16,Sudoswap,41488.7,Ethereum
2023-04-16,X2Y2,5439004.362,Ethereum
2023-04-16,Quix,12531.96,Optimism
2023-04-16,OpenSea,537903.0328,Polygon
2023-04-16,Coral Cube,17964.56295,Solana
2023-04-16,Exchange Art,3816.845567,Solana
2023-04-16,Hadeswap,132101.7621,Solana
2023-04-16,Hyperspace,1791.494889,Solana
2023-04-16,Magic Eden,950721.5855,Solana
2023-04-16,Opensea,401.7405917,Solana
2023-04-16,Solanart,145.989692,Solana
2023-04-16,Tensor,379869.886,Solana
2023-04-15,Blur,32906315.16,Ethereum
2023-04-15,Larva Labs,149031.13,Ethereum
2023-04-15,LooksRare,8303786.924,Ethereum
2023-04-15,NFTX,66931.19774,Ethereum
2023-04-15,OpenSea,10996748.93,Ethereum
2023-04-15,Rarible,6330.060128,Ethereum
2023-04-15,Sudoswap,52052.72,Ethereum
2023-04-15,X2Y2,5295184.31,Ethereum
2023-04-15,Quix,21866.64,Optimism
2023-04-15,OpenSea,548912.3759,Polygon
2023-04-15,Coral Cube,26469.76715,Solana
2023-04-15,Exchange Art,2948.337645,Solana
2023-04-15,Hadeswap,80193.24746,Solana
2023-04-15,Hyperspace,3182.709427,Solana
2023-04-15,Magic Eden,995083.328,Solana
2023-04-15,Opensea,365.1429157,Solana
2023-04-15,Solanart,97.32515667,Solana
2023-04-15,Tensor,320600.3514,Solana
2023-04-14,Blur,40109849.83,Ethereum
2023-04-14,Larva Labs,848012.66,Ethereum
2023-04-14,LooksRare,6611025.027,Ethereum
2023-04-14,NFTX,71777.53974,Ethereum
2023-04-14,OpenSea,10742221.18,Ethereum
2023-04-14,Rarible,15959.58345,Ethereum
2023-04-14,Sudoswap,91032.63,Ethereum
2023-04-14,X2Y2,4863275.916,Ethereum
2023-04-14,Quix,57956.45,Optimism
2023-04-14,OpenSea,655620.1169,Polygon
2023-04-14,Coral Cube,35760.11544,Solana
2023-04-14,Exchange Art,19306.15799,Solana
2023-04-14,Hadeswap,166832.6332,Solana
2023-04-14,Hyperspace,1071.75282,Solana
2023-04-14,Magic Eden,1216654.496,Solana
2023-04-14,Opensea,236.819826,Solana
2023-04-14,Solanart,264.8160833,Solana
2023-04-14,Tensor,492544.4741,Solana
2023-04-13,Blur,48138476.3,Ethereum
2023-04-13,Larva Labs,792668.74,Ethereum
2023-04-13,LooksRare,5365894.824,Ethereum
2023-04-13,NFTX,260624.789,Ethereum
2023-04-13,OpenSea,11857603.41,Ethereum
2023-04-13,Rarible,2548.924467,Ethereum
2023-04-13,Sudoswap,47342.33,Ethereum
2023-04-13,X2Y2,5167063.901,Ethereum
2023-04-13,Quix,17483.16,Optimism
2023-04-13,OpenSea,668402.6495,Polygon
2023-04-13,Coral Cube,35407.55897,Solana
2023-04-13,Exchange Art,20647.94581,Solana
2023-04-13,Hadeswap,191461.2311,Solana
2023-04-13,Hyperspace,5414.173359,Solana
2023-04-13,Magic Eden,1261396.529,Solana
2023-04-13,Opensea,115.04928,Solana
2023-04-13,Solanart,8969.796597,Solana
2023-04-13,Tensor,566839.0371,Solana
2023-04-12,Blur,25666345.51,Ethereum
2023-04-12,LooksRare,5898508.113,Ethereum
2023-04-12,NFTX,102252.289,Ethereum
2023-04-12,OpenSea,10078804.94,Ethereum
2023-04-12,Rarible,3197.957826,Ethereum
2023-04-12,Sudoswap,48383.75,Ethereum
2023-04-12,X2Y2,5062122.157,Ethereum
2023-04-12,Quix,26433.69,Optimism
2023-04-12,OpenSea,815121.4749,Polygon
2023-04-12,Coral Cube,30797.37051,Solana
2023-04-12,Exchange Art,8006.032105,Solana
2023-04-12,Hadeswap,120426.9877,Solana
2023-04-12,Hyperspace,1118.190938,Solana
2023-04-12,Magic Eden,945819.7639,Solana
2023-04-12,Opensea,117.916651,Solana
2023-04-12,Solanart,11282.93481,Solana
2023-04-12,Tensor,507271.5635,Solana
2023-04-11,Blur,41177147.51,Ethereum
2023-04-11,Larva Labs,154639.29,Ethereum
2023-04-11,LooksRare,7619359.549,Ethereum
2023-04-11,NFTX,43169.7,Ethereum
2023-04-11,OpenSea,9731064.334,Ethereum
2023-04-11,Rarible,7658.84956,Ethereum
2023-04-11,Sudoswap,51627.57,Ethereum
2023-04-11,X2Y2,4555072.023,Ethereum
2023-04-11,Quix,21616.72,Optimism
2023-04-11,OpenSea,898491.0419,Polygon
2023-04-11,Coral Cube,64966.18693,Solana
2023-04-11,Exchange Art,8489.405411,Solana
2023-04-11,Hadeswap,152360.5557,Solana
2023-04-11,Hyperspace,2594.589549,Solana
2023-04-11,Magic Eden,1348021.42,Solana
2023-04-11,Opensea,1169.9055,Solana
2023-04-11,Solanart,4993.810115,Solana
2023-04-11,Tensor,703063.5452,Solana
2023-04-10,Blur,39446476.31,Ethereum
2023-04-10,Larva Labs,723109.25,Ethereum
2023-04-10,LooksRare,6635943.407,Ethereum
2023-04-10,NFTX,119913.8948,Ethereum
2023-04-10,OpenSea,11503770.63,Ethereum
2023-04-10,Rarible,5126.704784,Ethereum
2023-04-10,Sudoswap,60436.88,Ethereum
2023-04-10,X2Y2,5184497.26,Ethereum
2023-04-10,Quix,24684.19,Optimism
2023-04-10,OpenSea,549525.6528,Polygon
2023-04-10,Coral Cube,49552.37456,Solana
2023-04-10,Exchange Art,4862.070493,Solana
2023-04-10,Hadeswap,202506.5989,Solana
2023-04-10,Hyperspace,1795.682298,Solana
2023-04-10,Magic Eden,1282043.137,Solana
2023-04-10,Opensea,233.9354292,Solana
2023-04-10,Solanart,10725.39895,Solana
2023-04-10,Tensor,612110.6136,Solana
2023-04-09,Blur,26083703.09,Ethereum
2023-04-09,Larva Labs,367023.19,Ethereum
2023-04-09,LooksRare,6556499.267,Ethereum
2023-04-09,NFTX,181826.95,Ethereum
2023-04-09,OpenSea,9757222.135,Ethereum
2023-04-09,Rarible,6300.81259,Ethereum
2023-04-09,Sudoswap,70105.87,Ethereum
2023-04-09,X2Y2,4496478.321,Ethereum
2023-04-09,Quix,19801.95,Optimism
2023-04-09,OpenSea,533131.4002,Polygon
2023-04-09,Coral Cube,29526.65411,Solana
2023-04-09,Exchange Art,6483.751274,Solana
2023-04-09,Hadeswap,125379.7183,Solana
2023-04-09,Hyperspace,3533.709973,Solana
2023-04-09,Magic Eden,1024456.991,Solana
2023-04-09,Opensea,153.8069975,Solana
2023-04-09,Solanart,5025.914302,Solana
2023-04-09,Tensor,487948.2009,Solana
2023-04-09,Yawww,5.443425,Solana
2023-04-08,Blur,28488082.04,Ethereum
2023-04-08,Larva Labs,646365.83,Ethereum
2023-04-08,LooksRare,8267630.218,Ethereum
2023-04-08,NFTX,67274.43259,Ethereum
2023-04-08,OpenSea,10150869.82,Ethereum
2023-04-08,Rarible,2501.064907,Ethereum
2023-04-08,Sudoswap,62912.05,Ethereum
2023-04-08,X2Y2,5249414.435,Ethereum
2023-04-08,Quix,25196.0,Optimism
2023-04-08,OpenSea,842933.7908,Polygon
2023-04-08,Coral Cube,35247.17411,Solana
2023-04-08,Exchange Art,5924.319137,Solana
2023-04-08,Hadeswap,84526.58543,Solana
2023-04-08,Hyperspace,3817.481124,Solana
2023-04-08,Magic Eden,1273510.095,Solana
2023-04-08,Opensea,266.9438583,Solana
2023-04-08,Solanart,14126.30933,Solana
2023-04-08,Tensor,578990.1692,Solana
2023-04-07,Blur,25540750.27,Ethereum
2023-04-07,Larva Labs,2179017.77,Ethereum
2023-04-07,LooksRare,7968977.486,Ethereum
2023-04-07,NFTX,81993.09032,Ethereum
2023-04-07,OpenSea,11421713.55,Ethereum
2023-04-07,Rarible,7688.626148,Ethereum
2023-04-07,Sudoswap,56492.66,Ethereum
2023-04-07,X2Y2,4534102.915,Ethereum
2023-04-07,Quix,27547.6,Optimism
2023-04-07,OpenSea,590890.6642,Polygon
2023-04-07,Coral Cube,65037.60641,Solana
2023-04-07,Exchange Art,19349.77212,Solana
2023-04-07,Hadeswap,403691.6941,Solana
2023-04-07,Hyperspace,1871.846531,Solana
2023-04-07,Magic Eden,1925431.261,Solana
2023-04-07,Opensea,160.9478273,Solana
2023-04-07,Solanart,17177.92722,Solana
2023-04-07,Tensor,832118.3991,Solana
2023-04-07,Yawww,51.39747917,Solana
2023-04-06,Blur,29425425.87,Ethereum
2023-04-06,Larva Labs,2150185.39,Ethereum
2023-04-06,LooksRare,5002290.694,Ethereum
2023-04-06,NFTX,28045.07469,Ethereum
2023-04-06,OpenSea,11024071.33,Ethereum
2023-04-06,Rarible,4654.961661,Ethereum
2023-04-06,Sudoswap,242639.09,Ethereum
2023-04-06,X2Y2,4535556.211,Ethereum
2023-04-06,Quix,23525.13,Optimism
2023-04-06,OpenSea,586539.0314,Polygon
2023-04-06,Coral Cube,34278.7116,Solana
2023-04-06,Exchange Art,18258.32097,Solana
2023-04-06,Hadeswap,186633.4331,Solana
2023-04-06,Hyperspace,6337.574284,Solana
2023-04-06,Magic Eden,1609463.577,Solana
2023-04-06,Opensea,154.7089274,Solana
2023-04-06,Solanart,6569.800801,Solana
2023-04-06,Tensor,750254.0347,Solana
2023-04-05,Blur,31876888.98,Ethereum
2023-04-05,Larva Labs,1197948.07,Ethereum
2023-04-05,LooksRare,2199270.048,Ethereum
2023-04-05,NFTX,58616.45821,Ethereum
2023-04-05,OpenSea,11932448.23,Ethereum
2023-04-05,Rarible,12442.85642,Ethereum
2023-04-05,Sudoswap,78813.7,Ethereum
2023-04-05,X2Y2,5033046.075,Ethereum
2023-04-05,OpenSea,17.5589711,Optimism
2023-04-05,Quix,22217.42,Optimism
2023-04-05,OpenSea,818924.4826,Polygon
2023-04-05,Coral Cube,34408.41105,Solana
2023-04-05,Exchange Art,14645.40048,Solana
2023-04-05,Hadeswap,131634.9027,Solana
2023-04-05,Hyperspace,2439.348478,Solana
2023-04-05,Magic Eden,1680541.912,Solana
2023-04-05,Opensea,520.3111467,Solana
2023-04-05,Solanart,4419.7344,Solana
2023-04-05,Tensor,730763.9889,Solana
2023-04-05,Yawww,3.152,Solana
2023-04-04,Blur,47503798.07,Ethereum
2023-04-04,Larva Labs,1708587.48,Ethereum
2023-04-04,LooksRare,2116028.007,Ethereum
2023-04-04,NFTX,1954074.485,Ethereum
2023-04-04,OpenSea,12606706.09,Ethereum
2023-04-04,Rarible,6747.140779,Ethereum
2023-04-04,Sudoswap,145625.74,Ethereum
2023-04-04,X2Y2,4727371.261,Ethereum
2023-04-04,OpenSea,53.76424738,Optimism
2023-04-04,Quix,54058.23,Optimism
2023-04-04,OpenSea,839537.8763,Polygon
2023-04-04,Coral Cube,44408.33516,Solana
2023-04-04,Exchange Art,14923.72027,Solana
2023-04-04,Hadeswap,112783.162,Solana
2023-04-04,Hyperspace,6968.013251,Solana
2023-04-04,Magic Eden,1709220.758,Solana
2023-04-04,Opensea,271.7987921,Solana
2023-04-04,Solanart,5692.346074,Solana
2023-04-04,Tensor,794272.1807,Solana
2023-04-03,Blur,36669492.34,Ethereum
2023-04-03,Larva Labs,213538.03,Ethereum
2023-04-03,LooksRare,2066541.125,Ethereum
2023-04-03,NFTX,36877.98211,Ethereum
2023-04-03,OpenSea,14889386.68,Ethereum
2023-04-03,Rarible,14823.18453,Ethereum
2023-04-03,Sudoswap,47374.43,Ethereum
2023-04-03,X2Y2,5364108.631,Ethereum
2023-04-03,Quix,11869.82,Optimism
2023-04-03,OpenSea,1007973.553,Polygon
2023-04-03,Coral Cube,44241.8993,Solana
2023-04-03,Exchange Art,8831.85711,Solana
2023-04-03,Hadeswap,279668.4438,Solana
2023-04-03,Hyperspace,14163.97736,Solana
2023-04-03,Magic Eden,2084919.84,Solana
2023-04-03,Opensea,3.13040675,Solana
2023-04-03,Solanart,4896.277746,Solana
2023-04-03,Tensor,1177106.204,Solana
2023-04-02,Blur,52276103.36,Ethereum
2023-04-02,Larva Labs,905324.03,Ethereum
2023-04-02,LooksRare,2121482.168,Ethereum
2023-04-02,NFTX,179624.7601,Ethereum
2023-04-02,OpenSea,11950154.41,Ethereum
2023-04-02,Rarible,48949.715,Ethereum
2023-04-02,Sudoswap,44329.37,Ethereum
2023-04-02,X2Y2,5548998.265,Ethereum
2023-04-02,Quix,9754.48,Optimism
2023-04-02,OpenSea,825230.8786,Polygon
2023-04-02,Coral Cube,38306.90664,Solana
2023-04-02,Exchange Art,22525.64675,Solana
2023-04-02,Hadeswap,385522.8733,Solana
2023-04-02,Hyperspace,9047.92347,Solana
2023-04-02,Magic Eden,1864886.329,Solana
2023-04-02,Opensea,177.3692798,Solana
2023-04-02,Solanart,13635.02061,Solana
2023-04-02,Tensor,984226.7583,Solana
2023-04-01,Blur,39690212.26,Ethereum
2023-04-01,Larva Labs,545985.93,Ethereum
2023-04-01,LooksRare,2146806.516,Ethereum
2023-04-01,NFTX,6931.468646,Ethereum
2023-04-01,OpenSea,10444564.58,Ethereum
2023-04-01,Rarible,52698.70362,Ethereum
2023-04-01,Sudoswap,19296.24,Ethereum
2023-04-01,X2Y2,5989199.524,Ethereum
2023-04-01,Quix,25918.04,Optimism
2023-04-01,OpenSea,1085213.801,Polygon
2023-04-01,Coral Cube,49877.92255,Solana
2023-04-01,Exchange Art,6218.931487,Solana
2023-04-01,Hadeswap,215819.7712,Solana
2023-04-01,Hyperspace,8991.56309,Solana
2023-04-01,Magic Eden,2164707.946,Solana
2023-04-01,Opensea,226.4666667,Solana
2023-04-01,Solanart,12370.9881,Solana
2023-04-01,Tensor,935043.4283,Solana
2023-03-31,Blur,30705158.9,Ethereum
2023-03-31,Larva Labs,536262.35,Ethereum
2023-03-31,LooksRare,2061504.497,Ethereum
2023-03-31,NFTX,36337.67124,Ethereum
2023-03-31,OpenSea,11464146.29,Ethereum
2023-03-31,Rarible,15201.5948,Ethereum
2023-03-31,Sudoswap,93544.66,Ethereum
2023-03-31,X2Y2,5842194.879,Ethereum
2023-03-31,Quix,19451.16,Optimism
2023-03-31,OpenSea,1347551.654,Polygon
2023-03-31,Coral Cube,39171.99475,Solana
2023-03-31,Exchange Art,17277.64719,Solana
2023-03-31,Hadeswap,153918.6819,Solana
2023-03-31,Hyperspace,14756.89291,Solana
2023-03-31,Magic Eden,3661642.713,Solana
2023-03-31,Opensea,197.135875,Solana
2023-03-31,Solanart,12419.43627,Solana
2023-03-31,Tensor,1244493.314,Solana
2023-03-30,Blur,30623333.25,Ethereum
2023-03-30,Larva Labs,434211.11,Ethereum
2023-03-30,LooksRare,2062789.437,Ethereum
2023-03-30,NFTX,35209.68164,Ethereum
2023-03-30,OpenSea,13692224.35,Ethereum
2023-03-30,Rarible,7930.6376,Ethereum
2023-03-30,Sudoswap,64712.42,Ethereum
2023-03-30,X2Y2,4633195.426,Ethereum
2023-03-30,Quix,15415.24,Optimism
2023-03-30,OpenSea,845716.1169,Polygon
2023-03-30,Coral Cube,31499.28465,Solana
2023-03-30,Exchange Art,20230.96679,Solana
2023-03-30,Hadeswap,207940.5973,Solana
2023-03-30,Hyperspace,73566.82518,Solana
2023-03-30,Magic Eden,3057762.588,Solana
2023-03-30,Opensea,207.8104219,Solana
2023-03-30,Solanart,6841.042031,Solana
2023-03-30,Tensor,623482.9385,Solana
2023-03-30,Yawww,16.625,Solana
2023-03-29,Blur,32549294.22,Ethereum
2023-03-29,Larva Labs,764862.03,Ethereum
2023-03-29,LooksRare,2168187.488,Ethereum
2023-03-29,NFTX,8652.439342,Ethereum
2023-03-29,OpenSea,13303835.87,Ethereum
2023-03-29,Rarible,14219.9561,Ethereum
2023-03-29,Sudoswap,165932.81,Ethereum
2023-03-29,X2Y2,5663314.068,Ethereum
2023-03-29,Quix,8516.16,Optimism
2023-03-29,OpenSea,877378.7238,Polygon
2023-03-29,Coral Cube,37306.20425,Solana
2023-03-29,Exchange Art,12395.74188,Solana
2023-03-29,Hadeswap,215472.4721,Solana
2023-03-29,Hyperspace,22736.40001,Solana
2023-03-29,Magic Eden,1779887.955,Solana
2023-03-29,Opensea,11.58895833,Solana
2023-03-29,Solanart,4912.854429,Solana
2023-03-29,Tensor,707999.3592,Solana
2023-03-28,Blur,27999114.28,Ethereum
2023-03-28,Larva Labs,1064300.8,Ethereum
2023-03-28,LooksRare,1801615.041,Ethereum
2023-03-28,NFTX,6458.725366,Ethereum
2023-03-28,OpenSea,11411271.58,Ethereum
2023-03-28,Rarible,18188.96286,Ethereum
2023-03-28,Sudoswap,111490.5,Ethereum
2023-03-28,X2Y2,5397937.156,Ethereum
2023-03-28,Quix,18809.63,Optimism
2023-03-28,OpenSea,707919.249,Polygon
2023-03-28,Coral Cube,53063.0951,Solana
2023-03-28,Exchange Art,11179.43238,Solana
2023-03-28,Hadeswap,149856.0515,Solana
2023-03-28,Hyperspace,16033.39414,Solana
2023-03-28,Magic Eden,1902501.617,Solana
2023-03-28,Opensea,154.1032162,Solana
2023-03-28,Solanart,3165.148467,Solana
2023-03-28,Tensor,797437.2576,Solana
2023-03-27,Blur,33386644.76,Ethereum
2023-03-27,Larva Labs,267347.04,Ethereum
2023-03-27,LooksRare,2664551.887,Ethereum
2023-03-27,NFTX,11297.7869,Ethereum
2023-03-27,OpenSea,10350260.31,Ethereum
2023-03-27,Rarible,30637.03886,Ethereum
2023-03-27,Sudoswap,62629.12,Ethereum
2023-03-27,X2Y2,5654965.297,Ethereum
2023-03-27,Quix,9192.2,Optimism
2023-03-27,OpenSea,760473.007,Polygon
2023-03-27,Coral Cube,71529.89434,Solana
2023-03-27,Exchange Art,4291.441276,Solana
2023-03-27,Hadeswap,148948.7705,Solana
2023-03-27,Hyperspace,25343.53464,Solana
2023-03-27,Magic Eden,1851443.828,Solana
2023-03-27,Opensea,147.6580979,Solana
2023-03-27,Solanart,7990.45644,Solana
2023-03-27,Tensor,541201.4149,Solana
2023-03-26,Blur,56013738.66,Ethereum
2023-03-26,Larva Labs,660021.4,Ethereum
2023-03-26,LooksRare,2176131.422,Ethereum
2023-03-26,NFTX,133218.2963,Ethereum
2023-03-26,OpenSea,8325968.671,Ethereum
2023-03-26,Rarible,14372.2149,Ethereum
2023-03-26,Sudoswap,21286.27,Ethereum
2023-03-26,X2Y2,6503461.378,Ethereum
2023-03-26,OpenSea,5.33673,Optimism
2023-03-26,Quix,17389.45,Optimism
2023-03-26,OpenSea,663684.7992,Polygon
2023-03-26,Coral Cube,110500.5611,Solana
2023-03-26,Exchange Art,9186.497273,Solana
2023-03-26,Hadeswap,347983.6846,Solana
2023-03-26,Hyperspace,9836.850944,Solana
2023-03-26,Magic Eden,2643965.869,Solana
2023-03-26,Opensea,1701.748879,Solana
2023-03-26,Solanart,6657.30677,Solana
2023-03-26,Tensor,706076.1116,Solana
2023-03-25,Blur,47724409.29,Ethereum
2023-03-25,Larva Labs,564626.68,Ethereum
2023-03-25,LooksRare,2046297.179,Ethereum
2023-03-25,NFTX,12515.7512,Ethereum
2023-03-25,OpenSea,10209855.82,Ethereum
2023-03-25,Rarible,11027.94188,Ethereum
2023-03-25,Sudoswap,64763.78,Ethereum
2023-03-25,X2Y2,5670275.004,Ethereum
2023-03-25,Quix,12478.33,Optimism
2023-03-25,OpenSea,443077.7346,Polygon
2023-03-25,Coral Cube,100055.3356,Solana
2023-03-25,Exchange Art,15025.51721,Solana
2023-03-25,Hadeswap,245014.1696,Solana
2023-03-25,Hyperspace,32412.23435,Solana
2023-03-25,Magic Eden,2245442.772,Solana
2023-03-25,Opensea,90.61488042,Solana
2023-03-25,Solanart,6638.040872,Solana
2023-03-25,Tensor,649675.2311,Solana
2023-03-24,Blur,34090794.63,Ethereum
2023-03-24,Larva Labs,490096.58,Ethereum
2023-03-24,LooksRare,1914280.644,Ethereum
2023-03-24,NFTX,34779.18115,Ethereum
2023-03-24,OpenSea,9254639.697,Ethereum
2023-03-24,Rarible,5770.618653,Ethereum
2023-03-24,Sudoswap,74896.05,Ethereum
2023-03-24,X2Y2,5903277.198,Ethereum
2023-03-24,Quix,20758.94,Optimism
2023-03-24,OpenSea,644050.9862,Polygon
2023-03-24,Coral Cube,79891.62909,Solana
2023-03-24,Exchange Art,27087.63687,Solana
2023-03-24,Hadeswap,277309.8957,Solana
2023-03-24,Hyperspace,40173.30173,Solana
2023-03-24,Magic Eden,2507282.269,Solana
2023-03-24,Opensea,68.904306,Solana
2023-03-24,Solanart,6705.402,Solana
2023-03-24,Tensor,793923.6297,Solana
2023-03-24,Yawww,2.8002,Solana
2023-03-23,Blur,26286394.45,Ethereum
2023-03-23,Larva Labs,802706.13,Ethereum
2023-03-23,LooksRare,2444744.582,Ethereum
2023-03-23,NFTX,19775.67381,Ethereum
2023-03-23,OpenSea,8943567.041,Ethereum
2023-03-23,Rarible,11185.38393,Ethereum
2023-03-23,Sudoswap,63625.11,Ethereum
2023-03-23,X2Y2,5979241.738,Ethereum
2023-03-23,OpenSea,4.562813125,Optimism
2023-03-23,Quix,18968.49,Optimism
2023-03-23,OpenSea,609068.21,Polygon
2023-03-23,Coral Cube,75165.42389,Solana
2023-03-23,Exchange Art,77541.35433,Solana
2023-03-23,Hadeswap,208116.3536,Solana
2023-03-23,Hyperspace,34083.50283,Solana
2023-03-23,Magic Eden,2164391.807,Solana
2023-03-23,Opensea,100.0223563,Solana
2023-03-23,Solanart,5390.973125,Solana
2023-03-23,Tensor,741544.1571,Solana
2023-03-22,Blur,40559413.99,Ethereum
2023-03-22,Larva Labs,440213.54,Ethereum
2023-03-22,LooksRare,2357139.622,Ethereum
2023-03-22,NFTX,120065.1176,Ethereum
2023-03-22,OpenSea,9744049.621,Ethereum
2023-03-22,Rarible,7683.246992,Ethereum
2023-03-22,Sudoswap,75946.38,Ethereum
2023-03-22,X2Y2,6904186.438,Ethereum
2023-03-22,Quix,9003.53,Optimism
2023-03-22,OpenSea,611784.7149,Polygon
2023-03-22,Coral Cube,131116.9574,Solana
2023-03-22,Exchange Art,28018.41736,Solana
2023-03-22,Hadeswap,354936.4299,Solana
2023-03-22,Hyperspace,14986.06948,Solana
2023-03-22,Magic Eden,2672736.65,Solana
2023-03-22,Opensea,166.5805425,Solana
2023-03-22,Solanart,28144.12172,Solana
2023-03-22,Tensor,906619.2386,Solana
2023-03-21,Blur,41748955.73,Ethereum
2023-03-21,Larva Labs,1873646.77,Ethereum
2023-03-21,LooksRare,2341297.238,Ethereum
2023-03-21,NFTX,140554.9345,Ethereum
2023-03-21,OpenSea,11988454.09,Ethereum
2023-03-21,Rarible,13826.55615,Ethereum
2023-03-21,Sudoswap,237021.63,Ethereum
2023-03-21,X2Y2,5911459.608,Ethereum
2023-03-21,OpenSea,126.0825938,Optimism
2023-03-21,Quix,11902.97,Optimism
2023-03-21,OpenSea,600770.8046,Polygon
2023-03-21,Coral Cube,200535.7806,Solana
2023-03-21,Exchange Art,32561.89151,Solana
2023-03-21,Hadeswap,322260.1495,Solana
2023-03-21,Hyperspace,28486.01136,Solana
2023-03-21,Magic Eden,2349650.931,Solana
2023-03-21,Opensea,114.2295,Solana
2023-03-21,Solanart,7016.98725,Solana
2023-03-21,Tensor,945406.1158,Solana
2023-03-20,Blur,74397937.65,Ethereum
2023-03-20,Larva Labs,2949679.47,Ethereum
2023-03-20,LooksRare,2599307.572,Ethereum
2023-03-20,NFTX,146908.45,Ethereum
2023-03-20,OpenSea,13961249.29,Ethereum
2023-03-20,Rarible,13876.30166,Ethereum
2023-03-20,Sudoswap,174839.46,Ethereum
2023-03-20,X2Y2,6468300.136,Ethereum
2023-03-20,Quix,10686.46,Optimism
2023-03-20,OpenSea,678944.5694,Polygon
2023-03-20,Coral Cube,124611.5388,Solana
2023-03-20,Exchange Art,10291.02027,Solana
2023-03-20,Hadeswap,181845.8787,Solana
2023-03-20,Hyperspace,4258.643958,Solana
2023-03-20,Magic Eden,2243330.844,Solana
2023-03-20,Opensea,311.7555875,Solana
2023-03-20,Solanart,2842.371397,Solana
2023-03-20,Tensor,1046413.706,Solana
2023-03-19,Blur,56608522.02,Ethereum
2023-03-19,Larva Labs,4334205.13,Ethereum
2023-03-19,LooksRare,2633066.179,Ethereum
2023-03-19,NFTX,135632.0184,Ethereum
2023-03-19,OpenSea,14114565.01,Ethereum
2023-03-19,Rarible,8521.886098,Ethereum
2023-03-19,Sudoswap,17584.72,Ethereum
2023-03-19,X2Y2,5224256.038,Ethereum
2023-03-19,Quix,8170.61,Optimism
2023-03-19,OpenSea,539987.5683,Polygon
2023-03-19,Coral Cube,129955.7289,Solana
