Date,Blockchain,Values
2021-02-24,Solana,3372
2021-02-23,Avalanche,1787
2021-02-23,Cosmos,3149
2021-02-23,Ethereum,337508
2021-02-23,Gnosis,7225
2021-02-23,NEAR,908
2021-02-23,Polygon,1978
2021-02-23,Solana,2692
2021-02-22,Avalanche,2451
2021-02-22,Cosmos,3088
2021-02-22,Ethereum,355070
2021-02-22,Gnosis,2952
2021-02-22,NEAR,1086
2021-02-22,Polygon,2188
2021-02-22,Solana,3397
2021-02-21,Avalanche,2842
2021-02-21,Cosmos,3244
2021-02-21,Ethereum,373490
2021-02-21,Gnosis,7056
2021-02-21,NEAR,981
2021-02-21,Polygon,2196
2021-02-21,Solana,3520
2021-02-20,Avalanche,3185
2021-02-20,Cosmos,3465
2021-02-20,Ethereum,393478
2021-02-20,Gnosis,3201
2021-02-20,NEAR,1007
2021-02-20,Polygon,1711
2021-02-20,Solana,1440
2021-02-19,Avalanche,3527
2021-02-19,Cosmos,3605
2021-02-19,Ethereum,395536
2021-02-19,Gnosis,3633
2021-02-19,NEAR,1089
2021-02-19,Polygon,1469
2021-02-19,Solana,1493
2021-02-18,Avalanche,4137
2021-02-18,Cosmos,1285
2021-02-18,Ethereum,372884
2021-02-18,Gnosis,2646
2021-02-18,NEAR,1121
2021-02-18,Polygon,1649
2021-02-18,Solana,901
2021-02-17,Avalanche,3759
2021-02-17,Ethereum,370631
2021-02-17,Gnosis,3236
2021-02-17,NEAR,1019
2021-02-17,Polygon,1342
2021-02-17,Solana,936
2021-02-16,Avalanche,1741
2021-02-16,Ethereum,365116
2021-02-16,Gnosis,2392
2021-02-16,NEAR,1142
2021-02-16,Polygon,1525
2021-02-16,Solana,986
2021-02-15,Avalanche,1699
2021-02-15,Ethereum,333114
2021-02-15,Gnosis,3561
2021-02-15,NEAR,1151
2021-02-15,Polygon,1485
2021-02-15,Solana,841
2021-02-14,Avalanche,1088
2021-02-14,Ethereum,346296
2021-02-14,Gnosis,1981
2021-02-14,NEAR,1059
2021-02-14,Polygon,1288
2021-02-14,Solana,823
2021-02-13,Avalanche,1119
2021-02-13,Ethereum,358700
2021-02-13,Gnosis,2837
2021-02-13,NEAR,1374
2021-02-13,Polygon,1502
2021-02-13,Solana,776
2021-02-12,Avalanche,1168
2021-02-12,Ethereum,377478
2021-02-12,Gnosis,2299
2021-02-12,NEAR,1532
2021-02-12,Polygon,1604
2021-02-12,Solana,841
2021-02-11,Avalanche,319
2021-02-11,Ethereum,383053
2021-02-11,Gnosis,2745
2021-02-11,NEAR,962
2021-02-11,Polygon,1376
2021-02-11,Solana,1197
2021-02-10,Avalanche,2375
2021-02-10,Ethereum,371874
2021-02-10,Gnosis,1743
2021-02-10,NEAR,1253
2021-02-10,Polygon,1334
2021-02-10,Solana,1105
2021-02-09,Avalanche,1471
2021-02-09,Ethereum,375842
2021-02-09,Gnosis,2747
2021-02-09,NEAR,1124
2021-02-09,Polygon,1270
2021-02-09,Solana,862
2021-02-08,Avalanche,358
2021-02-08,Ethereum,370797
2021-02-08,Gnosis,1643
2021-02-08,NEAR,1427
2021-02-08,Polygon,1229
2021-02-08,Solana,946
2021-02-07,Avalanche,314
2021-02-07,Ethereum,358796
2021-02-07,Gnosis,2720
2021-02-07,NEAR,1302
2021-02-07,Polygon,1036
2021-02-07,Solana,628
2021-02-06,Avalanche,282
2021-02-06,Ethereum,355998
2021-02-06,Gnosis,1658
2021-02-06,NEAR,933
2021-02-06,Polygon,1056
2021-02-06,Solana,703
2021-02-05,Avalanche,305
2021-02-05,Ethereum,362754
2021-02-05,Gnosis,3080
2021-02-05,NEAR,1195
2021-02-05,Polygon,1092
2021-02-05,Solana,858
2021-02-04,Avalanche,328
2021-02-04,Ethereum,376425
2021-02-04,Gnosis,1786
2021-02-04,NEAR,961
2021-02-04,Polygon,890
2021-02-04,Solana,805
2021-02-03,Avalanche,314
2021-02-03,Ethereum,392793
2021-02-03,Gnosis,2810
2021-02-03,NEAR,879
2021-02-03,Polygon,988
2021-02-03,Solana,739
2021-02-02,Avalanche,37
2021-02-02,Ethereum,372984
2021-02-02,Gnosis,1608
2021-02-02,NEAR,669
2021-02-02,Polygon,888
2021-02-02,Solana,929
2021-02-01,Avalanche,20
2021-02-01,Ethereum,362817
2021-02-01,Gnosis,2743
2021-02-01,NEAR,714
2021-02-01,Polygon,976
2021-02-01,Solana,2146
2021-01-31,Avalanche,32
2021-01-31,Ethereum,353665
2021-01-31,Gnosis,1688
2021-01-31,NEAR,493
2021-01-31,Polygon,1042
2021-01-31,Solana,894
2021-01-30,Avalanche,35
2021-01-30,Ethereum,374001
2021-01-30,Gnosis,2637
2021-01-30,NEAR,517
2021-01-30,Polygon,1173
2021-01-30,Solana,555
2021-01-29,Avalanche,33
2021-01-29,Ethereum,386797
2021-01-29,Gnosis,1724
2021-01-29,NEAR,719
2021-01-29,Polygon,1439
2021-01-29,Solana,456
2021-01-28,Avalanche,34
2021-01-28,Ethereum,352705
2021-01-28,Gnosis,2747
2021-01-28,NEAR,937
2021-01-28,Polygon,961
2021-01-28,Solana,553
2021-01-27,Avalanche,49
2021-01-27,Ethereum,315701
2021-01-27,Gnosis,1554
2021-01-27,NEAR,870
2021-01-27,Polygon,971
2021-01-27,Solana,652
2021-01-26,Avalanche,22
2021-01-26,Ethereum,362068
2021-01-26,Gnosis,2569
2021-01-26,NEAR,515
2021-01-26,Polygon,1041
2021-01-26,Solana,492
2021-01-25,Avalanche,23
2021-01-25,Ethereum,341994
2021-01-25,Gnosis,1626
2021-01-25,NEAR,918
2021-01-25,Polygon,1003
2021-01-25,Solana,1956
2021-01-24,Avalanche,5
2021-01-24,Ethereum,337412
2021-01-24,Gnosis,2825
2021-01-24,NEAR,992
2021-01-24,Polygon,971
2021-01-24,Solana,1968
2021-01-23,Avalanche,20
2021-01-23,Ethereum,349741
2021-01-23,Gnosis,1461
2021-01-23,NEAR,821
2021-01-23,Polygon,1354
2021-01-23,Solana,2612
2021-01-22,Avalanche,16
2021-01-22,Ethereum,333798
2021-01-22,Gnosis,2620
2021-01-22,NEAR,825
2021-01-22,Polygon,2616
2021-01-22,Solana,1469
2021-01-21,Avalanche,5
2021-01-21,Ethereum,336305
2021-01-21,Gnosis,2191
2021-01-21,NEAR,927
2021-01-21,Polygon,1332
2021-01-21,Solana,2111
2021-01-20,Avalanche,7
2021-01-20,Ethereum,375040
2021-01-20,Gnosis,2940
2021-01-20,NEAR,958
2021-01-20,Polygon,989
2021-01-20,Solana,1236
2021-01-19,Avalanche,8
2021-01-19,Ethereum,382214
2021-01-19,Gnosis,1699
2021-01-19,NEAR,1095
2021-01-19,Polygon,826
2021-01-19,Solana,1448
2021-01-18,Avalanche,7
2021-01-18,Ethereum,371075
2021-01-18,Gnosis,3093
2021-01-18,NEAR,1184
2021-01-18,Polygon,849
2021-01-18,Solana,1443
2021-01-17,Avalanche,5
2021-01-17,Ethereum,357034
2021-01-17,Gnosis,1460
2021-01-17,NEAR,1378
2021-01-17,Polygon,771
2021-01-17,Solana,969
2021-01-16,Avalanche,7
2021-01-16,Ethereum,382875
2021-01-16,Gnosis,2847
2021-01-16,NEAR,1070
2021-01-16,Polygon,744
2021-01-16,Solana,571
2021-01-15,Avalanche,9
2021-01-15,Ethereum,392369
2021-01-15,Gnosis,1598
2021-01-15,NEAR,918
2021-01-15,Polygon,572
2021-01-15,Solana,262
2021-01-14,Avalanche,8
2021-01-14,Ethereum,369591
2021-01-14,Gnosis,3054
2021-01-14,NEAR,824
2021-01-14,Polygon,654
2021-01-14,Solana,1292
2021-01-13,Avalanche,2
2021-01-13,Ethereum,348454
2021-01-13,Gnosis,1764
2021-01-13,NEAR,731
2021-01-13,Polygon,598
2021-01-13,Solana,1488
2021-01-12,Avalanche,7
2021-01-12,Ethereum,350226
2021-01-12,Gnosis,2982
2021-01-12,NEAR,523
2021-01-12,Polygon,667
2021-01-12,Solana,1152
2021-01-11,Avalanche,7
2021-01-11,Ethereum,378897
2021-01-11,Gnosis,2153
2021-01-11,NEAR,542
2021-01-11,Polygon,485
2021-01-11,Solana,1498
2021-01-10,Avalanche,2
2021-01-10,Ethereum,399415
2021-01-10,Gnosis,3055
2021-01-10,NEAR,616
2021-01-10,Polygon,537
2021-01-10,Solana,865
2021-01-09,Avalanche,6
2021-01-09,Ethereum,412619
2021-01-09,Gnosis,1704
2021-01-09,NEAR,575
2021-01-09,Polygon,559
2021-01-09,Solana,641
2021-01-08,Avalanche,12
2021-01-08,Ethereum,392830
2021-01-08,Gnosis,2878
2021-01-08,NEAR,2169
2021-01-08,Polygon,531
2021-01-08,Solana,574
2021-01-07,Avalanche,10
2021-01-07,Ethereum,421120
2021-01-07,Gnosis,1706
2021-01-07,NEAR,467
2021-01-07,Polygon,581
2021-01-07,Solana,958
2021-01-06,Avalanche,5
2021-01-06,Ethereum,395280
2021-01-06,Gnosis,3183
2021-01-06,NEAR,493
2021-01-06,Polygon,586
2021-01-06,Solana,621
2021-01-05,Avalanche,1
2021-01-05,Ethereum,373948
2021-01-05,Gnosis,1578
2021-01-05,NEAR,526
2021-01-05,Polygon,535
2021-01-05,Solana,570
2021-01-04,Avalanche,5
2021-01-04,Ethereum,362647
2021-01-04,Gnosis,3390
2021-01-04,NEAR,498
2021-01-04,Polygon,488
2021-01-04,Solana,394
2021-01-03,Avalanche,2
2021-01-03,Ethereum,358951
2021-01-03,Gnosis,1776
2021-01-03,NEAR,509
2021-01-03,Polygon,533
2021-01-03,Solana,546
2021-01-02,Avalanche,2
2021-01-02,Ethereum,318880
2021-01-02,Gnosis,3165
2021-01-02,NEAR,388
2021-01-02,Polygon,498
2021-01-02,Solana,461
2021-01-01,Avalanche,8
2021-01-01,Ethereum,353464
2021-01-01,Gnosis,1537
2021-01-01,NEAR,462
2021-01-01,Polygon,564
2021-01-01,Solana,356
2020-12-31,Avalanche,5
2020-12-31,Ethereum,328207
2020-12-31,Gnosis,2753
2020-12-31,NEAR,428
2020-12-31,Polygon,517
2020-12-31,Solana,1908
2020-12-30,Avalanche,10
2020-12-30,Ethereum,346682
2020-12-30,Gnosis,1997
2020-12-30,NEAR,443
2020-12-30,Polygon,468
2020-12-30,Solana,1412
2020-12-29,Avalanche,4
2020-12-29,Ethereum,346070
2020-12-29,Gnosis,2941
2020-12-29,NEAR,388
2020-12-29,Polygon,563
2020-12-29,Solana,1251
2020-12-28,Avalanche,5
2020-12-28,Ethereum,353418
2020-12-28,Gnosis,1833
2020-12-28,NEAR,536
2020-12-28,Polygon,610
2020-12-28,Solana,1208
2020-12-27,Avalanche,1
2020-12-27,Ethereum,330475
2020-12-27,Gnosis,2872
2020-12-27,NEAR,464
2020-12-27,Polygon,587
2020-12-27,Solana,765
2020-12-26,Ethereum,321456
2020-12-26,Gnosis,1827
2020-12-26,NEAR,481
2020-12-26,Polygon,512
2020-12-26,Solana,1117
2020-12-25,Ethereum,316684
2020-12-25,Gnosis,2345
2020-12-25,NEAR,340
2020-12-25,Polygon,436
2020-12-25,Solana,677
2020-12-24,Avalanche,2
2020-12-24,Ethereum,326021
2020-12-24,Gnosis,1247
2020-12-24,NEAR,447
2020-12-24,Polygon,519
2020-12-24,Solana,801
2020-12-23,Avalanche,2
2020-12-23,Ethereum,358043
2020-12-23,Gnosis,2778
2020-12-23,NEAR,682
2020-12-23,Polygon,644
2020-12-23,Solana,1143
2020-12-22,Avalanche,9
2020-12-22,Ethereum,315935
2020-12-22,Gnosis,1452
2020-12-22,NEAR,612
2020-12-22,Polygon,659
2020-12-22,Solana,6897
2020-12-21,Avalanche,8
2020-12-21,Ethereum,313576
2020-12-21,Gnosis,3143
2020-12-21,NEAR,724
2020-12-21,Polygon,576
2020-12-21,Solana,1753
2020-12-20,Avalanche,5
2020-12-20,Ethereum,318293
2020-12-20,Gnosis,1437
2020-12-20,NEAR,393
2020-12-20,Polygon,706
2020-12-20,Solana,975
2020-12-19,Avalanche,7
2020-12-19,Ethereum,389997
2020-12-19,Gnosis,2605
2020-12-19,NEAR,352
2020-12-19,Polygon,687
2020-12-19,Solana,804
2020-12-18,Avalanche,3
2020-12-18,Ethereum,382246
2020-12-18,Gnosis,1726
2020-12-18,NEAR,383
2020-12-18,Polygon,711
2020-12-18,Solana,941
2020-12-17,Avalanche,1
2020-12-17,Ethereum,422760
2020-12-17,Gnosis,2732
2020-12-17,NEAR,425
2020-12-17,Polygon,538
2020-12-17,Solana,439
2020-12-16,Avalanche,6
2020-12-16,Ethereum,387350
2020-12-16,Gnosis,1801
2020-12-16,NEAR,536
2020-12-16,Polygon,542
2020-12-16,Solana,332
2020-12-15,Ethereum,350976
2020-12-15,Gnosis,2833
2020-12-15,NEAR,661
2020-12-15,Polygon,589
2020-12-15,Solana,374
2020-12-14,Avalanche,1
2020-12-14,Ethereum,368932
2020-12-14,Gnosis,1937
2020-12-14,NEAR,437
2020-12-14,Polygon,507
2020-12-14,Solana,220
2020-12-13,Avalanche,1
2020-12-13,Ethereum,352728
2020-12-13,Gnosis,2872
2020-12-13,NEAR,368
2020-12-13,Polygon,442
2020-12-13,Solana,115
2020-12-12,Ethereum,339044
2020-12-12,Gnosis,1634
2020-12-12,NEAR,309
2020-12-12,Polygon,464
2020-12-12,Solana,140
2020-12-11,Avalanche,1
2020-12-11,Ethereum,317328
2020-12-11,Gnosis,3123
2020-12-11,NEAR,380
2020-12-11,Polygon,502
2020-12-11,Solana,148
2020-12-10,Avalanche,2
2020-12-10,Ethereum,298899
2020-12-10,Gnosis,1747
2020-12-10,NEAR,364
2020-12-10,Polygon,463
2020-12-10,Solana,149
2020-12-09,Avalanche,2
2020-12-09,Ethereum,315347
2020-12-09,Gnosis,2990
2020-12-09,NEAR,401
2020-12-09,Polygon,564
2020-12-09,Solana,182
2020-12-08,Avalanche,4
2020-12-08,Ethereum,318398
2020-12-08,Gnosis,1729
2020-12-08,NEAR,439
2020-12-08,Polygon,579
2020-12-08,Solana,217
2020-12-07,Avalanche,1
2020-12-07,Ethereum,312575
2020-12-07,Gnosis,3333
2020-12-07,NEAR,467
2020-12-07,Polygon,652
2020-12-07,Solana,343
2020-12-06,Avalanche,6
2020-12-06,Ethereum,300761
2020-12-06,Gnosis,2017
2020-12-06,NEAR,495
2020-12-06,Polygon,609
2020-12-06,Solana,628
2020-12-05,Avalanche,1
2020-12-05,Ethereum,318912
2020-12-05,Gnosis,2865
2020-12-05,NEAR,446
2020-12-05,Polygon,492
2020-12-05,Solana,334
2020-12-04,Ethereum,324670
2020-12-04,Gnosis,1849
2020-12-04,NEAR,608
2020-12-04,Polygon,544
2020-12-04,Solana,354
2020-12-03,Ethereum,321281
2020-12-03,Gnosis,3248
2020-12-03,NEAR,537
2020-12-03,Polygon,581
2020-12-03,Solana,559
2020-12-02,Ethereum,314995
2020-12-02,Gnosis,1494
2020-12-02,NEAR,627
2020-12-02,Polygon,540
2020-12-02,Solana,322
2020-12-01,Ethereum,341551
2020-12-01,Gnosis,3617
2020-12-01,NEAR,581
2020-12-01,Polygon,561
2020-12-01,Solana,408
2020-11-30,Ethereum,337220
2020-11-30,Gnosis,1727
2020-11-30,NEAR,486
2020-11-30,Polygon,545
2020-11-30,Solana,462
2020-11-29,Avalanche,1
2020-11-29,Ethereum,361916
2020-11-29,Gnosis,3083
2020-11-29,NEAR,329
2020-11-29,Polygon,532
2020-11-29,Solana,374
2020-11-28,Avalanche,2
2020-11-28,Ethereum,330592
2020-11-28,Gnosis,1579
2020-11-28,NEAR,399
2020-11-28,Polygon,495
2020-11-28,Solana,286
2020-11-27,Ethereum,363813
2020-11-27,Gnosis,3216
2020-11-27,NEAR,445
2020-11-27,Polygon,497
2020-11-27,Solana,328
2020-11-26,Avalanche,2
2020-11-26,Ethereum,323721
2020-11-26,Gnosis,1689
2020-11-26,NEAR,396
2020-11-26,Polygon,497
2020-11-26,Solana,494
2020-11-25,Ethereum,378494
2020-11-25,Gnosis,3490
2020-11-25,NEAR,461
2020-11-25,Polygon,574
2020-11-25,Solana,779
2020-11-24,Ethereum,354143
2020-11-24,Gnosis,1295
2020-11-24,NEAR,778
2020-11-24,Polygon,511
2020-11-24,Solana,389
2020-11-23,Avalanche,1
2020-11-23,Ethereum,367072
2020-11-23,Gnosis,3933
2020-11-23,NEAR,686
2020-11-23,Polygon,570
2020-11-23,Solana,1166
2020-11-22,Ethereum,360119
2020-11-22,Gnosis,1355
2020-11-22,NEAR,529
2020-11-22,Polygon,510
2020-11-22,Solana,192
2020-11-21,Ethereum,368624
2020-11-21,Gnosis,3691
2020-11-21,NEAR,728
2020-11-21,Polygon,479
2020-11-21,Solana,220
2020-11-20,Avalanche,3
2020-11-20,Ethereum,350677
2020-11-20,Gnosis,1626
2020-11-20,NEAR,481
2020-11-20,Polygon,547
2020-11-20,Solana,262
2020-11-19,Avalanche,1
2020-11-19,Ethereum,328301
2020-11-19,Gnosis,3649
2020-11-19,NEAR,272
2020-11-19,Polygon,649
2020-11-19,Solana,208
2020-11-18,Avalanche,2
2020-11-18,Ethereum,323275
2020-11-18,Gnosis,1392
2020-11-18,NEAR,271
2020-11-18,Polygon,460
2020-11-18,Solana,478
2020-11-17,Avalanche,6
2020-11-17,Ethereum,344458
2020-11-17,Gnosis,3958
2020-11-17,NEAR,428
2020-11-17,Polygon,495
2020-11-17,Solana,518
2020-11-16,Avalanche,1
2020-11-16,Ethereum,333239
2020-11-16,Gnosis,1626
2020-11-16,NEAR,332
2020-11-16,Polygon,523
2020-11-16,Solana,3415
2020-11-15,Ethereum,311005
2020-11-15,Gnosis,3729
2020-11-15,NEAR,285
2020-11-15,Polygon,488
2020-11-15,Solana,4331
2020-11-14,Avalanche,1
2020-11-14,Ethereum,346474
2020-11-14,Gnosis,1728
2020-11-14,NEAR,361
2020-11-14,Polygon,500
2020-11-14,Solana,3389
2020-11-13,Avalanche,4
2020-11-13,Ethereum,338420
2020-11-13,Gnosis,3685
2020-11-13,NEAR,368
2020-11-13,Polygon,572
2020-11-13,Solana,2745
2020-11-12,Avalanche,2
2020-11-12,Ethereum,324161
2020-11-12,Gnosis,1418
2020-11-12,NEAR,465
2020-11-12,Polygon,508
2020-11-12,Solana,1330
2020-11-11,Avalanche,3
2020-11-11,Ethereum,342621
2020-11-11,Gnosis,5040
2020-11-11,NEAR,476
2020-11-11,Polygon,578
2020-11-11,Solana,782
2020-11-10,Avalanche,2
2020-11-10,Ethereum,334163
2020-11-10,Gnosis,2148
2020-11-10,NEAR,685
2020-11-10,Polygon,618
2020-11-10,Solana,500
2020-11-09,Avalanche,2
2020-11-09,Ethereum,350860
2020-11-09,Gnosis,4539
2020-11-09,NEAR,598
2020-11-09,Polygon,694
2020-11-09,Solana,321
2020-11-08,Avalanche,1
2020-11-08,Ethereum,319703
2020-11-08,Gnosis,1644
2020-11-08,NEAR,603
2020-11-08,Polygon,655
2020-11-08,Solana,463
2020-11-07,Ethereum,351557
2020-11-07,Gnosis,3684
2020-11-07,NEAR,480
2020-11-07,Polygon,499
2020-11-07,Solana,6251
2020-11-06,Avalanche,1
2020-11-06,Ethereum,368222
2020-11-06,Gnosis,1919
2020-11-06,NEAR,443
2020-11-06,Polygon,540
2020-11-06,Solana,598
2020-11-05,Avalanche,4
2020-11-05,Ethereum,338757
2020-11-05,Gnosis,4089
2020-11-05,NEAR,659
2020-11-05,Polygon,513
2020-11-05,Solana,1979
2020-11-04,Avalanche,2
2020-11-04,Ethereum,384025
2020-11-04,Gnosis,2214
2020-11-04,NEAR,338
2020-11-04,Polygon,505
2020-11-04,Solana,1726
2020-11-03,Avalanche,3
2020-11-03,Ethereum,326256
2020-11-03,Gnosis,4017
2020-11-03,NEAR,451
2020-11-03,Polygon,594
2020-11-03,Solana,292
2020-11-02,Avalanche,3
2020-11-02,Ethereum,330400
2020-11-02,Gnosis,2631
2020-11-02,NEAR,395
2020-11-02,Polygon,594
2020-11-02,Solana,261
2020-11-01,Avalanche,1
2020-11-01,Ethereum,307001
2020-11-01,Gnosis,3961
2020-11-01,NEAR,439
2020-11-01,Polygon,576
2020-11-01,Solana,230
2020-10-31,Ethereum,331932
2020-10-31,Gnosis,1646
2020-10-31,NEAR,412
2020-10-31,Polygon,551
2020-10-31,Solana,224
2020-10-30,Avalanche,2
2020-10-30,Ethereum,310398
2020-10-30,Gnosis,4159
2020-10-30,NEAR,469
2020-10-30,Polygon,612
2020-10-30,Solana,326
2020-10-29,Avalanche,2
2020-10-29,Ethereum,294231
2020-10-29,Gnosis,2310
2020-10-29,NEAR,688
2020-10-29,Polygon,557
2020-10-29,Solana,227
2020-10-28,Avalanche,1
2020-10-28,Ethereum,325468
2020-10-28,Gnosis,4480
2020-10-28,NEAR,1080
2020-10-28,Polygon,573
2020-10-28,Solana,353
2020-10-27,Avalanche,1
2020-10-27,Ethereum,303401
2020-10-27,Gnosis,2285
2020-10-27,NEAR,344
2020-10-27,Polygon,638
2020-10-27,Solana,343
2020-10-26,Ethereum,300969
2020-10-26,Gnosis,6918
2020-10-26,NEAR,287
2020-10-26,Polygon,524
2020-10-26,Solana,162
2020-10-25,Ethereum,276177
2020-10-25,Gnosis,2254
2020-10-25,NEAR,330
2020-10-25,Polygon,591
2020-10-25,Solana,173
2020-10-24,Ethereum,318974
2020-10-24,Gnosis,4248
2020-10-24,NEAR,280
2020-10-24,Polygon,603
2020-10-24,Solana,129
2020-10-23,Avalanche,5
2020-10-23,Ethereum,348025
2020-10-23,Gnosis,2436
2020-10-23,NEAR,351
2020-10-23,Polygon,708
2020-10-23,Solana,157
2020-10-22,Avalanche,1
2020-10-22,Ethereum,366664
2020-10-22,Gnosis,4890
2020-10-22,NEAR,475
2020-10-22,Polygon,655
2020-10-22,Solana,189
2020-10-21,Avalanche,3
2020-10-21,Ethereum,334545
2020-10-21,Gnosis,2933
2020-10-21,NEAR,561
2020-10-21,Polygon,764
2020-10-21,Solana,187
2020-10-20,Avalanche,1
2020-10-20,Ethereum,308966
2020-10-20,Gnosis,4972
2020-10-20,NEAR,414
2020-10-20,Polygon,793
2020-10-20,Solana,155
2020-10-19,Avalanche,1
2020-10-19,Ethereum,319047
2020-10-19,Gnosis,4550
2020-10-19,NEAR,310
2020-10-19,Polygon,502
2020-10-19,Solana,197
2020-10-18,Avalanche,1
2020-10-18,Ethereum,297272
2020-10-18,Gnosis,4466
2020-10-18,NEAR,241
2020-10-18,Polygon,509
2020-10-18,Solana,124
2020-10-17,Avalanche,1
2020-10-17,Ethereum,354468
2020-10-17,Gnosis,2361
2020-10-17,NEAR,281
2020-10-17,Polygon,420
2020-10-17,Solana,126
2020-10-16,Avalanche,2
2020-10-16,Ethereum,402238
2020-10-16,Gnosis,4161
2020-10-16,NEAR,453
2020-10-16,Polygon,462
2020-10-16,Solana,389
2020-10-15,Avalanche,1
2020-10-15,Ethereum,446866
2020-10-15,Gnosis,2147
2020-10-15,NEAR,625
2020-10-15,Polygon,502
2020-10-15,Solana,389
2020-10-14,Avalanche,3
2020-10-14,Ethereum,315375
2020-10-14,Gnosis,3256
2020-10-14,NEAR,2907
2020-10-14,Polygon,538
2020-10-14,Solana,388
2020-10-13,Avalanche,5
2020-10-13,Ethereum,326903
2020-10-13,Gnosis,1761
2020-10-13,NEAR,569
2020-10-13,Polygon,591
2020-10-13,Solana,288
2020-10-12,Avalanche,1
2020-10-12,Ethereum,292939
2020-10-12,Gnosis,5097
2020-10-12,NEAR,211
2020-10-12,Polygon,640
2020-10-12,Solana,299
2020-10-11,Avalanche,1
2020-10-11,Ethereum,285525
2020-10-11,Gnosis,1903
2020-10-11,NEAR,75
2020-10-11,Polygon,600
2020-10-11,Solana,211
2020-10-10,Ethereum,293311
2020-10-10,Gnosis,2916
2020-10-10,NEAR,81
2020-10-10,Polygon,574
2020-10-10,Solana,147
2020-10-09,Ethereum,295119
2020-10-09,Gnosis,1857
2020-10-09,NEAR,214
2020-10-09,Polygon,599
2020-10-09,Solana,377
2020-10-08,Avalanche,4
2020-10-08,Ethereum,273049
2020-10-08,Gnosis,3482
2020-10-08,NEAR,134
2020-10-08,Polygon,791
2020-10-08,Solana,370
2020-10-07,Avalanche,4
2020-10-07,Ethereum,277220
2020-10-07,Gnosis,2366
2020-10-07,NEAR,124
2020-10-07,Polygon,612
2020-10-07,Solana,118
2020-10-06,Avalanche,3
2020-10-06,Ethereum,268038
2020-10-06,Gnosis,4006
2020-10-06,NEAR,132
2020-10-06,Polygon,520
2020-10-05,Ethereum,251083
2020-10-05,Gnosis,4800
2020-10-05,NEAR,205
2020-10-05,Polygon,545
2020-10-04,Avalanche,3
2020-10-04,Ethereum,270853
2020-10-04,Gnosis,3847
2020-10-04,NEAR,242
2020-10-04,Polygon,570
2020-10-03,Avalanche,1
2020-10-03,Ethereum,256979
2020-10-03,Gnosis,2012
2020-10-03,NEAR,417
2020-10-03,Polygon,570
2020-10-02,Avalanche,5
2020-10-02,Ethereum,274049
2020-10-02,Gnosis,2193
2020-10-02,NEAR,567
2020-10-02,Polygon,677
2020-10-01,Avalanche,9
2020-10-01,Ethereum,281599
2020-10-01,Gnosis,1922
2020-10-01,NEAR,203
2020-10-01,Polygon,2497
2020-09-30,Avalanche,5
2020-09-30,Ethereum,286783
2020-09-30,Gnosis,2797
2020-09-30,NEAR,259
2020-09-30,Polygon,701
2020-09-29,Avalanche,4
2020-09-29,Ethereum,288447
2020-09-29,Gnosis,2188
2020-09-29,NEAR,143
2020-09-29,Polygon,324
2020-09-28,Avalanche,1
2020-09-28,Ethereum,286239
2020-09-28,Gnosis,3981
2020-09-28,NEAR,104
2020-09-28,Polygon,306
2020-09-27,Avalanche,1
2020-09-27,Ethereum,276790
2020-09-27,Gnosis,1669
2020-09-27,NEAR,58
2020-09-27,Polygon,324
2020-09-26,Ethereum,283461
2020-09-26,Gnosis,1868
2020-09-26,NEAR,67
2020-09-26,Polygon,296
2020-09-25,Avalanche,1
2020-09-25,Ethereum,280483
2020-09-25,Gnosis,1599
2020-09-25,NEAR,155
2020-09-25,Polygon,97889
2020-09-24,Avalanche,1
2020-09-24,Ethereum,311328
2020-09-24,Gnosis,1383
2020-09-24,NEAR,205
2020-09-24,Polygon,3354
2020-09-23,Avalanche,1
2020-09-23,Ethereum,294431
2020-09-23,Gnosis,1041
2020-09-23,NEAR,96
2020-09-23,Polygon,283
2020-09-22,Ethereum,284314
2020-09-22,Gnosis,988
2020-09-22,NEAR,56
2020-09-22,Polygon,301
2020-09-21,Ethereum,315123
2020-09-21,Gnosis,2736
2020-09-21,NEAR,59
2020-09-21,Polygon,218
2020-09-20,Ethereum,324285
2020-09-20,Gnosis,640
2020-09-20,NEAR,50
2020-09-20,Polygon,246
2020-09-19,Ethereum,294928
2020-09-19,Gnosis,592
2020-09-19,NEAR,67
2020-09-19,Polygon,312
2020-09-18,Ethereum,325762
2020-09-18,Gnosis,620
2020-09-18,NEAR,139
2020-09-18,Polygon,225
2020-09-17,Ethereum,340570
2020-09-17,Gnosis,885
2020-09-17,NEAR,148
2020-09-17,Polygon,229
2020-09-16,Ethereum,235631
2020-09-16,Gnosis,1019
2020-09-16,NEAR,379
2020-09-16,Polygon,261
2020-09-15,Ethereum,256338
2020-09-15,Gnosis,835
2020-09-15,NEAR,416
2020-09-15,Polygon,265
2020-09-14,Ethereum,231104
2020-09-14,Gnosis,2364
2020-09-14,NEAR,426
2020-09-14,Polygon,328
2020-09-13,Ethereum,219035
2020-09-13,Gnosis,402
2020-09-13,NEAR,316
2020-09-13,Polygon,286
2020-09-12,Ethereum,235001
2020-09-12,Gnosis,397
2020-09-12,NEAR,387
2020-09-12,Polygon,255
2020-09-11,Ethereum,229502
2020-09-11,Gnosis,531
2020-09-11,NEAR,1409
2020-09-11,Polygon,246
2020-09-10,Ethereum,231248
2020-09-10,Gnosis,641
2020-09-10,NEAR,302
