Date,Blockchain,DEX,Values
2022-05-28,Solana,Jupiter,3727190
2022-05-28,Solana,Orca,266031
2022-05-28,Solana,Raydium,41201
2022-05-28,Solana,Saber,69952
2022-05-27,Solana,Jupiter,4495183
2022-05-27,Solana,Orca,374674
2022-05-27,Solana,Raydium,67756
2022-05-27,Solana,Saber,81026
2022-05-26,Solana,Jupiter,4448703
2022-05-26,Solana,Orca,377889
2022-05-26,Solana,Raydium,65077
2022-05-26,Solana,Saber,73662
2022-05-25,Solana,Jupiter,2630438
2022-05-25,Solana,Orca,314856
2022-05-25,Solana,Raydium,46602
2022-05-25,Solana,Saber,53464
2022-05-24,Solana,Jupiter,3542320
2022-05-24,Solana,Orca,405002
2022-05-24,Solana,Raydium,55070
2022-05-24,Solana,Saber,116691
2022-05-23,Solana,Jupiter,4310469
2022-05-23,Solana,Orca,449782
2022-05-23,Solana,Raydium,53774
2022-05-23,Solana,Saber,190118
2022-05-22,Solana,Jupiter,3218426
2022-05-22,Solana,Orca,356367
2022-05-22,Solana,Raydium,43406
2022-05-22,Solana,Saber,377177
2022-05-21,Solana,Jupiter,3683145
2022-05-21,Solana,Orca,386897
2022-05-21,Solana,Raydium,47587
2022-05-21,Solana,Saber,424884
2022-05-20,Solana,Jupiter,4110066
2022-05-20,Solana,Orca,318851
2022-05-20,Solana,Raydium,57122
2022-05-20,Solana,Saber,320376
2022-05-19,Solana,Jupiter,4509210
2022-05-19,Solana,Orca,293125
2022-05-19,Solana,Raydium,62846
2022-05-19,Solana,Saber,149704
2022-05-18,Solana,Jupiter,5671117
2022-05-18,Solana,Orca,308099
2022-05-18,Solana,Raydium,52880
2022-05-18,Solana,Saber,44411
2022-05-17,Solana,Jupiter,3989392
2022-05-17,Solana,Orca,277317
2022-05-17,Solana,Raydium,49275
2022-05-17,Solana,Saber,28070
2022-05-16,Solana,Jupiter,4917671
2022-05-16,Solana,Orca,345042
2022-05-16,Solana,Raydium,65176
2022-05-16,Solana,Saber,64552
2022-05-15,Solana,Jupiter,6413141
2022-05-15,Solana,Orca,329666
2022-05-15,Solana,Raydium,63548
2022-05-15,Solana,Saber,61723
2022-05-14,Solana,Jupiter,6936052
2022-05-14,Solana,Orca,335788
2022-05-14,Solana,Raydium,68329
2022-05-14,Solana,Saber,76087
2022-05-13,Solana,Jupiter,5315681
2022-05-13,Solana,Orca,299349
2022-05-13,Solana,Raydium,73286
2022-05-13,Solana,Saber,44495
2022-05-12,Solana,Jupiter,5535647
2022-05-12,Solana,Orca,325440
2022-05-12,Solana,Raydium,105540
2022-05-12,Solana,Saber,43806
2022-05-11,Solana,Jupiter,5380906
2022-05-11,Solana,Orca,324508
2022-05-11,Solana,Raydium,110832
2022-05-11,Solana,Saber,61872
2022-05-10,Solana,Jupiter,5157066
2022-05-10,Solana,Orca,328956
2022-05-10,Solana,Raydium,87879
2022-05-10,Solana,Saber,62732
2022-05-09,Solana,Jupiter,3011953
2022-05-09,Solana,Orca,294389
2022-05-09,Solana,Raydium,80671
2022-05-09,Solana,Saber,43345
2022-05-08,Solana,Jupiter,2397814
2022-05-08,Solana,Orca,260184
2022-05-08,Solana,Raydium,55962
2022-05-08,Solana,Saber,33879
2022-05-07,Solana,Jupiter,3583702
2022-05-07,Solana,Orca,252385
2022-05-07,Solana,Raydium,47578
2022-05-07,Solana,Saber,25324
2022-05-06,Solana,Jupiter,3435323
2022-05-06,Solana,Orca,256385
2022-05-06,Solana,Raydium,53772
2022-05-06,Solana,Saber,20254
2022-05-05,Solana,Jupiter,2855304
2022-05-05,Solana,Orca,269811
2022-05-05,Solana,Raydium,63376
2022-05-05,Solana,Saber,23094
2022-05-04,Solana,Jupiter,2776438
2022-05-04,Solana,Orca,281295
2022-05-04,Solana,Raydium,55549
2022-05-04,Solana,Saber,15645
2022-05-03,Solana,Jupiter,3077164
2022-05-03,Solana,Orca,291755
2022-05-03,Solana,Raydium,52316
2022-05-03,Solana,Saber,15108
2022-05-02,Solana,Jupiter,1610730
2022-05-02,Solana,Orca,285227
2022-05-02,Solana,Raydium,52257
2022-05-02,Solana,Saber,11356
2022-05-01,Solana,Jupiter,1189733
2022-05-01,Solana,Orca,245565
2022-05-01,Solana,Raydium,36991
2022-05-01,Solana,Saber,12769
2022-04-30,Solana,Jupiter,753987
2022-04-30,Solana,Orca,191260
2022-04-30,Solana,Raydium,29661
2022-04-30,Solana,Saber,6601
2022-04-29,Solana,Jupiter,1211737
2022-04-29,Solana,Orca,263552
2022-04-29,Solana,Raydium,42598
2022-04-29,Solana,Saber,22956
2022-04-28,Solana,Jupiter,1681006
2022-04-28,Solana,Orca,245925
2022-04-28,Solana,Raydium,47569
2022-04-28,Solana,Saber,57103
2022-04-27,Solana,Jupiter,1698309
2022-04-27,Solana,Orca,216691
2022-04-27,Solana,Raydium,43664
2022-04-27,Solana,Saber,35475
2022-04-26,Solana,Jupiter,2122820
2022-04-26,Solana,Orca,191541
2022-04-26,Solana,Raydium,44259
2022-04-26,Solana,Saber,24393
2022-04-25,Solana,Jupiter,1225447
2022-04-25,Solana,Orca,187710
2022-04-25,Solana,Raydium,48946
2022-04-25,Solana,Saber,6946
2022-04-24,Solana,Jupiter,1376970
2022-04-24,Solana,Orca,191101
2022-04-24,Solana,Raydium,41939
2022-04-24,Solana,Saber,5985
2022-04-23,Solana,Jupiter,1283923
2022-04-23,Solana,Orca,176618
2022-04-23,Solana,Raydium,46126
2022-04-23,Solana,Saber,8555
2022-04-22,Solana,Jupiter,1703115
2022-04-22,Solana,Orca,156001
2022-04-22,Solana,Raydium,57902
2022-04-22,Solana,Saber,13940
2022-04-21,Solana,Jupiter,1478847
2022-04-21,Solana,Orca,174199
2022-04-21,Solana,Raydium,63741
2022-04-21,Solana,Saber,9644
2022-04-20,Solana,Jupiter,1200299
2022-04-20,Solana,Orca,192739
2022-04-20,Solana,Raydium,57921
2022-04-20,Solana,Saber,8671
2022-04-19,Solana,Jupiter,1103583
2022-04-19,Solana,Orca,192928
2022-04-19,Solana,Raydium,56707
2022-04-19,Solana,Saber,4580
2022-04-18,Solana,Jupiter,762830
2022-04-18,Solana,Orca,117018
2022-04-18,Solana,Raydium,46829
2022-04-18,Solana,Saber,3547
2022-04-17,Solana,Jupiter,671002
2022-04-17,Solana,Orca,95498
2022-04-17,Solana,Raydium,39466
2022-04-17,Solana,Saber,2608
2022-04-16,Solana,Jupiter,1012988
2022-04-16,Solana,Orca,121498
2022-04-16,Solana,Raydium,43654
2022-04-16,Solana,Saber,2403
2022-04-15,Solana,Jupiter,1115440
2022-04-15,Solana,Orca,176190
2022-04-15,Solana,Raydium,51294
2022-04-15,Solana,Saber,4309
2022-04-14,Solana,Jupiter,1209480
2022-04-14,Solana,Orca,160277
2022-04-14,Solana,Raydium,53491
2022-04-14,Solana,Saber,4477
2022-04-13,Solana,Jupiter,955447
2022-04-13,Solana,Orca,119254
2022-04-13,Solana,Raydium,56807
2022-04-13,Solana,Saber,9326
2022-04-12,Solana,Jupiter,705656
2022-04-12,Solana,Orca,118783
2022-04-12,Solana,Raydium,55505
2022-04-12,Solana,Saber,6996
2022-04-11,Solana,Jupiter,815091
2022-04-11,Solana,Orca,115705
2022-04-11,Solana,Raydium,63227
2022-04-11,Solana,Saber,8532
2022-04-10,Solana,Jupiter,739909
2022-04-10,Solana,Orca,93663
2022-04-10,Solana,Raydium,45584
2022-04-10,Solana,Saber,4511
2022-04-09,Solana,Jupiter,266102
2022-04-09,Solana,Orca,68956
2022-04-09,Solana,Raydium,33441
2022-04-09,Solana,Saber,3047
2022-04-08,Solana,Jupiter,611543
2022-04-08,Solana,Orca,109201
2022-04-08,Solana,Raydium,57149
2022-04-08,Solana,Saber,7649
2022-04-07,Solana,Jupiter,474903
2022-04-07,Solana,Orca,62221
2022-04-07,Solana,Raydium,49675
2022-04-07,Solana,Saber,6859
2022-04-06,Solana,Jupiter,543497
2022-04-06,Solana,Orca,73797
2022-04-06,Solana,Raydium,56304
2022-04-06,Solana,Saber,8159
2022-04-05,Solana,Jupiter,637525
2022-04-05,Solana,Orca,101884
2022-04-05,Solana,Raydium,57921
2022-04-05,Solana,Saber,9544
2022-04-04,Solana,Jupiter,494996
2022-04-04,Solana,Orca,105930
2022-04-04,Solana,Raydium,50728
2022-04-04,Solana,Saber,8880
2022-04-03,Solana,Jupiter,532972
2022-04-03,Solana,Orca,106942
2022-04-03,Solana,Raydium,50617
2022-04-03,Solana,Saber,9442
2022-04-02,Solana,Jupiter,772970
2022-04-02,Solana,Orca,127836
2022-04-02,Solana,Raydium,64509
2022-04-02,Solana,Saber,12551
2022-04-01,Solana,Jupiter,863372
2022-04-01,Solana,Orca,149196
2022-04-01,Solana,Raydium,68623
2022-04-01,Solana,Saber,18566
2022-03-31,Solana,Jupiter,924407
2022-03-31,Solana,Orca,155862
2022-03-31,Solana,Raydium,79328
2022-03-31,Solana,Saber,21914
2022-03-30,Solana,Jupiter,1163582
2022-03-30,Solana,Orca,170686
2022-03-30,Solana,Raydium,88113
2022-03-30,Solana,Saber,23226
2022-03-29,Solana,Jupiter,1000184
2022-03-29,Solana,Orca,147894
2022-03-29,Solana,Raydium,70383
2022-03-29,Solana,Saber,18901
2022-03-28,Solana,Jupiter,1178165
2022-03-28,Solana,Orca,137643
2022-03-28,Solana,Raydium,74334
2022-03-28,Solana,Saber,18265
2022-03-27,Solana,Jupiter,1102847
2022-03-27,Solana,Orca,93981
2022-03-27,Solana,Raydium,51036
2022-03-27,Solana,Saber,12717
2022-03-26,Solana,Jupiter,567733
2022-03-26,Solana,Orca,84898
2022-03-26,Solana,Raydium,43469
2022-03-26,Solana,Saber,11443
2022-03-25,Solana,Jupiter,678346
2022-03-25,Solana,Orca,111320
2022-03-25,Solana,Raydium,71697
2022-03-25,Solana,Saber,16164
2022-03-24,Solana,Jupiter,979288
2022-03-24,Solana,Orca,109010
2022-03-24,Solana,Raydium,85557
2022-03-24,Solana,Saber,18795
2022-03-23,Solana,Jupiter,872834
2022-03-23,Solana,Orca,100484
2022-03-23,Solana,Raydium,77194
2022-03-23,Solana,Saber,36648
2022-03-22,Solana,Jupiter,769735
2022-03-22,Solana,Orca,73448
2022-03-22,Solana,Raydium,54838
2022-03-22,Solana,Saber,8376
2022-03-21,Solana,Jupiter,856513
2022-03-21,Solana,Orca,72317
2022-03-21,Solana,Raydium,52543
2022-03-21,Solana,Saber,8408
2022-03-20,Solana,Jupiter,809758
2022-03-20,Solana,Orca,90030
2022-03-20,Solana,Raydium,57136
2022-03-20,Solana,Saber,8790
2022-03-19,Solana,Jupiter,958249
2022-03-19,Solana,Orca,107810
2022-03-19,Solana,Raydium,65964
2022-03-19,Solana,Saber,11541
2022-03-18,Solana,Jupiter,971806
2022-03-18,Solana,Orca,65943
2022-03-18,Solana,Raydium,60102
2022-03-18,Solana,Saber,8843
2022-03-17,Solana,Jupiter,956420
2022-03-17,Solana,Orca,56941
2022-03-17,Solana,Raydium,49225
2022-03-17,Solana,Saber,8862
2022-03-16,Solana,Jupiter,957605
2022-03-16,Solana,Orca,67281
2022-03-16,Solana,Raydium,57001
2022-03-16,Solana,Saber,10289
2022-03-15,Solana,Jupiter,949773
2022-03-15,Solana,Orca,52289
2022-03-15,Solana,Raydium,50643
2022-03-15,Solana,Saber,8183
2022-03-14,Solana,Jupiter,1064598
2022-03-14,Solana,Orca,59160
2022-03-14,Solana,Raydium,41068
2022-03-14,Solana,Saber,13747
2022-03-13,Solana,Jupiter,1221878
2022-03-13,Solana,Orca,46610
2022-03-13,Solana,Raydium,37246
2022-03-13,Solana,Saber,7531
2022-03-12,Solana,Jupiter,1147038
2022-03-12,Solana,Orca,37545
2022-03-12,Solana,Raydium,36635
2022-03-12,Solana,Saber,6190
2022-03-11,Solana,Jupiter,1008588
2022-03-11,Solana,Orca,36649
2022-03-11,Solana,Raydium,49547
2022-03-11,Solana,Saber,5380
2022-03-10,Solana,Jupiter,657192
2022-03-10,Solana,Orca,44407
2022-03-10,Solana,Raydium,54397
2022-03-10,Solana,Saber,7834
2022-03-09,Solana,Jupiter,923036
2022-03-09,Solana,Orca,41500
2022-03-09,Solana,Raydium,59742
2022-03-09,Solana,Saber,4068
2022-03-08,Solana,Jupiter,913822
2022-03-08,Solana,Orca,36621
2022-03-08,Solana,Raydium,55042
2022-03-08,Solana,Saber,4074
2022-03-07,Solana,Jupiter,1065114
2022-03-07,Solana,Orca,53700
2022-03-07,Solana,Raydium,58266
2022-03-07,Solana,Saber,5120
2022-03-06,Solana,Jupiter,938613
2022-03-06,Solana,Orca,45239
2022-03-06,Solana,Raydium,43868
2022-03-06,Solana,Saber,2873
2022-03-05,Solana,Jupiter,915455
2022-03-05,Solana,Orca,40223
2022-03-05,Solana,Raydium,46307
2022-03-05,Solana,Saber,4597
2022-03-04,Solana,Jupiter,912173
2022-03-04,Solana,Orca,43262
2022-03-04,Solana,Raydium,61519
2022-03-04,Solana,Saber,4494
2022-03-03,Solana,Jupiter,1032221
2022-03-03,Solana,Orca,48231
2022-03-03,Solana,Raydium,60366
2022-03-03,Solana,Saber,4427
2022-03-02,Solana,Jupiter,1187092
2022-03-02,Solana,Orca,56182
2022-03-02,Solana,Raydium,76025
2022-03-02,Solana,Saber,6279
2022-03-01,Solana,Jupiter,1091472
2022-03-01,Solana,Orca,53041
2022-03-01,Solana,Raydium,81814
2022-03-01,Solana,Saber,5290
2022-02-28,Solana,Jupiter,1059945
2022-02-28,Solana,Orca,50353
2022-02-28,Solana,Raydium,80151
2022-02-28,Solana,Saber,6481
2022-02-27,Solana,Jupiter,1029707
2022-02-27,Solana,Orca,41646
2022-02-27,Solana,Raydium,70166
2022-02-27,Solana,Saber,5778
2022-02-26,Solana,Jupiter,979082
2022-02-26,Solana,Orca,39879
2022-02-26,Solana,Raydium,59998
2022-02-26,Solana,Saber,5508
2022-02-25,Solana,Jupiter,1159551
2022-02-25,Solana,Orca,59811
2022-02-25,Solana,Raydium,83910
2022-02-25,Solana,Saber,8945
2022-02-24,Solana,Jupiter,1295831
2022-02-24,Solana,Orca,99653
2022-02-24,Solana,Raydium,126098
2022-02-24,Solana,Saber,12404
2022-02-23,Solana,Jupiter,903996
2022-02-23,Solana,Orca,46084
2022-02-23,Solana,Raydium,75823
2022-02-23,Solana,Saber,8122
2022-02-22,Solana,Jupiter,1308085
2022-02-22,Solana,Orca,45068
2022-02-22,Solana,Raydium,79247
2022-02-22,Solana,Saber,5864
2022-02-21,Solana,Jupiter,1005900
2022-02-21,Solana,Orca,51752
2022-02-21,Solana,Raydium,80430
2022-02-21,Solana,Saber,8414
2022-02-20,Solana,Jupiter,563644
2022-02-20,Solana,Orca,40901
2022-02-20,Solana,Raydium,65182
2022-02-20,Solana,Saber,6203
2022-02-19,Solana,Jupiter,587202
2022-02-19,Solana,Orca,32909
2022-02-19,Solana,Raydium,56727
2022-02-19,Solana,Saber,4025
2022-02-18,Solana,Jupiter,640389
2022-02-18,Solana,Orca,42699
2022-02-18,Solana,Raydium,62780
2022-02-18,Solana,Saber,6335
2022-02-17,Solana,Jupiter,796508
2022-02-17,Solana,Orca,39787
2022-02-17,Solana,Raydium,73799
2022-02-17,Solana,Saber,7439
2022-02-16,Solana,Jupiter,710921
2022-02-16,Solana,Orca,38021
2022-02-16,Solana,Raydium,68515
2022-02-16,Solana,Saber,6299
2022-02-15,Solana,Jupiter,711398
2022-02-15,Solana,Orca,44075
2022-02-15,Solana,Raydium,69032
2022-02-15,Solana,Saber,6442
2022-02-14,Solana,Jupiter,823461
2022-02-14,Solana,Orca,48814
2022-02-14,Solana,Raydium,68911
2022-02-14,Solana,Saber,7309
2022-02-13,Solana,Jupiter,820005
2022-02-13,Solana,Orca,48380
2022-02-13,Solana,Raydium,61042
2022-02-13,Solana,Saber,8928
2022-02-12,Solana,Jupiter,812048
2022-02-12,Solana,Orca,65395
2022-02-12,Solana,Raydium,73237
2022-02-12,Solana,Saber,9330
2022-02-11,Solana,Jupiter,1107275
2022-02-11,Solana,Orca,69711
2022-02-11,Solana,Raydium,85134
2022-02-11,Solana,Saber,16606
2022-02-10,Solana,Jupiter,1016275
2022-02-10,Solana,Orca,92843
2022-02-10,Solana,Raydium,85197
2022-02-10,Solana,Saber,10241
2022-02-09,Solana,Jupiter,1553420
2022-02-09,Solana,Orca,56698
2022-02-09,Solana,Raydium,82291
2022-02-09,Solana,Saber,6860
2022-02-08,Solana,Jupiter,1749743
2022-02-08,Solana,Orca,43225
2022-02-08,Solana,Raydium,85662
2022-02-08,Solana,Saber,6793
2022-02-07,Solana,Jupiter,1214497
2022-02-07,Solana,Orca,51474
2022-02-07,Solana,Raydium,90439
2022-02-07,Solana,Saber,8833
2022-02-06,Solana,Jupiter,1448116
2022-02-06,Solana,Orca,34547
2022-02-06,Solana,Raydium,60400
2022-02-06,Solana,Saber,5170
2022-02-05,Solana,Jupiter,1203073
2022-02-05,Solana,Orca,41251
2022-02-05,Solana,Raydium,75066
2022-02-05,Solana,Saber,7211
2022-02-04,Solana,Jupiter,1169866
2022-02-04,Solana,Orca,49821
2022-02-04,Solana,Raydium,79779
2022-02-04,Solana,Saber,8409
2022-02-03,Solana,Jupiter,1288639
2022-02-03,Solana,Orca,59623
2022-02-03,Solana,Raydium,89203
2022-02-03,Solana,Saber,14854
2022-02-02,Solana,Jupiter,1377203
2022-02-02,Solana,Orca,97465
2022-02-02,Solana,Raydium,103611
2022-02-02,Solana,Saber,15236
2022-02-01,Solana,Jupiter,1311955
2022-02-01,Solana,Orca,68495
2022-02-01,Solana,Raydium,90160
2022-02-01,Solana,Saber,13819
2022-01-31,Solana,Jupiter,1058280
2022-01-31,Solana,Orca,48201
2022-01-31,Solana,Raydium,72535
2022-01-31,Solana,Saber,6771
2022-01-30,Solana,Jupiter,824886
2022-01-30,Solana,Orca,48343
2022-01-30,Solana,Raydium,63436
2022-01-30,Solana,Saber,2484
2022-01-29,Solana,Jupiter,1446917
2022-01-29,Solana,Orca,43580
2022-01-29,Solana,Raydium,69437
2022-01-29,Solana,Saber,6006
2022-01-28,Solana,Jupiter,1183297
2022-01-28,Solana,Orca,53710
2022-01-28,Solana,Raydium,94549
2022-01-28,Solana,Saber,10257
2022-01-27,Solana,Jupiter,1069740
2022-01-27,Solana,Orca,65886
2022-01-27,Solana,Raydium,102969
2022-01-27,Solana,Saber,11436
2022-01-26,Solana,Jupiter,931746
2022-01-26,Solana,Orca,77183
2022-01-26,Solana,Raydium,114962
2022-01-26,Solana,Saber,11501
2022-01-25,Solana,Jupiter,588962
2022-01-25,Solana,Orca,66173
2022-01-25,Solana,Raydium,115319
2022-01-25,Solana,Saber,14337
2022-01-24,Solana,Jupiter,1064509
2022-01-24,Solana,Orca,125553
2022-01-24,Solana,Raydium,156398
2022-01-24,Solana,Saber,23614
2022-01-23,Solana,Jupiter,592347
2022-01-23,Solana,Orca,76950
2022-01-23,Solana,Raydium,108062
2022-01-23,Solana,Saber,14536
2022-01-22,Solana,Jupiter,720060
2022-01-22,Solana,Orca,91635
2022-01-22,Solana,Raydium,77545
2022-01-22,Solana,Saber,32921
2022-01-21,Solana,Jupiter,666209
2022-01-21,Solana,Orca,55936
2022-01-21,Solana,Raydium,65673
2022-01-21,Solana,Saber,8380
2022-01-20,Solana,Jupiter,350534
2022-01-20,Solana,Orca,33575
2022-01-20,Solana,Raydium,68709
2022-01-20,Solana,Saber,5759
2022-01-19,Solana,Jupiter,265005
2022-01-19,Solana,Orca,35531
2022-01-19,Solana,Raydium,71422
2022-01-19,Solana,Saber,5629
2022-01-18,Solana,Jupiter,307342
2022-01-18,Solana,Orca,39960
2022-01-18,Solana,Raydium,76109
2022-01-18,Solana,Saber,5554
2022-01-17,Solana,Jupiter,268580
2022-01-17,Solana,Orca,41675
2022-01-17,Solana,Raydium,83230
2022-01-17,Solana,Saber,5605
2022-01-16,Solana,Jupiter,303780
2022-01-16,Solana,Orca,41022
2022-01-16,Solana,Raydium,75447
2022-01-16,Solana,Saber,19416
2022-01-15,Solana,Jupiter,222997
2022-01-15,Solana,Orca,27354
2022-01-15,Solana,Raydium,72219
2022-01-15,Solana,Saber,3055
2022-01-14,Solana,Jupiter,305241
2022-01-14,Solana,Orca,47539
2022-01-14,Solana,Raydium,126314
2022-01-14,Solana,Saber,4553
2022-01-13,Solana,Jupiter,284087
2022-01-13,Solana,Orca,57876
2022-01-13,Solana,Raydium,109229
2022-01-13,Solana,Saber,7216
2022-01-12,Solana,Jupiter,245058
2022-01-12,Solana,Orca,41794
2022-01-12,Solana,Raydium,95956
2022-01-12,Solana,Saber,7528
2022-01-11,Solana,Jupiter,346082
2022-01-11,Solana,Orca,49315
2022-01-11,Solana,Raydium,111114
2022-01-11,Solana,Saber,6919
2022-01-10,Solana,Jupiter,239272
2022-01-10,Solana,Orca,45059
2022-01-10,Solana,Raydium,84989
2022-01-10,Solana,Saber,10155
2022-01-09,Solana,Jupiter,469847
2022-01-09,Solana,Orca,50874
2022-01-09,Solana,Raydium,111758
2022-01-09,Solana,Saber,2455
2022-01-08,Solana,Jupiter,254068
2022-01-08,Solana,Orca,53178
2022-01-08,Solana,Raydium,95535
2022-01-08,Solana,Saber,5504
2022-01-07,Solana,Jupiter,203650
2022-01-07,Solana,Orca,42673
2022-01-07,Solana,Raydium,137539
2022-01-07,Solana,Saber,4817
2022-01-06,Solana,Jupiter,250607
2022-01-06,Solana,Orca,56467
2022-01-06,Solana,Raydium,119117
2022-01-06,Solana,Saber,6288
2022-01-05,Solana,Jupiter,190312
2022-01-05,Solana,Orca,64632
2022-01-05,Solana,Raydium,94669
2022-01-05,Solana,Saber,5017
2022-01-04,Solana,Jupiter,190686
2022-01-04,Solana,Orca,73146
2022-01-04,Solana,Raydium,103393
2022-01-04,Solana,Saber,6539
2022-01-03,Solana,Jupiter,123865
2022-01-03,Solana,Orca,41056
2022-01-03,Solana,Raydium,73010
2022-01-03,Solana,Saber,6384
2022-01-02,Solana,Jupiter,109352
2022-01-02,Solana,Orca,35527
2022-01-02,Solana,Raydium,72409
2022-01-02,Solana,Saber,5553
2022-01-01,Solana,Jupiter,81418
2022-01-01,Solana,Orca,43174
2022-01-01,Solana,Raydium,57539
2022-01-01,Solana,Saber,4435
2021-12-31,Solana,Jupiter,121773
2021-12-31,Solana,Orca,41667
2021-12-31,Solana,Raydium,82485
2021-12-31,Solana,Saber,4908
2021-12-30,Solana,Jupiter,97698
2021-12-30,Solana,Orca,46830
2021-12-30,Solana,Raydium,99746
2021-12-30,Solana,Saber,5473
2021-12-29,Solana,Jupiter,129896
2021-12-29,Solana,Orca,52147
2021-12-29,Solana,Raydium,110227
2021-12-29,Solana,Saber,5496
2021-12-28,Solana,Jupiter,149904
2021-12-28,Solana,Orca,59538
2021-12-28,Solana,Raydium,117884
2021-12-28,Solana,Saber,9208
2021-12-27,Solana,Jupiter,110707
2021-12-27,Solana,Orca,55108
2021-12-27,Solana,Raydium,112850
2021-12-27,Solana,Saber,7533
2021-12-26,Solana,Jupiter,91459
2021-12-26,Solana,Orca,57237
2021-12-26,Solana,Raydium,109310
2021-12-26,Solana,Saber,13747
2021-12-25,Solana,Jupiter,72375
2021-12-25,Solana,Orca,52959
2021-12-25,Solana,Raydium,97140
2021-12-25,Solana,Saber,6190
2021-12-24,Solana,Jupiter,100968
2021-12-24,Solana,Orca,70704
2021-12-24,Solana,Raydium,127221
2021-12-24,Solana,Saber,7537
2021-12-23,Solana,Jupiter,98046
2021-12-23,Solana,Orca,65902
2021-12-23,Solana,Raydium,130138
2021-12-23,Solana,Saber,6739
2021-12-22,Solana,Jupiter,99657
2021-12-22,Solana,Orca,57560
2021-12-22,Solana,Raydium,120184
2021-12-22,Solana,Saber,6682
2021-12-21,Solana,Jupiter,95095
2021-12-21,Solana,Orca,53466
2021-12-21,Solana,Raydium,113788
2021-12-21,Solana,Saber,5702
2021-12-20,Solana,Jupiter,109493
2021-12-20,Solana,Orca,52196
2021-12-20,Solana,Raydium,94758
2021-12-20,Solana,Saber,5407
2021-12-19,Solana,Jupiter,109660
2021-12-19,Solana,Orca,62757
2021-12-19,Solana,Raydium,117134
2021-12-19,Solana,Saber,5975
2021-12-18,Solana,Jupiter,95558
2021-12-18,Solana,Orca,56692
2021-12-18,Solana,Raydium,98991
2021-12-18,Solana,Saber,5721
2021-12-17,Solana,Jupiter,115847
2021-12-17,Solana,Orca,69174
2021-12-17,Solana,Raydium,116358
2021-12-17,Solana,Saber,6092
2021-12-16,Solana,Jupiter,98729
2021-12-16,Solana,Orca,67625
2021-12-16,Solana,Raydium,114635
2021-12-16,Solana,Saber,7333
2021-12-15,Solana,Jupiter,114817
2021-12-15,Solana,Orca,85643
2021-12-15,Solana,Raydium,137582
2021-12-15,Solana,Saber,12276
2021-12-14,Solana,Jupiter,53729
2021-12-14,Solana,Orca,38080
2021-12-14,Solana,Raydium,120833
2021-12-14,Solana,Saber,3484
