Date,Values,Blockchain
2023-07-21,214,NEAR
2023-07-21,16377,Optimism
2023-07-21,358,Osmosis
2023-07-21,41347,Polygon
2023-07-21,7775,Solana
2023-07-20,30923,Arbitrum
2023-07-20,21800,Avalanche
2023-07-20,152905,BSC
2023-07-20,61826,Ethereum
2023-07-20,1221,Gnosis
2023-07-20,239,NEAR
2023-07-20,17973,Optimism
2023-07-20,345,Osmosis
2023-07-20,40047,Polygon
2023-07-20,8443,Solana
2023-07-19,32771,Arbitrum
2023-07-19,23751,Avalanche
2023-07-19,146686,BSC
2023-07-19,59693,Ethereum
2023-07-19,716,Gnosis
2023-07-19,252,NEAR
2023-07-19,20069,Optimism
2023-07-19,376,Osmosis
2023-07-19,42461,Polygon
2023-07-19,8581,Solana
2023-07-18,30731,Arbitrum
2023-07-18,21283,Avalanche
2023-07-18,159738,BSC
2023-07-18,59512,Ethereum
2023-07-18,961,Gnosis
2023-07-18,256,NEAR
2023-07-18,19973,Optimism
2023-07-18,387,Osmosis
2023-07-18,48734,Polygon
2023-07-18,8570,Solana
2023-07-17,30660,Arbitrum
2023-07-17,22039,Avalanche
2023-07-17,159573,BSC
2023-07-17,57918,Ethereum
2023-07-17,1020,Gnosis
2023-07-17,272,NEAR
2023-07-17,18096,Optimism
2023-07-17,3481,Osmosis
2023-07-17,44390,Polygon
2023-07-17,8770,Solana
2023-07-16,31433,Arbitrum
2023-07-16,20717,Avalanche
2023-07-16,148676,BSC
2023-07-16,51984,Ethereum
2023-07-16,870,Gnosis
2023-07-16,230,NEAR
2023-07-16,24176,Optimism
2023-07-16,3805,Osmosis
2023-07-16,41831,Polygon
2023-07-16,8135,Solana
2023-07-15,32434,Arbitrum
2023-07-15,20488,Avalanche
2023-07-15,140655,BSC
2023-07-15,49851,Ethereum
2023-07-15,1106,Gnosis
2023-07-15,222,NEAR
2023-07-15,29115,Optimism
2023-07-15,3656,Osmosis
2023-07-15,42659,Polygon
2023-07-15,8730,Solana
2023-07-14,37093,Arbitrum
2023-07-14,23738,Avalanche
2023-07-14,155176,BSC
2023-07-14,57561,Ethereum
2023-07-14,1302,Gnosis
2023-07-14,313,NEAR
2023-07-14,21875,Optimism
2023-07-14,4631,Osmosis
2023-07-14,49778,Polygon
2023-07-14,12041,Solana
2023-07-13,35193,Arbitrum
2023-07-13,22427,Avalanche
2023-07-13,159204,BSC
2023-07-13,56077,Ethereum
2023-07-13,1386,Gnosis
2023-07-13,336,NEAR
2023-07-13,21299,Optimism
2023-07-13,4132,Osmosis
2023-07-13,47668,Polygon
2023-07-13,10760,Solana
2023-07-12,32920,Arbitrum
2023-07-12,22146,Avalanche
2023-07-12,151620,BSC
